"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1669																																		0	0	0	0	0	0		0	0	0	0	0	6032	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					45	1172	0	0	0	0	0	0																						
1856																																		98	1100	2500	98	0	2500		0	0	0	1100	0	139	0	0			0	2500	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
2161																																		0	0	0	0	0	0		0	0	0	0	0	478	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					55	17780	0	0	0	0	0	0																					http://www.lamarnationalbank.com	
2732																																		1112	0	0	0	0	0		0	0	0	0	0	32137	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1112																					89	11019	0	0	0	0	0	0																						
2750																																		0	0	0	0	0	250		0	0	0	0	0	547	0	0			250	0	0	0	0	0	250	0	0	0	0	250					0	0																					0	0	0	0	0	0	0	0																						
3252																																		0	0	2000	0	0	5000		0	0	0	0	0	1721	1	0			0	2000	3000	0	0	0	0	0	0	0	0	0						0																					456	8906	0	0	0	0	0	0																					https://www.fnbgordon.com	
3458																																		0	0	758	0	0	4258		0	0	0	0	0	0	0	0			0	758	3500	0	0	0	0	0	0	0	0	0						0																					21	247	0	0	0	0	0	0																						
3720																																		0	455	0	0	0	0		455	0	0	0	0	1290	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					89	3926	0	0	0	0	0	0																						
3971																																		6371	2975	17014	489	0	83157		0	0	398	0	2577	0	0	0			0	17014	50012	16131	0	0	0	0	0	0	0	0					960	5882																			1	true	35	8634	0	0	0	0	0	0																						
4156																																		1783	0	2250	1783	0	3750		0	0	0	0	0	382	0	0			0	2250	0	1500	0	0	0	0	0	0	0	0						0																					20	675	0	0	0	0	0	0																						
4231																																		0	0	0	0	0	0		0	0	0	0	0	20	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					14	335	0	0	0	0	0	0																					http://www.fmbanksylvania.com	
5069																																		0	4908	0	0	0	0		4908	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					1000	0																					0	0	0	0	0	0	0	0																						
5135																																		1042	2007	0	1042	0	23315		996	0	0	0	1011	7463	4	0			0	0	12000	10000	1315	0	0	0	0	0	0	0						0																					95	2540	0	0	0	0	0	0																					http://www.fsbanks.com	
5210																																		39133	0	13000	35800	0	21416		0	0	0	0	0	5665	4	0			52	13000	5000	0	0	0	52	69	651	2644	0	3416					1044	3333																					464	40798	0	0	0	0	0	0																					http://www.acnb.com	
5461																																		74	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	74																					105	19803	0	0	0	0	0	0																						
5751																																		1102	0	0	1089	0	0		0	0	0	0	0	680	1	0			0	0	0	0	0	0	0	0	0	0	0	0					102	13																					55	3490	0	0	0	0	0	0																						
6039																																		0	456	0	0	0	0		281	0	0	0	175	598	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					64	3607	0	0	0	0	0	0																					http://www.pineland.bank	
6329																																		0	890	0	0	0	5000		6	0	67	0	817	236	0	0	true	0	0	5000	0	0	0	5000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					267	15003	0	0	0	0	0	0																					www.abbank.com	
7009																																		0	0	0	0	0	0		0	0	0	0	0	18300	4	0			0	0	0	0	0	0	0	0	0	0	0	0					7819	0																					0	0	0	0	0	0	0	0																					http://www.bessemertrust.com	
7045																																		0	0	3	0	0	3000		0	0	0	0	0	2641	2	0	false	0	0	3000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					7	358	0	0	0	0	0	0																					http://www.banktpb.com	
7072																																		5328	0	7272	3707	966	10272		0	0	0	0	0	872	0	815			0	7272	3000	0	0	0	0	0	0	0	0	0					0	655																			2	true	0	0	0	0	0	0	0	0																						
7456																																		0	0	0	0	0	0		0	0	0	0	0	455	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					74	1270	0	0	0	0	0	0																					www.bankofhartington.com	
7634																																		0	0	0	0	0	0		0	0	0	0	0	2269	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
8033																																		0	301	0	0	0	5136		251	0	0	0	50	4974	2	0			0	0	5136	0	0	0	0	0	0	0	0	0					0	0																					137	5617	0	0	0	0	0	0																					www.thefriendlybank.com	
8462																																		0	0	0	0	0	0		0	0	0	0	0	657	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					15	233	0	0	0	0	0	0																					http://www.perrytonbank.com	
8631																																		0	0	0	0	0	0		0	0	0	0	0	14	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					14	2002	0	0	0	0	0	0																						
9357																																		32702	0	0	28667	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					970	4035																					84	24733	0	0	0	0	0	0																						
9553																																		0	0	320	0	0	60075		0	0	0	0	0	440	0	0			350	320	1795	2125	54884	21507	350	1	0	600	0	951					0	0																					141	2489	0	0	0	0	0	0																					http://www.adamscountybank.net	
9807																																		0	7623	0	0	0	0		3777	0	3846	0	0	20850	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					358	40360	0	0	0	0	0	0																					www.amboybank.com	
9955																																		0	0	6060	0	0	24270		0	0	0	0	0	621	1	0			3000	9558	6498	5214	0	0	3000	0	0	0	0	0					63	0																					12	1994	0	0	0	0	0	0																						
10250																																		0	0	0	0	0	0		0	0	0	0	0	185	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					171	12020	0	0	0	0	0	0																						
10849																																		694	618	0	694	0	0		618	0	0	0	0	2663	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					51	2044	0	0	0	0	0	0																					https://www.firststatebk.com	
11145																																		450	11	2767	450	0	22702		0	0	11	0	0	3901	3	0	false	0	0	2767	10691	4244	5000	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					97	3350	0	0	0	0	0	0																					www.losb.com	
11640																																		0	0	0	0	0	0		0	0	0	0	0	13488	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					101	5314	0	0	0	0	0	0																					http://www.fnbclarksdale.com	
11837																																		0	620	0	0	0	0		620	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
12030																																		0	1737	0	0	0	0		0	1648	58	0	31	1368	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					45	1991	0	0	0	0	0	0																					http://www.fnbsouth.net	
12142																																		0	0	0	0	0	0		0	0	0	0	0	228	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					35	1159	0	0	0	0	0	0																						
12311	5877904	7419	923	5264934	338867	3334409		173740	4	339231	true	0	1581109	923	1202	213178	889	0	1581109	1397664	97274	42170	325216	0	0	0	274103	0	0			0	0						3334409		282	46	5952	0	1139																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						20812	2522775	0	0	0	0	0	0					apply.huntington.com																www.huntington.com	
12647																																		564	0	5000	0	81	5000		0	0	0	0	0	5057	2	81			0	5000	0	0	0	0	0	0	0	0	0	0						483																					42	1685	0	0	0	0	0	0																					http://www.PORTAGECOUNTYBANK.COM	
12656																																		0	0	0	0	0	0		0	0	0	0	0	218	1	0			0	0	0	0	0	0	0	0	0	0	0	0					15	0																					1	15	0	0	0	0	0	0																					http://www.mybankathome.com	
12946																																		24229	256	8116	19470	0	46312		116	0	140	0	0	4982	3	0			0	8116	13108	0	25088	0	0	0	0	0	0	0					3072	4759																					1111	8021	0	0	0	0	0	0																						
13103																																		16349	0	182	11072	0	9535		0	0	0	0	0	10123	2	0	false	0	0	182	3879	3241	2233	0	0	0	0	0	0	0	false	false	0	0	0	5277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					504	78624	0	0	0	0	0	0																					www.bristolcountysavings.com	
13251																																		0	50	0	0	0	0		0	0	50	0	0	80	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					43	547	0	0	0	0	0	0																						
13457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
14155																																		0	0	1500	0	0	1500		0	0	0	0	0	903	1	0			0	1500	0	0	0	0	0	0	0	0	0	0						0																					92	1713	0	0	0	0	0	0																					https://www.fandcbank.com	
14650																																		90	0	0	90	0	0		0	0	0	0	0	17	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					6	39	0	0	0	0	0	0																						
14753																																		0	0	0	0	0	0		0	0	0	0	0	1946	2	0			0	0	0	0	0	0	0	0	0	0	0	0					4	0																					6	142	0	0	0	0	0	0																						
14865																																		1260	0	0	0	0	0		0	0	0	0	0	1266	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1260																					92	13638	0	0	0	0	0	0						Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																		0	0	0	0	0	0		0	0	0	0	0	1645	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					26	671	0	0	0	0	0	0																					http://firstfedlfd.com	
16551																																		4768	268	0	2433	2335	0		49	0	94	0	125	335	0	2335			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					43	790	0	0	0	0	0	0																						
17110																																		0	0	0	0	0	0		0	0	0	0	0	3465	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	61213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.haverfordquality.com	
17147																																		576518	698	75000	544937	4643	334149	true	312	0	290	96	0	11092	3	4643	true	0	0	75000	115000	35000	109149	0	0	0	0	0	0	0	true	false	0	0		26938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1597	198079	0	0	0	0	0	0						First Merchants Private Wealth Advisors, A Division of First Merchants															http://www.firstmerchants.com	
17259																																		0	0	0	0	0	0		0	0	0	0	0	350	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					44	598	0	0	0	0	0	0																						
17950																																		5512	607	0	3676	0	0		0	0	0	0	607	3279	1	0			0	0	0	0	0	0	0	0	0	0	0	0						1836																					142	4697	0	0	0	0	0	0																						
17978																																		0	574	192	0	0	203		254	0	0	0	320	0	0	0			0	192	11	0	0	0	0	0	0	0	0	0					0	0																			2	true	0	0	0	0	0	0	0	0																						
18050																																		0	0	0	0	0	0		0	0	0	0	0	2876	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					114	6232	0	0	0	0	0	0																						
18827																																		10017	43	0	9122	0	50000		0	0	0	0	43	18549	4	0			0	0	50000	0	0	0	0	0	0	0	0	0						895																					367	42730	0	0	0	0	0	0																					http://www.nextierbank.com	
18836																																		0	1094	0	0	0	3112		0	0	144	0	950	980	1	0			0	0	1232	768	1112	0	0	0	0	0	0	0					0	0																					102	3994	0	0	0	0	0	0																						
18854																																		434	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	434	0	0	1079	0	0	0	0	1761	34	6364	0	0	0	0	0	0					73	27285	0	0	0	0	0	0																					www.bank7.com	
19356																																		794	270	0	762	0	0		0	0	270	0	0	52	0	0			0	0	0	0	0	0	0	0	0	0	0	0						32																					9	443	0	0	0	0	0	0																					https://www.sbtmiami.com	
19936																																		0	108	1099	0	0	6488		0	0	0	0	108	3287	2	0			0	1099	5198	191	0	0	0	0	0	0	0	0					0	0																					170	8552	0	0	0	0	0	0																						
19972																																		0	0	0	0	0	0		0	0	0	0	0	682	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
20053																																		0	0	5000	0	0	5000		0	0	0	0	0	0	0	0			0	5000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
20633																																		0	6868	0	0	0	8794		644	0	26	6198	0	2738	1	0			0	0	7250	0	1544	0	0	0	0	0	0	0					0	0																					35	2980	0	0	0	0	0	0																						
20857																																		507	128	9629	444	0	16728		0	0	0	0	128	964	1	0			0	9629	829	842	5082	3129	0	108	140	98	0	0						63																					79	4655	0	0	0	0	0	0																						
21256																																		0	0	0	0	0	0		0	0	0	0	0	179	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
21359																																		81	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						81																					64	1095	0	0	0	0	0	0																					http://www.asbgrygla.com	
21658																																		0	174	0	0	0	5415		0	0	0	0	174	645	0	0	true	0	0	0	0	415	5000	0	0	0	0	0	0	0	true	true	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					154	2025	0	0	0	0	0	0																					www.alliancebank.us	
22048																																		0	57	2038	0	0	9389		0	0	57	0	0	13548	4	0			0	2038	5212	432	1707	0	0	0	0	0	0	0						0																					172	7051	0	0	0	0	0	0																					http://www.unionbnk.com	
22543																																		2926	208	0	0	2926	0		0	0	0	0	208	4375	3	2926			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					60	3761	0	0	0	0	0	0																						
22552																																		0	390	2000	0	0	7767		0	0	0	0	390	377	0	0			0	2000	2500	2500	767	0	0	0	0	0	0	0					0	0																					17	536	0	0	0	0	0	0																					http://www.firstsoutheastbank.com	
22730																																		0	0	0	0	0	309		0	0	0	0	0	1137	1	0			0	0	0	0	309	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.westunionbank.com	
23456																																		0	0	0	0	0	252		0	0	0	0	0	193	0	0			0	0	0	0	0	0	0	0	252	0	0	0						0																					160	2826	0	0	0	0	0	0																						
23504																																		164097	0	25000	151210	3810	25000		0	0	0	0	0	6270	5	3810	true	0	0	25000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	9077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					804	134975	0	0	0	0	0	0																					http://www.dime.com	
23643																																		0	333	0	0	0	0		82	0	47	0	204	3069	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					80	1535	0	0	0	0	0	0																					http://www.commercial-bank.net	
23755																																		1657	0	5000	0	1646	5000		0	0	0	0	0	2093	2	2596			0	5000	0	0	0	0	0	0	0	0	0	0					265	11																					58	1842	0	0	0	0	0	0																						
24006																																		6240	0	37500	6106	0	76581		0	0	0	0	0	0	0	0			0	37500	25000	3424	0	0	10657	0	0	0	0	10657					0	134																					131	19065	0	0	0	0	0	0																						
24378																																		0	0	0	0	0	0		0	0	0	0	0	572	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					31	653	0	0	0	0	0	0																						
24453																																		2150	0	0	2150	0	0		0	0	0	0	0	3061	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					108	10996	0	0	0	0	0	0																					http://www.rockymountainbank.com	
24659																																		1820	0	0	1574	0	0		0	0	0	0	0	177	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	246																					42	972	0	0	0	0	0	0																						
24668																																		703	200	0	328	375	0		0	0	0	0	200	692	1	375			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					199	41013	0	0	0	0	0	0																						
24949																																		1113	0	0	0	1113	5000		0	0	0	0	0	113	0	1151			0	0	0	5000	0	0	0	0	0	0	0	0						0																					84	5567	0	0	0	0	0	0																					http://www.baraboobank.com	
25357																																		1777	241	0	1451	0	0		10	0	123	0	108	561	0	0			0	0	0	0	0	0	0	0	0	0	0	0						326																					0	0	0	0	0	0	0	0																					https://www.allamerica.bank	
25647																																		0	0	5000	0	0	50539		0	0	0	0	0	0	0	0	false	0	22403	5000	3000	0	0	0	22403	20136	0	0	0	42539	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					541	66485	42539	61788	0	22403	20135	0																					www.firstsecurebank.com	
26457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.lamontecommunitybank.com	
26765																																		9569	1293	0	3454	0	0		0	0	0	0	1293	51400	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	6115																					425	54009	0	0	0	0	0	0																						
27070																																		30066	0	6000	28268	275	13000		0	0	0	0	0	6484	1	275			0	6000	7000	0	0	0	0	0	0	0	0	0					0	1523																			2	true	113	7546	0	0	0	0	0	0																						
27548																																		15479	0	5000	10228	3756	5000		0	0	0	0	0	27422	5	3862			0	5000	0	0	0	0	0	0	0	0	0	0					2529	1495																					298	36131	0	0	0	0	0	0					www.blackhawkbank.com																www.blackhawkbank.com	
27614																																		2814	0	12500	2654	0	12500		0	0	0	0	0	818	0	0			0	12500	0	0	0	0	0	0	0	0	0	0					0	160																					126	5667	0	0	0	0	0	0																						
27847																																		0	403	0	0	0	10000		0	0	403	0	0	308	0	0			0	0	0	0	10000	0	0	0	0	0	0	0					0	0																					389	7193	0	0	0	0	0	0																						
