"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
369659																																																											
370020																																																											
370271	0	0	0	0	0	0	0	0	0	0	0	0	6277	498860	0	505137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6277	498860	0	505137	0	0	0	0	0	0	0	19710337									
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
373272																																																											
373553																																																											
373601																																						0	0	0	0	0	0	0	0	0	0	0	0	13243									
374130																																																											
374653													59			59		21			21																	0	80	0	0	80	0	0	0	0	0	0	0	585331					Best Effort Commitments				
374774																																																											
375034																																						0	0	0	0	0	0	0	0	0	0	0	0	353798									
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76263									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4251									
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
376947																																																											
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
377850																																																											
377908																																						0	0	0	0	0	0	0	0	0	0	0	0	205810									
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
379920													661			505	156																					12633	661	0	0	505	156	75782	150921	0	75413	151517	0	3207668									
380346																																																											
380458																																																											
380533																																																											
380654																																																											
380878																																																											
380944																																																											
381026																																																											
381343																																						0	0	0	0	0	0	0	0	0	0	0	0	147345									
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	296194									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													575			575																						0	800	0	0	800	0	207838	0	0	204955	0	0	1363897									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
386852													223			223																						0	223	0	0	223	0	0	1224	0	0	1092	0	87291									
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
389826																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Portion of Derivative								
391959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
393953																																																											
394156																																																											
394259																																																											
395238																		25396		25396																		3388	29228	0	25396	3832	0	152258	0	0	148202	0	0	10497677	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396356																																																											
396954																																																											
397456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
397531																																																											
397540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3401	0	3401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3401	0	3401	0	0	0	0	0	0	0	0	134316	Postivie int rate swap				Negative int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517													2569			2569																						0	2569	0	0	2569	0	0	0	0	0	0	0	737968									
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	193818									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
410944																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4195	0	0	0	0	0	7726	0	0	7557	0	0	21514									
411512																																						0	0	0	0	0	0	0	0	0	0	0	0	10774									
411549																																																											
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751																																						0	0	0	0	0	0	0	0	0	0	0	0	387614									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	75615									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
415770																																																											
416245													22769			22769																						0	22769	0	0	22769	0	20225	0	0	19046	0	0	3997244									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
418856																																																											
419406																		84			84		732			732												0	816	0	0	816	0	0	0	0	0	0	0	2317295	MORTGAGE DERIVATIVE				MORTGAGE DERIVATIVE	CASH FLOW HEDGES			
419460																																																											
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
420877																																																											
421445																																																											
421539																																																											
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
422116																																																											
422433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	0	0	0	0	0	0	0	0	0	0	227312									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
424633																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534	0	0	0	0	0	0	0	0	0	0	0	0	9526	0	0	9526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7359	9526	0	0	9526	0	0	0	0	0	0	0	899179									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													896			896																						0	896	0	0	896	0	0	0	0	0	0	0	95576									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895	0	0	0	0	0	0	0	0	0	0	0	4709815	Equity warrants								
431323																																																											
431350																																																											
432058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	443509									
433550																																						0	0	0	0	0	0	0	0	0	0	0	0	165301									
433608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742516									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	114232									
434539																																																											
435059																																																											
435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877567									
435255																																																											
435666																																																											
435750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593695									
436159													27059			27059																						110591	27059	0	0	27059	0	755210	0	0	738221	0	0	1574699									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													25155			3842	21313																					0	25155	0	0	3842	21313	0	0	0	0	0	0	4242981									
438434																																																											
439132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
439338																																																											
439356																																																											
439404													4451			4451																						0	4451	0	0	4451	0	0	0	0	0	0	0	309224									
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11737	0	0	0	0	0	6674	0	0	6674	0	0	507914									
441359																																																											
441470																																																											
441630																																																											
442011																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
446877																																																											
447070																																																											
447100													925			877	48																					0	925	0	0	877	48	0	0	0	0	0	0	77721									
447557																																																											
448040																																																											
448554																																																											
449038																																																											
449430																																																											
449832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
449935																																																											
450632																																																											
450669																																																											
450753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
450856	1666																	22874			22874		1743			1743												0	24617	0	0	24617	0	25487	0	0	24858	0	0	1223239	SWAPS	MORTGAGE LOAN COMMITMENTS			SWAPS	FORWARD CONTRACT COMMITMENTS			
450959																																																											
451068																																																											
451246																																																											
451273																																						0	0	0	0	0	0	0	0	0	0	0	0	606									
451965																																																											
452159																																																											
452739																																																											
452841																																																											
453147																																																											
453446																																																											
453839																																																											
454546																																																											
454658																																																											
454676																																																											
454975																																																											
455150																																																											
455253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
455459																																																											
455552																																																											
455945																																																											
455972	0	0	0	0	0	0	0	0	0	0	0	0	3694	0	0	3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3694	0	0	3694	0	25183	0	0	24585	0	0	166214									
456045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3148358									
456054																																																											
456250																																																											
456344																																																											
456755																																						0	0	0	0	0	0	0	0	0	0	0	0	126515									
457060																																																											
457220																																																											
457426																																																											
457752																																																											
458142																																																											
458544																																																											
458665																																																											
458946																																																											
459130																																																											
459354																																																											
459372																																																											
459644																																																											
459671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82312									
460033																																						0	0	0	0	0	0	0	0	0	0	0	0	1379637									
460275																																																											
460332																																																											
460350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
460556																																																											
460770																																																											
461058																																																											
463203																																																											
463342																																																											
463605																																																											
463650																																																											
463735													5500	8610		9638	4472																					0	5500	8610	0	9638	4472	72456	0	0	70834	0	0	7000921									
464255																																																											
464853																																																											
465038																																																											
465243																																																											
465524																																																											
465618																																																											
465672																																																											
466044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
466240																																																											
466754																																																											
466857																																						0	0	0	0	0	0	0	0	0	0	0	0	1554036									
466932																																																											
467144																																																											
467470																																																											
467658																																																											
467733																																																											
468673																																																											
468806																																																											
469250																																																											
469559																																																											
469737																																																											
470032																																																											
470050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47721	0	0	46424	0	0	6084599	Derivative Fair Value for Interest Rate Locks								
470434																																																											
470452																																						0	0	0	0	0	0	0	0	0	0	0	0	637350									
471057																																																											
472018																																																											
472045																																																											
472148																																																											
472250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
472531																																																											
472616																																																											
472643																																																											
472951																																																											
472979																																																											
473042																																																											
473257																																																											
473266																																																											
473501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2146	0	0	0	0	0	5176	0	0	5040	0	0	1659566									
473930																																																											
474058																																																											
474245																																																											
474254																																																											
474357																																																											
474450																																																											
474544																																																											
474656																																																											
474759													19966			19966																						43971	19966	0	0	19966	0	122217	0	0	118309	0	0	531395									
474919																		10052		10052																		0	10220	0	10052	168	0	43123	0	0	41827	0	0	3133460	Other - rabbi trust assets				Other - rabbi trust liabilities				
475345																																																											
475354																																																											
475653																																																											
475756																																																											
476342																																																											
476445																																																											
476472																																																											
476539																																																											
476810																																																			Negotiable CDs								
477303																																																											
477321																																																											
477349																																																											
477376																																																											
477639																																																											
477648																																																											
477844																																																											
478140																																																											
478195																																																											
478252																																																											
478533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
478766																																																											
479071																																																											
479268																																						0	0	0	0	0	0	0	0	0	0	0	0	1948267									
479370																																																											
479446																																																											
479567																																																											
479754																																																											
479839																																																											
480059																																																											
480228																																																											
480246																																																											
480330																																																											
480433																																																											
480723																																																											
480853																																																											
481159																																																											
481177																																						0	0	0	0	0	0	0	0	0	0	0	0	370689									
481430																																																											
481579																																																											
481627																																																											
481748																																																											
481944																																																											
482053																																																											
482156																																																											
482370																																																											
482446																																																											
483274																																																											
483537																																																											
483751																																																											
484057																																																											
484141																																																											
484776																																																											
485054																																																											
485139																																																											
485214																																																											
485456																																																											
485559	0	0	0	0	0	0	0	0	0	0	0	0	60427	0	299	44048	16080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	60427	0	299	44048	16080	300485	0	0	304778	0	0	8507388									
487142																																																											
487357																																						0	0	0	0	0	0	0	0	0	0	0	0	163595									
487843																																																											
488318																																																											
488420																																																											
488653																																																											
488756																																																											
489155																																																											
489249																																																											
489548																																																											
489623													2694			2694		226				226																0	2920	0	0	2694	226	8944	0	0	8769	0	0	1553904	Partnership Equity Investments				Fair Value Swap				
490179																																																											
490348																																																											
490450																																																											
490843																																																											
490955																																																											
491224	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	115	0	98451	0	0	95396	0	0	7370126									
491402																																																											
491653																																																											
491934																																																											
492650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1191	0	0	0	0	0	0	0	0	0	0	0	304082									
492810																																																											
493077																																																											
493152																																																											
493741																																																											
493844																																																											
494261													878			878																						0	878	0	0	878	0	0	0	0	0	0	0	9276926									
494654																																																											
495419																																																											
495558																																																											
496434																																																											
496845																																																											
496957																																																											
497039																																																											
497404																																																											
497570													17			17																						960	17	0	0	17	0	0	0	0	0	0	0	664614									
497655																																																											
497851																																																											
497954																																																											
498148																																																											
498317													680			680																						0	680	0	0	680	0	0	0	0	0	0	0	173448									
498362																																						0	0	0	0	0	0	0	0	0	0	0	0	101487									
498456																																																											
498531																																																											
498625																																																											
498942																																																											
499154																																																											
499453																																																											
499501																																																											
499743																																																											
499752																																																											
499855																																																											
500256																																																											
500658																																																											
501105																																																											
501132																																																											
501459																																																											
501655																																																											
501767																																																											
501815																																																											
502111																																																											
502447																																																											
502559																																																											
502652																																																											
502746																																																											
502849																																																											
503547																																																											
503640																																																											
504142																																																											
504311																																																											
504535																																																											
504647																																																											
504713																																																											
505550																																																											
505916																																																											
506249													2756			2756																						0	2756	0	0	2756	0	0	0	0	0	0	0	316877									
506922	0	0	0	0	0	0	0	0	0	0	0	0	6290	0	0	6290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	361	6290	0	0	6290	0	45799	0	0	44764	0	0	1422146									
507068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1244538									
507152																																																											
507349																																																											
507509																																						0	0	0	0	0	0	0	0	0	0	0	0	235085									
508270																																																											
508346																																						2718	0	0	0	0	0	0	0	0	0	0	0	277049									
508355																																																											
509811																																						8726	0	0	0	0	0	0	0	0	0	0	0	1501357	Equity Securities without readily determinable fair values								
509857																																																											
509950													6125		4070	2055																						0	6125	0	4070	2055	0	257915	0	0	255007	0	0	1212531									
510330																																																											
510648																																																											
510871																																																											
510938																																																											
510947																																																											
511832																																																											
513256																																																											
513322																																																											
513340																																																											
513546																																																											
513854																																																											
513920																																																											
514048																																																											
514057																																																											
514066																																																											
514132																																																											
514356																																																											
514655																																																											
514936																																																											
515054																																																											
515979																																																											
516154																																																											
516855																																																											
516873																																																											
517049																																																											
517357																																																											
517441																																																											
517674																																																											
518037																																																											
518176																																																											
518354																																																											
518877																																																											
519146																																																											
519360																																																											
519445																																																											
519874																																																											
520003																																																											
520423																																																											
520777																																																											
521064																																																											
521158																																																											
521804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331398									
521970																																																											
522034																																																											
522454																																																											
522605													2270			2270																						0	2270	0	0	2270	0	0	0	0	0	0	0	545320									
522669																																																											
522753																																																											
