"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
1669																																																																																																								0	0	0							67	1939	156				142	0	0	0	0	0	0	0	0	0	0	0				0	0	0	134	0	0	0	0	0	0	0	0	0	0	0		0	0	1056	49	25	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
1856																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2161																																																																																																								0	0	0							921	869	0	0	0	0	0	0	24	0	0	653	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	0	0	0	0	0						0	0	0	0	0	0	397	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
2732																																																																																																								0	0	0							1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	534	0	0	0	0	1425	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
2750																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3252																																																																																																								0	0	0							2527	864	159	779	429	150	202	0	785	0	0	683	0	0	0	0	0	0				0	0	0	429	150	779	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	13	0	0	0	222				0	0	0	0	0	108	0	0	99	0	0	0																																																				
3458																																																																																																								0	0	0							304	60	0	0	0	0	3	0	304	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	22	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3720																																																																																																								0	0	0							118	401	6				310	6	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46	0	19	0	0	0								0	24	0	0	28	0	0	0	0	0	44	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
3971																																																																																																								0	0	0							1814	2642	0	0	0	0	2000	0	0	0	0	308	0	0	0	0	0	0				0	0	54	0	0	0	0	0	0	0	0	0	0	0	0		1281	0	318	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	289	0	0	663	0	0	423	0	0	0																																																				
4156																																																																																																								0	0	0							121	29	0				26	0	0	0	0	69	0	0	0	0	0	0				0	0	0	0	0	45	0	0	0	0	0	0	0	0	0		7	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	24	0	45	24	0	45	0	0	0																																																				
4231																																																																																																								0	0	0							487	620	0				0	0	0	84	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		151	0	512	0	0	0								0	0	0	0	0	0	0	0	0	0	335	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
5069																																																																																																								0	0	0							10908	1944	0	0	0	0	0	0	1335	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		3215	0	0	0	0	0								0	0	0	0	1700	0	1944	0	0	0	4658	0				0	0	1700	0	0	0	0	0	0	0	0	0																																																				
5135																																																																																																								0	0	0							4786	487	114	1442	15	0	45	0	204	0	0	2495	0	0	0	0	0	0				0	0	0	15	0	1442	0	0	0	3	6	18	0	0	0		90	119	341	104	0	0								0	0	0	0	0	0	0	0	0	0	391	0				0	0	1217	0	0	0	0	0	0	0	0	0																																																				
5210																																																																																																								0	0	0							5618	3350	430	0	0	0	287	0	1523	464	0	217	0	0	0	0	0	0				1000	59	0	70	0	0	0	0	0	0	0	0	0	0	0		0	0	350	371	18	0								0	0	0	0	0	0	0	1073	0	0	115	3763				0	0	79	0	0	0	0	0	0	0	0	0																																																				
5461																																																																																																								0	0	0							2438	208	0	0	42	0	97	0	367	0	0	0	0	0	0	0	0	0				0	0	0	42	0	0	0	0	0	0	0	0	0	0	0		131	340	69	0	0	0								0	0	0	0	0	0	0	0	0	0	0	1600				0	0	366	0	0	0	0	0	0	0	0	0																																																				
5751																																																																																																								0	0	0							1455	231	0	1046	10	0	68	0	0	0	0	0	0	0	0	0	0	0				0	0	0	10	0	1046	0	0	0	0	0	0	0	0	0		63	0	0	0	0	0								0	0	0	0	0	0	66	48	0	0	0	346				0	0	0	0	0	0	0	0	0	0	0	0																																																				
6039																																																																																																								0	0	0							2709	1748	31	28	40	0	285	0	141	952	0	2234	0	0	0	0	0	0				0	0	0	92	23	28	0	0	0	17	4	0	0	0	0	0	199	0	264	0	0	0	0	0						0	0	0	0	0	0	128	0	0	0	0	95	0	0	0	0	0	0	0	0	448	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
6329																																																																																																								0	0	0	0	0	0	0	0	0	4348	13645	31	0	0	0	314	0	538	19	0	141	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1801	14	1308	0	0	0	0	0			0	0	0	212	312	0	0	0	134	1446	0	0	0	474	216	0	0	0	10	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	24	
7009																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
