"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
10250				false			false			false	false		false		false		false			false	false																	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12311								2265893	1547714																								0	0	4643	16999	0	
12647				false			false			false	false		false		true	10878	false			false	false																	
12656				false			false			false	false		false		false		false			false	false																	
12946	0	0		true	10729	0	true	8474	10729	false	false		false		true	39653	false			false	false																	
13103	232267	0						16073	3726																				0	0	0	0						
13251	0	1917		true	0	0	false			false	true	3792	true	27000	true	30792	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	2864	true	2864	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865	1675	0		true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	6338	0		true	0	0	false			false	false		true	3294	true	292695	false			false	false																	
17110	0	0						0	0																				0	0	0	0						
17147	2137584	0						112777	4288																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18827	208912	0		true	0	0	false			true	false		false		false		false			false	false						5201	4648								-19	257	
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	1166	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	8908	true	63066	false			false	false																	
20633				false			false			false	false		true	2500	true	54597	false			false	false																	
20857	3433	0		true	0	0	false			false	false		false		false		false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	1122																											0	0	0	0						
22048				false			false			false	false		false		false		false			false	false																	
22543	18393	0		true	0	0	true	31211	2692	true	false		false		true	255240	false			false	false						2469	0								217	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	6367	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	150000	3278852						11829	1169																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	5115	10080		true	0	0	false			false	false		true	154	true	214955	false			false	false																	
24006	0	183571		true	0	0	false			true	false		false		false		false			false	false						4425	4425								2566	-2566	
24378				false			false			false	false		false		false		false			false	false																	
24453				false			true	85733	12482	false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24668				false			false			false	false		false		true	97490	false			false	false																	
24949				false			true	16106	2113	false	false		true	8778	true	165302	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26176				false			false			false	false		false		true	228	false			false	false																	
26457				false			false			false	false		false		false		false			false	false																	
26765				false			false			false	false		true	81613	false		false			false	false																	
27070				false			false			false	true	63974	false		false		false			false	false																	
27548	62151	0		true	0	0	true	49307	6304	true	false		false		true	588575	false			false	false						6362	357								-359	223	
27614				false			false			false	false		true	1884	true	35305	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	77838																											0	0	0	0						
28152	38865	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636				false			false			false	false		false		false		false			false	false																	
29878	0	0																											0	0	0	0						
30052				false			false			false	false		true	3499	false		false			false	false																	
30502	149327	0		true	0	0	false			false	false		true	762	true	141515	false			false	false																	
30650				false			false			false	false		false		false		false			false	false																	
30810																																	133727	0	165000			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	105000	0		true	0	0	false			false	false		false		false		false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			true	13183	3256	false	false		false		true	115273	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259				false			false			false	false		false		false		false			false	false																	
33268	2893	0		true	0	0	false			false	false		true	3578	false		false			false	false																	
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	1332	false		false			false	false																	
33857	26636	0						52722	11562																				0	0	0	0						
34434	0	799		true	0	0	false			false	false		false		false		false			false	false																	
34537	769089	0						160408	58246																				0	0	0	0				1537	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	17308	6052	false	false		true	26022	false		false			false	false																	
35057	8251	0						0	0																				0	0	0	0						
35301								0	0																													
35570	3575000	1386787						171530	1378																				0	0	0	0						
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	51353	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	19970	0		true	0	0	true	31989	7406	false	false		true	31989	true	383238	false			false	false																	
37640	29293	241443						68961	18493																				0	0	0	0				-47	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	2178	0																											0	0	0	0						
40033				false			false			false	false		false		false		false			false	false																	
40499	827662	832015						670537	210494																				0	0	0	0				29395	0	
40855				false			false			false	false		true	4028	false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	1155	2		true	0	0	true	17849	1155	false	false		false		false		false			false	false																	
41955				false			false			false	false		false		false		false			false	false																	
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	1573103	0						135190	14982																				0	0	0	0						
42448	0	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	33462	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	11178	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	40000	0																											0	0	0	0						
44741				false			true	20614	460	false	false		false		true	112945	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	7209	true	7209	false			false	false																	
45551				false			true	30790	7545	false	false		true	8746	false		false			false	false																	
45560	205835	0						16681	12125																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053	4229	0		true	0	0	false			false	false		true	34091	true	90029	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	213138	4507						137175	96566																				0	0	0	0						
47256				false			false			false	false		true	55	true	33092	false			false	false																	
47452				false			false			false	false		false		false		false			false	false																	
47500				false			false			false	false		true	38972	true	38406	false			false	false																	
48057				false			false			false	false		true	15994	true	15994	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374				false			true	39264	10010	false	false		false		true	1024087	false			false	false																	
48440	8083	0		true	0	0	true	17748	0	false	false		true	70895	true	111440	false			false	false																	
49054				false			false			false	false		false		false		false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241	15387	0		true	0	0	false			true	false		false		false		false			false	false						642	642								926	926	
49652				false			false			false	false		false		true	11177	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						2124	0								175	0	
51842	3553	0						12637	1005																				0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
54058	0	304																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	98816	0						167832	23637																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			true	17997	782	false	false		false		true	178071	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0						18456	5836																				0	0	0	0				22083	0	
56548	15335	0		true	0	0	true	20239	1514	false	false		false		true	209743	false			false	false																	
56717	10502	0		true	0	0	false			false	false		true	22666	true	118914	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	128783	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	1561855	0						392867	98133																				0	0	0	0						
58355	2986	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636	10000	0		true	0	0	false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	147581	0						106887	9937																				0	0	0	0						
59316	11873	0		true	0	0	false			false	false		false		true	68490	false			false	false																	
59352				false			false			false	false		false		false		false			false	false																	
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								62000	14000																													
60330	51906	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	66639	false			false	false																	
61122	9714	0						15375	1430																				0	0	0	0						
61355	89217	0		true	0	0	true	131117	8043	false	false		false		true	907948	false			false	false																	
61476				false			false			false	false		true	29586	true	43245	false			false	false																	
61757	0	0						12914	932																				0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	805	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	82	true	52223	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069																																				-17082	0	
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	49974	false			false	false																	
63733	0	0																											0	0	0	0						
63742	51127	0		true	0	0	true	46673	1929	false	false		true	861	true	352893	false			false	false																	
63751	0	0																											0	0	0	0						
64150				false			true	33036	4362	false	false		false		false		false			false	false																	
64552	102970	0						98459	37969																				0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205				false			false			false	false		true	108	true	108	false			false	false																	
65513																																						
65559	0	0						20720	3263																				0	0	0	0						
65746	0	12166						40442	10045																				0	0	0	0						
65858	50000	0		true	0	0	false			false	false		true	727	true	122	false			false	false																	
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	66	false			false	false																	
66677	57481	0						93567	11975																				0	0	0	0				-58	0	
67142				false			false			false	false		false		false		false			false	false																	
67151	85739	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	49248	191721		true	0	39637	true	12375	547	false	false		true	79390	true	115493	false			false	false																	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	609	false			false	false																	
68671	15000	0		true	0	0	false			false	false		false		false		false			false	false																	
68756	2818	0						0	0																				0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	1405	0						18328	0																				0	0	0	0						
69678				false			false			true	false		false		true	115190	false			false	false						353	0								-6	0	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	138596	false			false	false																	
70638				false			true	22332	6696	false	false		true	1491	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			false			false	false		false		false		false			false	false																	
71457	16550	0		true	0	0	false			false	false		true	74198	true	6906	false			false	false																	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			true	21274	1651	false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			true	18930	5151	false	false		false		true	422	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	12173	true	385	true	12317	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056				false			false			false	false		false		false		false			false	false																	
74140	23612	0						18468	1965																				0	0	0	0						
74403	0	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75259	7062	0		true	0	0	true	43042	7062	false	false		false		true	271369	false			false	false																	
75446	12197	0		true	0	0	false			false	false		true	18203	true	38117	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75633								145704	40042																											0	20199	
75651				false			false			false	false		true	8239	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	49356	false			false	false																	
76854				false			false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	125859	0						141226	21108																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127				false			false			false	false		false		false		false			false	false																	
79145	4928	0		true	0	0	true	14842	1253	false	false		true	32396	true	190141	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	7241	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		false		false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
81175	12779	0		true	0	0	true	13546	1344	false	false		true	44220	true	159515	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
82659	0	0						0	0																				0	0	0	0						
83151	2171	0		true	0	0	false			false	false		false		false		false			false	false																	
83236				false			false			false	false		false		false		false			false	false																	
83375				false			false			false	false		false		true	2745	false			false	false																	
83638								1161	1041																													
83834				false			false			false	false		false		false		false			false	false																	
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541	10306	0		true	0	0	true	29343	2327	false	false		false		false		false			false	false																	
84804				false			false			false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85472	1691582	0						67500	43175																				0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87159				false			false			false	false		false		false		false			false	false																	
87234	26110	71250		true	0	0	true	115623	33054	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	15264	false			false	false																	
87579	0	0																											0	0	0	0						
88231	800106	0		true	0	0	true	518034	190921	true	false		false		true	802125	false			false	false						188297	337								-3658	-109	
88259	357	0		true	0	0	false			false	false		false		true	11032	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	876	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	54	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		false		true	1757	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	11680	true	38854	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	2346	0		true	0	0	false			false	false		true	23881	true	94689	false			false	false																	
93543	22777	0		true	0	0	true	24934	2704	false	false		false		true	164759	false			false	false																	
93619																																						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			true	17426	3000	false	false		false		false		false			false	false																	
94755				false			false			false	false		false		false		false			false	false																	
94858				false			false			false	false		false		false		false			false	false																	
95051	1765793	0						2510738	348834																				0	0	0	0						
95677				false			false			false	false		true	8351	true	4363	false			false	false																	
96553	163	0		true	0	0	false			false	false		false		true	33467	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	31281	0		true	0	0	true	7680	561	true	false		true	3208	true	62240	false			false	false						5016	5022								0	0	
97943	5367	0		true	0	0	false			false	false		true	631	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		true	12399	false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	6839	0		true	0	0	false			false	false		false		false		false			false	false																	
99376	372996	0						44917	15672																				0	0	0	0				-1848	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						68243	3995																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	30000	0		true	0	0	false			false	false		true	2738	true	12187	false			false	false																	
101019								0	0																													
101037				false			false			false	false		false		false		false			false	false																	
101439	0	0																											0	0	0	0						
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	14961	0		true	0	0	false			false	false		true	25876	true	25876	false			false	false																	
102539				false			false			false	false		false		false		false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0						19442	0																				0	0	0	0						
103134				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105473				false			true	30733	5658	false	false		false		true	120	false			false	false																	
105530				false			false			false	false		false		false		false			false	false																	
106359	65000	44712																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	17417	false			false	false																	
107244	0	8450						0	0																				0	0	0	0						
107459				false			false			false	false		false		false		false			false	false																	
107570				false			true	17338	1457	false	false		false		true	177419	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951				false			true	35072	9426	false	false		true	13264	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	71	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	4085	true	5807	false			false	false																	
109659				false			false			false	false		false		true	63058	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205	0	0		true	1685	-6	false			false	false		true	27677	true	80673	false			false	false																	
111942	29379	0		true	0	0	true	43665	0	false	false		true	84418	true	287542	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	54663	0						35260	4663																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112444				false			false			false	false		true	753	true	45730	false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								0	0																								18237	0	25903			
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441				false			false			true	false		true	40685	true	40685	false			false	false						197168	0								62	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	60494	0						62557	17241																				0	0	0	0						
113937	0	979		true	0	0	false			false	false		false		false		false			false	false																	
114149				false			false			false	false		false		false		false			false	false																	
114251	4044	0		true	0	0	false			false	false		false		false		false			false	false																	
114260	53678	0						48211	17633																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	27523	0		true	0	0	true	38655	5110	true	false		false		true	507872	false			false	false						1318	0								-110	0	
114840	32327	0		true	0	0	true	15263	1912	false	false		false		false		false			false	false																	
114859				false			false			false	false		true	5575	true	5575	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	15278	true	131849	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	29041	3184	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	3619	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		true	503	false			false	false																	
117458	0	4334		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	7289	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119528				false			false			false	false		false		true	26471	false			false	false																	
119779	0	71743						11083	5333																				0	0	0	0						
119872	10000	10000		true	0	0	false			false	false		false		true	43844	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	30723	false			false	false																	
120609				false			true	29070	4141	false	false		true	11643	true	168028	false			false	false																	
120953				false			false			false	false		false		false		false			false	false																	
121642	174416	0						114794	19459																				0	0	0	0						
121651	36000	0		true	0	0	false			false	false		false		false		false			false	false																	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	857518	0						240532	57799																				0	0	0	0	0			-2199	0	
123075				false			false			false	false		false		true	310	false			false	false																	
123374				false			false			false	false		false		false		false			false	false																	
124344	75201	0		true	0	0	true	25688	421	false	false		false		true	221583	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125471	0	5779004																											0	0	0	0						
125855	24924	0		true	0	0	true	25779	6547	true	false		false		true	337958	false			false	false						2883	0								-1	0	
125873				false			false			false	false		false		true	28487	false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	105206	0						51003	59288																				0	0	0	0						
126834	1552	0		true	0	0	false			false	false		false		true	108448	false			false	false																	
127055				false			false			false	false		true	109	true	45	false			false	false																	
127224				false			false			false	false		true	395	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	3666421	0						57156	2022																				0	0	0	0						
129349				false			false			false	false		true	9039	false		false			false	false																	
129358				false			true	56020	9350	false	false		false		true	50	false			false	false																	
129479				false			true	53705	13486	false	false		false		false		false			false	false																	
