"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
330239																																																																																																																																																																																																																																																	
330248																																																																																																																																																																																																																																																	
330855																																																																																																																																																												3477	3477	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	560039	0	0	12240	0	12240	0	0	0	0	0	0	0	0	0	3477	0	0	0	0	0	0	575756	0	572279	3477	0	0	0	3477	0	0	0	0	0	0	3477	0	0	3477	0																			
330873																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																																																																																																																	
331076																																																																																																																																																																																																																																																	
331375																																																																																																																																																																																																																																																	
331544																																																																																																																																																																																																																																																	
331713																																																																																																																																																																																																																																																	
332224																																																																																																																																																																																																																																																	
332345																																																																																																																																																																																																																																																	
332402																																																																																																																																																																																																																																																	
332671																																																																																																																																																																																																																																																	
332756																																																																																																																																																																																																																																																	
333034																																																																																																																																																																																																																																																	
333203																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	141931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143629	0	1698	141931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																																																																																																																																	
333856																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																																																																																																																																	
334648																																																																																																																																																																																																																																																	
334657																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																																																																																																																																	
335355																																																																																																																																																																																																																																																	
336147																																																																																																																																																																																																																																																	
336361																																																																																																																																																																																																																																																	
336576																																																																																																																																																																																																																																																	
336950																																																																																																																																																																																																																																																	
337247																																																																																																																																																																																																																																																	
337340																																																																																																																																																																																																																																																	
338646																																																																																																																																																																																																																																																	
338851																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945																																																																																																																																																																																																																																																	
339072																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		8075	0	0	2381	0	6223	94140	0	165626	0	0	165626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274064	0	6223	262147	5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0						8075			2381	5694									
339353																																																																																																																																																																																																																																																	
339456																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																																																																																																																																	
339773																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9652	0	0	9652	0	37620	126334	0	0	0	0	0	0	303950	0	0	303950	0	0	0	0	0	0	0	0	0	0	477556	0	37620	439936	0	0	0	0	0	0	0	0	0	0	16700	0	0	16700	0	0	0	0	0	0	9652	0	0	9652	0	0	0	0	0	0	0	0	0	
339858																																																																																																																																																												937377	368254	72498	72498	0	0	0	0				0	0	0	0	0	0		0	0		159892	0	2656	24321	0	506	13425693	471	262333	0	0	257037	5296	0	0	0	0	0	0	0	937377	0	5122666	0	116	5122550	0	19908938	0	3278	19766978	138682	0	0	368254	0	32197	0	0	32197	0	404587	0	2721	401866	0	132915				132915														
339876																																																																																																																																																																																																																																																	
340135																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340144																																																																																																																																																																																																																																																	
340256																																																																																																																																																																																																																																																	
340443																																																																																																																																																																																																																																																	
340742																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1732	0	0	1732	0	0	107999	4402	18135	0	0	18135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132268	0	0	127866	4402	0	0	0	0	0	0	0	0	0	649	0	0	649	0	0	0	0	0	0	0	0	0	0	0	76	0	0	76	0	820	0	0	
340751																																																																																																																																																																																																																																																	
341310																																																																																																																																																																																																																																																	
342054																																																																																																																																																																																																																																																	
342362																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																																																																																																												390	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	407551	0	11449	0	0	11449	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	420062	0	0	419390	672	0	0	360	0	0	0	0	0	0	771	0	0	771	0	0	0	0	0	0	149	0	0	0	149	0	0	0	0	0	0	0	0	
342634																																																																																																																																																												22682	11981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217336	0	0	130076	0	0	2337676	0	289611	0	0	289611	0	0	0	0	0	0	0	96	22586	0	0	0	0	0	0	2867305	0	96	2779949	87260	0	6712	5269	0	0	0	0	0	0	12223	0	6712	5391	120	83035	0	0	0	83035	10913	0	0	6688	4225	123388	0	0	123388	0	0	0	0	
343051																																																																																																																																																																																																																																																	
343248																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343257																																																																																																																																																																																																																																																	
343770																																																																																																																																																																																																																																																	
343903																																																																																																																																																																																																																																																	
343958																																																																																																																																																																																																																																																	
344647																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	607368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607368	0	0	607368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
344816																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																																																																																																																																																																																																	
345309																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46649	158375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205024	0	46649	158375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345345																																																																																																																																																																																																																																																	
345747																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10411	0	0	10411	0	75906	0	0	75906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
345756																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	35578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35578	0	0	35578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
345877																																																																																																																																																																																																																																																	
346379																																																																																																																																																																																																																																																	
346566																																																																																																																																																																																																																																																	
346771																																																																																																																																																																																																																																																	
347022																																																																																																																																																																																																																																																	
347639																																																																																																																																																																																																																																																	
347956																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3898	0	0	3898	0	0	35752	6908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46558	0	0	39650	6908	0	0	0	0	0	0	0	0	0	4191	0	0	4191	0	0	0	0	0	0	0	0	0	0	0	3898	0	0	3898	0	0	0	0	
348159																																																																																																																																																																																																																																																	
348720																																																																																																																																																																																																																																																	
349129																																																																																																																																																																																																																																																	
349343																																																																																																																																																																																																																																																	
350572																																																																																																																																																																																																																																																	
350657																																																																																																																																																																																																																																																	
350750																																																																																																																																																																																																																																																	
351131																																																																																																																																																																																																																																																	
351560																																																																																																																																																																																																																																																	
351878																																																																																																																																																																																																																																																	
352370																																																																																																																																																																																																																																																	
352651																																																																																																																																																																																																																																																	
352745																																																																																																																																																																																																																																																	
352772																																																																																																																																																												25241	17918	25039	0	25039	0	0	0				0	0	0	0	0	0		0	0		6191	0	0	1559	0	0	2989760	0	59993	0	0	59993	0	0	0	0	0	0	0	0	25241	0	25039	0	0	0	25039	3106224	0	0	3076553	29671	0	0	17918	0	0	0	0	0	0	18008	0	0	18008	0						6191			1559	4632									
353238																																																																																																																																																																																																																																																	
353546																																																																																																																																																																																																																																																	
353555																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	311428	0	0	0	0	0	0	0	151388	0	151388	0	0	0	0	0	0	0	0	0	0	0	462816	0	462816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
353724																																																																																																																																																																																																																																																	
353957																																																																																																																																																																																																																																																	
354057																																																																																																																																																																																																																																																	
354253																																																																																																																																																																																																																																																	
354310																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2385	0	0	2385	0	2590	229229	9600	22636	0	0	22636	0	152	0	0	0	152	0	0	0	0	0	0	0	0	0	266592	0	2590	254250	9752	0	0	0	0	0	0	0	0	0	754	0	0	455	299											1163			1163					
354552																																																																																																																																																																																																																																																	
354851																																																																																																																																																																																																																																																	
355120																																																																																																																																																																																																																																																	
355559																																																																																																																																																																																																																																																	
355858																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	18192	224460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242652	0	18192	224460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
356239																																																																																																																																																																																																																																																	
356659																																																																																																																																																																																																																																																	
356752																																																																																																																																																																																																																																																	
357151																																																																																																																																																																																																																																																	
357526																																																																																																																																																																																																																																																	
357553																																																																																																																																																																																																																																																	
357777																																																																																																																																																																																																																																																	
357937																																																																																																																																																																																																																																																	
358112																																																																																																																																																																																																																																																	
358448																																																																																																																																																																																																																																																	
358756																																																																																																																																																																																																																																																	
359472																																																																																																																																																																																																																																																	
359650																																																																																																																																																																																																																																																	
359744																																																																																																																																																																																																																																																	
360777																																																																																																																																																																																																																																																	
361055																																																																																																																																																																																																																																																	
361167																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		12738	3055	0	14035	0	5988	2546924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2565650	3055	5988	2560959	1758	0	0	0	0	0	0	0	0	0	910	22169	0	23079	0						10980	3055		14035										
361279																																																																																																																																																																																																																																																	
361354																																																																																																																																																																																																																																																	
361439																																																																																																																																																																																																																																																	
362043																																																																																																																																																																																																																																																	
362155																																																																																																																																																																																																																																																	
362717																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264183	0	0	264183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
362856																																																																																																																																																																																																																																																	
362940																																																																																																																																																																																																																																																	
363442																																																																																																																																																																																																																																																	
363648																																																																																																																																																																																																																																																	
363657																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	390166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390166	0	390166	0	0	0	0	0	0	0	0	0	0	0	974	0	0	974	0																			
363778																																																																																																																																																																																																																																																	
364131																																																																																																																																																																																																																																																	
364270																																																																																																																																																																																																																																																	
364430																																																																																																																																																																																																																																																	
364850																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
365325																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		67115	0	0	30302	0	5877	3150970	0	808134	0	0	64684	743450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4032096	0	5877	3245956	780263	0	0	0	0	0	0	0	0	0	9062	0	0	9062	0						67115			30302	36813									
365745																																																																																																																																																																																																																																																	
365848																																																																																																																																																																																																																																																	
365950																																																																																																																																																																																																																																																	
366078																																																																																																																																																																																																																																																	
366238																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	168440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168440	0	168440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
366247																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
366359																																																																																																																																																																																																																																																	
366658																																																																																																																																																																																																																																																	
366854																																																																																																																																																																																																																																																	
367150																																																																																																																																																																																																																																																	
367178																																																																																																																																																																																																																																																	
367431																																																																																																																																																																																																																																																	
367543																																																																																																																																																																																																																																																	
368054																																																																																																																																																																																																																																																	
368344																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
368522																																																																																																																																																																																																																																																	
368933																																																																																																																																																																																																																																																	
368951																																																																																																																																																																																																																																																	
369453																																																																																																																																																																																																																																																	
369659																																																																																																																																																																																																																																																	
370020																																																																																																																																																																																																																																																	
370271																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23340	0	0	23340	0	5321621	22993534	126594	660043	0	0	0	660043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29125132	0	5321621	23016874	786637	0	0	0	0	0	0	0	0	0	5530	0	0	5530	0	0	0	0	0	0	23340	0	0	23340	0	0	0	0	0	0	0	0	0	
370347																																																																																																																																																																																																																																																	
370721																																																																																																																																																																																																																																																	
370833																																																																																																																																																																																																																																																	
370954																																																																																																																																																																																																																																																	
371223																																																																																																																																																																																																																																																	
371232																																																																																																																																																																																																																																																	
371362																																																																																																																																																																																																																																																	
371559																																																																																																																																																																																																																																																	
371755																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
371849																																																																																																																																																																																																																																																	
371924																																																																																																																																																																																																																																																	
371942																																																																																																																																																																																																																																																	
372444																																																																																																																																																																																																																																																	
372538																																																																																																																																																																																																																																																	
372640																																																																																																																																																																																																																																																	
