"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
61757	12914	932	12508	0	0	CONF	CONF	0	388	
61832						CONF	CONF			
61953						CONF	CONF			
62044						CONF	CONF			
62110						CONF	CONF			
62147						CONF	CONF			
63050						CONF	CONF			
63069						CONF	CONF			
63201						CONF	CONF			
63573						CONF	CONF			
63733						CONF	CONF			
63742	46673	1929				CONF	CONF			
63751						CONF	CONF			
64150	33036	4362				CONF	CONF			
64552	98459	37969	37582	62329	0	CONF	CONF	0	4717	
64730						CONF	CONF			
65205						CONF	CONF			
65513						CONF	CONF			
65559	20720	3263	19180	0	0	CONF	CONF	0	469	
65746	40442	10045	42708	0	0	CONF	CONF	0	1149	
65858						CONF	CONF			
66154						CONF	CONF			
66275						CONF	CONF			
66677	93567	11975	89339	0	0	CONF	CONF	0	3125	
67142						CONF	CONF			
67151						CONF	CONF			
67209	12375	547				CONF	CONF			
67254						CONF	CONF			
67656						CONF	CONF			
67870						CONF	CONF			
68671						CONF	CONF			
68756	0	0	0	0	0	CONF	CONF	0	0	
68831						CONF	CONF			
69333	18328	0	18798	0	0	CONF	CONF	0	202	
69678						CONF	CONF			
70218	0	0	0	0	0	CONF	CONF	0	0	
70414						CONF	CONF			
70638	22332	6696				CONF	CONF			
70955						CONF	CONF			
71073						CONF	CONF			
71457						CONF	CONF			
71859						CONF	CONF			
72258	21274	1651				CONF	CONF			
72351						CONF	CONF			
72454						CONF	CONF			
72678						CONF	CONF			
73116	18930	5151				CONF	CONF			
73152						CONF	CONF			
73554						CONF	CONF			
73956						CONF	CONF			
74056						CONF	CONF			
74140	18468	1965	17692	0	0	CONF	CONF	0	927	
74403						CONF	CONF			
74449						CONF	CONF			
75259	43042	7062				CONF	CONF			
75446						CONF	CONF			
75455						CONF	CONF			
75633	145704	40042	158446	0	0	CONF	CONF	4399	10069	
75651						CONF	CONF			
76153	0	0	0	0	0	CONF	CONF	0	0	
76443						CONF	CONF			
76854						CONF	CONF			
77150	0	0	0	0	0	CONF	CONF	0	0	
77253						CONF	CONF			
77422						CONF	CONF			
77851	141226	21108	137453	0	236	CONF	CONF	0	4685	
78157						CONF	CONF			
78241						CONF	CONF			
78559						CONF	CONF			
79042						CONF	CONF			
79127						CONF	CONF			
79145	14842	1253				CONF	CONF			
79257						CONF	CONF			
79855						CONF	CONF			
80150						CONF	CONF			
80374						CONF	CONF			
80431						CONF	CONF			
81175	13546	1344				CONF	CONF			
82033						CONF	CONF			
82257						CONF	CONF			
82350						CONF	CONF			
82659	0	0	0	0	0	CONF	CONF	0	0	
83151						CONF	CONF			
83236						CONF	CONF			
83375						CONF	CONF			
83638	1161	1041	2207	0	0	CONF	CONF	0	12	
83834						CONF	CONF			
83852						CONF	CONF			
83955						CONF	CONF			
84046						CONF	CONF			
84541	29343	2327				CONF	CONF			
84804						CONF	CONF			
85052						CONF	CONF			
85472	67500	43175	9196	0	0	CONF	CONF	1217	1950	
85931						CONF	CONF			
86349						CONF	CONF			
86675						CONF	CONF			
87047						CONF	CONF			
87159						CONF	CONF			
87234	115623	33054				CONF	CONF			
87476						CONF	CONF			
87579						CONF	CONF			
88231	518034	190921				CONF	CONF			
88259						CONF	CONF			
88352						CONF	CONF			
88455						CONF	CONF			
88950						CONF	CONF			
89032						CONF	CONF			
89135						CONF	CONF			
89854						CONF	CONF			
89957						CONF	CONF			
90047						CONF	CONF			
90177						CONF	CONF			
90328						CONF	CONF			
90337	0	0	0	0	0	CONF	CONF	0	0	
90579						CONF	CONF			
91615						CONF	CONF			
91754	0	0	0	0	0	CONF	CONF	0	0	
91950						CONF	CONF			
92144						CONF	CONF			
92676						CONF	CONF			
92706						CONF	CONF			
92902						CONF	CONF			
93244						CONF	CONF			
93543	24934	2704				CONF	CONF			
93619						CONF	CONF			
94139						CONF	CONF			
94522	17426	3000				CONF	CONF			
94755						CONF	CONF			
94858						CONF	CONF			
95051	2510738	348834	153707	2369873	967	CONF	CONF	0	12871	
95677						CONF	CONF			
96553						CONF	CONF			
97055						CONF	CONF			
97279						CONF	CONF			
97457						CONF	CONF			
97804	7680	561				CONF	CONF			
97943						CONF	CONF			
98351						CONF	CONF			
98463						CONF	CONF			
98717	0	0	0	0	0	CONF	CONF	0	0	
99143						CONF	CONF			
99376	44917	15672	36299	0	0	CONF	CONF	450	2109	
99442						CONF	CONF			
99536						CONF	CONF			
99853						CONF	CONF			
100236						CONF	CONF			
100357						CONF	CONF			
100562	68243	3995	65970	0	0	CONF	CONF	0	3722	
100777						CONF	CONF			
100843						CONF	CONF			
101019	0	0	0	0	0	CONF	CONF	0	0	
101037						CONF	CONF			
101439						CONF	CONF			
101671						CONF	CONF			
101738						CONF	CONF			
101952						CONF	CONF			
102333						CONF	CONF			
102342						CONF	CONF			
102539						CONF	CONF			
102557						CONF	CONF			
102874	19442	0	19442	0	0	CONF	CONF	0	805	
103134						CONF	CONF			
104234						CONF	CONF			
104542						CONF	CONF			
104971						CONF	CONF			
105026						CONF	CONF			
105473	30733	5658				CONF	CONF			
105530						CONF	CONF			
106359						CONF	CONF			
106452						CONF	CONF			
106676						CONF	CONF			
107244	0	0	0	0	0	CONF	CONF	0	0	
107459						CONF	CONF			
107570	17338	1457				CONF	CONF			
107758						CONF	CONF			
108072						CONF	CONF			
108269						CONF	CONF			
108652						CONF	CONF			
108746						CONF	CONF			
108951	35072	9426				CONF	CONF			
109136						CONF	CONF			
109154						CONF	CONF			
109453						CONF	CONF			
109574						CONF	CONF			
109659						CONF	CONF			
110413						CONF	CONF			
110936						CONF	CONF			
110945						CONF	CONF			
110972						CONF	CONF			
111157	0	0	0	0	0	CONF	CONF	0	0	
111205						CONF	CONF			
111942	43665	0				CONF	CONF			
111979						CONF	CONF			
112163	35260	4663	34380	0	0	CONF	CONF	0	1398	
112332						CONF	CONF			
112444						CONF	CONF			
112510						CONF	CONF			
112556						CONF	CONF			
112837	0	0	0	0	0	CONF	CONF	0	0	
113003						CONF	CONF			
113030						CONF	CONF			
113441						CONF	CONF			
113601						CONF	CONF			
113740	62557	17241	58341	0	0	CONF	CONF	0	2506	
113937						CONF	CONF			
114149						CONF	CONF			
114251						CONF	CONF			
114260	48211	17633	50008	0	0	CONF	CONF	0	1713	
114457						CONF	CONF			
114774	38655	5110				CONF	CONF			
114840	15263	1912				CONF	CONF			
114859						CONF	CONF			
115146						CONF	CONF			
115575						CONF	CONF			
116358						CONF	CONF			
116554	29041	3184				CONF	CONF			
116741						CONF	CONF			
117038	0	0	0	0	0	CONF	CONF	0	0	
117074						CONF	CONF			
117458						CONF	CONF			
117775	0	0	0	0	0	CONF	CONF	0	0	
118156						CONF	CONF			
118660						CONF	CONF			
118736						CONF	CONF			
119153						CONF	CONF			
119528						CONF	CONF			
119779	11083	5333	11426	0	0	CONF	CONF	0	374	
119872						CONF	CONF			
120476						CONF	CONF			
120542						CONF	CONF			
120609	29070	4141				CONF	CONF			
120953						CONF	CONF			
121642	114794	19459	105569	0	0	CONF	CONF	0	2714	
121651						CONF	CONF			
121914						CONF	CONF			
122153						CONF	CONF			
122546						CONF	CONF			
122854	240532	57799	217882	0	473	CONF	CONF	0	7497	
123075						CONF	CONF			
123374						CONF	CONF			
124344	25688	421				CONF	CONF			
124830						CONF	CONF			
125154						CONF	CONF			
125471						CONF	CONF			
125855	25779	6547				CONF	CONF			
125873						CONF	CONF			
126012						CONF	CONF			
126049						CONF	CONF			
126375						CONF	CONF			
126553	51003	59288	63391	0	0	CONF	CONF	0	0	
126834						CONF	CONF			
127055						CONF	CONF			
127224						CONF	CONF			
128258						CONF	CONF			
128904	57156	2022	58017	0	0	CONF	CONF	0	1485	
129349						CONF	CONF			
129358	56020	9350				CONF	CONF			
129479	53705	13486				CONF	CONF			
129732	0	0	0	0	0	CONF	CONF	0	0	
129853						CONF	CONF			
129910	23138	1941				CONF	CONF			
130345						CONF	CONF			
130541	126024	7795	120280	0	0	CONF	CONF	0	5509	
130813						CONF	CONF			
131034						CONF	CONF			
131173	16867	7990				CONF	CONF			
131436	0	0	0	0	0	CONF	CONF	0	0	
131650	122606	4343	115311	0	7	CONF	CONF	0	3690	
131717	0	0	0	0	0	CONF	CONF	0	0	
131940						CONF	CONF			
132107	21782	7606				CONF	CONF			
132451						CONF	CONF			
132554	34908	1937	35206	0	0	CONF	CONF	0	1302	
132778						CONF	CONF			
132938						CONF	CONF			
133579	580	0	580	0	0	CONF	CONF	0	93	
133850	70235	8608				CONF	CONF			
133971						CONF	CONF			
134156						CONF	CONF			
134437	18079	1744	19322	0	0	CONF	CONF	0	254	
134455						CONF	CONF			
134848						CONF	CONF			
135836						CONF	CONF			
135854						CONF	CONF			
136048						CONF	CONF			
136338						CONF	CONF			
136459						CONF	CONF			
136655						CONF	CONF			
137205						CONF	CONF			
137447						CONF	CONF			
137456						CONF	CONF			
137559						CONF	CONF			
137643						CONF	CONF			
137652	632200	158429	608019	3782	2361	CONF	CONF	719	31588	
137915	29168	462	25832	0	0	CONF	CONF	0	650	
138051						CONF	CONF			
138257						CONF	CONF			
138556						CONF	CONF			
139133						CONF	CONF			
139478						CONF	CONF			
139553						CONF	CONF			
139656	31692	8609	27907	0	0	CONF	CONF	0	939	
139740						CONF	CONF			
139834						CONF	CONF			
139843	47599	15179	43596	0	381	CONF	CONF	0	2360	
139955						CONF	CONF			
140157						CONF	CONF			
140362	0	0	0	0	0	CONF	CONF	0	0	
140634						CONF	CONF			
141211	16094	0				CONF	CONF			
141341						CONF	CONF			
141350						CONF	CONF			
141556						CONF	CONF			
141677						CONF	CONF			
141958						CONF	CONF			
142049						CONF	CONF			
142179						CONF	CONF			
142955						CONF	CONF			
143372						CONF	CONF			
143662	1769822	376481	1435307	0	3450	CONF	CONF	1008	65033	
143859						CONF	CONF			
143952						CONF	CONF			
144034	26527	4832				CONF	CONF			
144052						CONF	CONF			
144155						CONF	CONF			
144678						CONF	CONF			
144856	11642	314				CONF	CONF			
144913						CONF	CONF			
145059						CONF	CONF			
145545	20260	2452				CONF	CONF			
145554						CONF	CONF			
145741						CONF	CONF			
145844	11255	3036				CONF	CONF			
146056						CONF	CONF			
146663	31577	6519				CONF	CONF			
146672	13671484	7086754	4575538	9178109	10979	CONF	CONF	7000	407276	
147651						CONF	CONF			
147679						CONF	CONF			
147857	0	0	0	0	0	CONF	CONF	0	0	
147923						CONF	CONF			
148171	20851	1011				CONF	CONF			
148238						CONF	CONF			
148340						CONF	CONF			
148470						CONF	CONF			
148715						CONF	CONF			
148809						CONF	CONF			
148920						CONF	CONF			
149150	9918	6119				CONF	CONF			
150035	18407	2735	0	17463	0	CONF	CONF	0	467	
150044	54366	4738				CONF	CONF			
150156						CONF	CONF			
150727						CONF	CONF			
151546						CONF	CONF			
151957	52900	4303				CONF	CONF			
152057						CONF	CONF			
152253						CONF	CONF			
152431	17882	0				CONF	CONF			
152440						CONF	CONF			
153054						CONF	CONF			
153353						CONF	CONF			
154154						CONF	CONF			
154770						CONF	CONF			
155759						CONF	CONF			
156457						CONF	CONF			
156635						CONF	CONF			
156970						CONF	CONF			
157155						CONF	CONF			
157379						CONF	CONF			
157650	0	0	0	0	0	CONF	CONF	0	0	
157744						CONF	CONF			
157856						CONF	CONF			
158376						CONF	CONF			
158741						CONF	CONF			
159636	6866	28635	69608	0	0	CONF	CONF	0	3606	
159645	67665	9993				CONF	CONF			
159953						CONF	CONF			
159971						CONF	CONF			
160360						CONF	CONF			
160454						CONF	CONF			
160650	11801	817	11125	0	0	CONF	CONF	0	378	
160959	431730	60912	413462	0	95	CONF	CONF	0	12328	
161273	39591	4862				CONF	CONF			
161602	135100	20436				CONF	CONF			
162337						CONF	CONF			
163343						CONF	CONF			
163549	79328	10821	76448	0	0	CONF	CONF	0	3478	
163857	63267	11783				CONF	CONF			
164153						CONF	CONF			
164331						CONF	CONF			
164377						CONF	CONF			
164957						CONF	CONF			
164975						CONF	CONF			
165039	0	0	0	0	0	CONF	CONF	0	23	
165628	209455	34590	206222	0	0	CONF	CONF	0	9448	
165758	53190	3472				CONF	CONF			
165806	1895	134	1782	0	0	CONF	CONF	0	67	
166111						CONF	CONF			
166531						CONF	CONF			
166652	18385	557	18942	0	0	CONF	CONF	0	875	
166849						CONF	CONF			
167453						CONF	CONF			
167752						CONF	CONF			
168357						CONF	CONF			
168571						CONF	CONF			
169327	8701	1424				CONF	CONF			
169354						CONF	CONF			
169653	335149	102892	305988	0	0	CONF	CONF	500	9115	
169756						CONF	CONF			
170257						CONF	CONF			
170275						CONF	CONF			
170332	0	0	0	0	0	CONF	CONF	0	0	
170640						CONF	CONF			
171133						CONF	CONF			
171656						CONF	CONF			
171759						CONF	CONF			
171768	21602	3465				CONF	CONF			
172251						CONF	CONF			
172457						CONF	CONF			
172475						CONF	CONF			
172859						CONF	CONF			
173306						CONF	CONF			
173342						CONF	CONF			
173557						CONF	CONF			
173575	0	0	0	0	0	CONF	CONF	0	0	
173641						CONF	CONF			
173959						CONF	CONF			
174321						CONF	CONF			
174367	0	0	0	0	0	CONF	CONF	0	0	
174572	62718	0	0	0	0	CONF	CONF	0	2444	
175056	0	0	0	0	0	CONF	CONF	0	0	
175140	0	0	0	0	0	CONF	CONF	0	0	
175458						CONF	CONF			
175609						CONF	CONF			
176101	0	0	0	0	0	CONF	CONF	0	0	
176325	0	0	0	0	0	CONF	CONF	0	0	
176437						CONF	CONF			
176464	25176	0				CONF	CONF			
176642						CONF	CONF			
177135						CONF	CONF			
177443						CONF	CONF			
177500						CONF	CONF			
177555						CONF	CONF			
177751						CONF	CONF			
177920	4880	0	5412	0	0	CONF	CONF	0	542	
178150						CONF	CONF			
178244						CONF	CONF			
178356						CONF	CONF			
178851						CONF	CONF			
179148						CONF	CONF			
179335						CONF	CONF			
179700						CONF	CONF			
180144						CONF	CONF			
180443						CONF	CONF			
180537						CONF	CONF			
180845						CONF	CONF			
181963						CONF	CONF			
182353						CONF	CONF			
182951						CONF	CONF			
183668						CONF	CONF			
183770						CONF	CONF			
183958						CONF	CONF			
184656	0	0	0	0	0	CONF	CONF	0	0	
184759						CONF	CONF			
185251						CONF	CONF			
185448	0	0	0	0	0	CONF	CONF	0	0	
185859						CONF	CONF			
186221	34931	9291	29563	0	0	CONF	CONF	0	0	
186548						CONF	CONF			
186717						CONF	CONF			
186744						CONF	CONF			
187648						CONF	CONF			
187947	60195	4316	15202	39640	0	CONF	CONF	0	561	
188056						CONF	CONF			
188177						CONF	CONF			
188430	336315	109769				CONF	CONF			
188449						CONF	CONF			
188720						CONF	CONF			
188739						CONF	CONF			
188917						CONF	CONF			
189044	195863	45953	182026	14293	0	CONF	CONF	648	7631	
189129						CONF	CONF			
189745	246034	87203	269105	0	0	CONF	CONF	100	8497	
189950						CONF	CONF			
190563						CONF	CONF			
190648						CONF	CONF			
190947						CONF	CONF			
190956						CONF	CONF			
191355	0	0	0	0	0	CONF	CONF	0	0	
191935						CONF	CONF			
192147	10136	1720	10432	0	0	CONF	CONF	0	0	
192558	20441	565	19275	0	0	CONF	CONF	0	625	
192651						CONF	CONF			
192857						CONF	CONF			
193162	9956	1816				CONF	CONF			
193247	142603	30038				CONF	CONF			
193537						CONF	CONF			
193649	0	0	0	0	0	CONF	CONF	0	0	
193809	44284	6332	48652	0	0	CONF	CONF	0	1353	
194440						CONF	CONF			
194570						CONF	CONF			
194936						CONF	CONF			
195111	24729	2426				CONF	CONF			
195157						CONF	CONF			
195456						CONF	CONF			
196752	0	0	0	0	0	CONF	CONF	0	0	
196800	0	7133	0	0	0	CONF	CONF	0	126	
197142						CONF	CONF			
197254	0	0	0	0	0	CONF	CONF	0	0	
197302						CONF	CONF			
197478	0	0	0	0	0	CONF	CONF	0	0	
197759						CONF	CONF			
198073						CONF	CONF			
198149	19036	5502				CONF	CONF			
198251	15521	986				CONF	CONF			
198961						CONF	CONF			
199137						CONF	CONF			
199351						CONF	CONF			
199436						CONF	CONF			
199463						CONF	CONF			
200042						CONF	CONF			
200378	0	1408	0	0	0	CONF	CONF	1794	268	
200435						CONF	CONF			
201254						CONF	CONF			
201834	34218	193	30152	0	0	CONF	CONF	0	540	
202514	20437	0				CONF	CONF			
202541						CONF	CONF			
202907	8284	292	6954	0	0	CONF	CONF	0	688	
203043	35545	1140	35682	138	0	CONF	CONF	0	997	
203052	0	0	0	0	0	CONF	CONF	0	0	
203575						CONF	CONF			
204004	0	0	0	0	0	CONF	CONF	0	370	
204077						CONF	CONF			
204237						CONF	CONF			
204826						CONF	CONF			
205243						CONF	CONF			
205346						CONF	CONF			
205458						CONF	CONF			
205542						CONF	CONF			
206156						CONF	CONF			
206174						CONF	CONF			
206473						CONF	CONF			
206772						CONF	CONF			
206950						CONF	CONF			
207041						CONF	CONF			
207050	359918	148038				CONF	CONF			
207452						CONF	CONF			
207470						CONF	CONF			
207555						CONF	CONF			
207845	29858	2714				CONF	CONF			
207872						CONF	CONF			
207957						CONF	CONF			
208057	0	0	20451	0	0	CONF	CONF	0	530	
208244	339087	50281	326118	0	0	CONF	CONF	0	13933	
208347	0	0	0	0	0	CONF	CONF	0	0	
208440						CONF	CONF			
208459						CONF	CONF			
208570						CONF	CONF			
208655						CONF	CONF			
208972						CONF	CONF			
209148						CONF	CONF			
209362	33219	0				CONF	CONF			
209559						CONF	CONF			
209858						CONF	CONF			
210238						CONF	CONF			
210256						CONF	CONF			
210434						CONF	CONF			
210779						CONF	CONF			
211114	0	0	0	0	0	CONF	CONF	0	0	
211271	1720614	703860	1714561	0	12268	CONF	CONF	2720	72643	
211338						CONF	CONF			
211851						CONF	CONF			
212018						CONF	CONF			
212335						CONF	CONF			
212344						CONF	CONF			
212465	566476	291794	609310	25073	1802	CONF	CONF	1635	29003	
212522	0	0	17799	0	0	CONF	CONF	0	1363	
212577	154005	79618	109383	14120	0	CONF	CONF	475	3033	
213471						CONF	CONF			
213538						CONF	CONF			
213912	0	0	0	0	0	CONF	CONF	0	0	
213958	0	0	0	0	0	CONF	CONF	0	0	
214106						CONF	CONF			
214414	27745	1954	28203	0	293	CONF	CONF	0	1030	
214722	24983	1490	21645	0	0	CONF	CONF	0	846	
214807	0	0	0	0	0	CONF	CONF	0	0	
214843						CONF	CONF			
215345	12986	1315				CONF	CONF			
215354						CONF	CONF			
215653						CONF	CONF			
215662	49278	12372	42522	0	30	CONF	CONF	32	0	
215710						CONF	CONF			
216164						CONF	CONF			
216230						CONF	CONF			
216922	147513	30840	137304	0	0	CONF	CONF	0	4544	
217059	0	0	0	0	0	CONF	CONF	0	0	
218131						CONF	CONF			
218261						CONF	CONF			
218850						CONF	CONF			
218878	0	0	0	0	0	CONF	CONF	0	0	
219044						CONF	CONF			
219651						CONF	CONF			
219679						CONF	CONF			
220059	17405	175				CONF	CONF			
220527	28939	4236	24036	0	0	CONF	CONF	0	0	
220844						CONF	CONF			
220974	35322	2441				CONF	CONF			
221775						CONF	CONF			
222156						CONF	CONF			
222446	25135	1163	24892	0	0	CONF	CONF	0	903	
222558						CONF	CONF			
222754						CONF	CONF			
223322	64526	22012	68851	0	0	CONF	CONF	0	-5025	
223452						CONF	CONF			
223751						CONF	CONF			
223845						CONF	CONF			
224954						CONF	CONF			
225054						CONF	CONF			
225157						CONF	CONF			
225559	70610	20724				CONF	CONF			
225942						CONF	CONF			
226949						CONF	CONF			
227151						CONF	CONF			
227357						CONF	CONF			
227656	29208	11235	26019	0	0	CONF	CONF	0	0	
227777	18493	3588				CONF	CONF			
228000						CONF	CONF			
228055						CONF	CONF			
228158						CONF	CONF			
228279	28325	2203				CONF	CONF			
228345						CONF	CONF			
229070						CONF	CONF			
229173						CONF	CONF			
229342	0	0	0	0	0	CONF	CONF	0	0	
229454						CONF	CONF			
229801	347583	232068	287765	0	0	CONF	CONF	0	3255	
229913	0	0	0	0	0	CONF	CONF	0	0	
230423						CONF	CONF			
230610						CONF	CONF			
230759						CONF	CONF			
231279						CONF	CONF			
232847						CONF	CONF			
232856						CONF	CONF			
233031	1510000	1163000	1306000	0	4000	CONF	CONF	2000	90000	
233246						CONF	CONF			
233358						CONF	CONF			
233442						CONF	CONF			
233527	458637	122332				CONF	CONF			
233554	61721	6611				CONF	CONF			
234355	63696	7220	41702	7122	0	CONF	CONF	365	3846	
234506						CONF	CONF			
234739						CONF	CONF			
234841						CONF	CONF			
