"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
2732	0	4006					1014	0	50719					0	0	0			0	24460	0	0										0		
2750	0	494					232	0	16404					115	0	0			0	9328	0	0										45		
3252	0	79838					621	0	169429					3000	0	0			0	46495	0	0										0		
3458	0	330					376	1705	16699					3500	0	0			1705	8522	0	3000										0		
3720	0	13611					320	42197	89419					0	0	0			34453	0	0	0										0		
3971	0	26478					4734	0	122651					90223	0	0			0	5228	0	0										947		
4156	0	2380					426	0	62181					2500	0	0			0	40814	0	11662										115		
4231	0	6832					0	0	56883					0	0	0			0	31020	0	0										0		
5069	0	0					0	0	8604					0	0	0			0	1840	0	0										947		
5135	0	42786					1143	0	89498					23286	0	0			0	1678	0	0										0		
5210	0	0					1855	28019	576360					8181	0	0			22202	39682	0	30028										987		
5461	0	4738					3246	0	367707					0	0	0			0	128150	0	0										0		
5751	0	1799					341	6250	87436					0	0	0			0	48042	0	0										161		
6039	0	31597					222	0	34943					0	0	0			0	1529	0	0										0		
6329	0	0					720	0	149741					0	0	0			0	11627	0	0										0		
7009	0	339074					0	0	437174					0	0	0			0	73112	0	0										14364		
7045	0	0					669	387	163709					0	0	0			387	68462	0	0										0		
7072	0	0					2900	32838	38613					4639	0	0			5624	3570	0	0										0		
7456	0	3244					573	0	35608					0	0	0			0	28700	0	0										0		
7634	0	248					78	0	12374					0	0	0			0	7456	0	0										0		
8033	0	0					1532	0	7542					5136	0	0			0	2256	0	0										0		
8462	0	3901					21	0	96516					0	0	0			0	24962	0	0										0		
8631	0	0					331	0	19264					0	0	0			0	307	0	0										0		
9357	0	3738					793	0	35008					0	0	0			0	0	0	0										932		
9553	0	2448					2978	29312	48760					66681	0	0			29312	14103	0	0										0		
9807	0	168719					5689	0	568544					0	0	0			0	386948	0	30723										1194		
9955	0	0					2636	0	75783					22726	0	0			0	46108	0	0										0		
10250	0	10439					2848	0	267204					0	0	0			0	115484	0	0										0		
10849	0	4673					607	0	66067					0	0	0			0	18991	0	0										0		
11145	0	0					1350	0	123444					22003	0	0			0	77620	0	0										0		
11640	0	0					2388	0	129659					0	0	0			0	91220	0	0										0		
11837	0	0					72	0	62058					0	0	0			0	6550	0	0										0		
12030	0	48215					11947	635	56640					0	0	0			400	0	0	0										0		
12142	0	999					708	62	142896					0	0	0			62	60389	0	0										0		
12311	0	4978	0	0	0	239297	978210	17189989	25150575	225992	175794603	0	157670642	3020279	460182	480316	175819	224882	2107	3328838	0	392462	10049337	14077560	6962726	4589591	0	2681129	0	4300	0	1154	1007133	
12647	0	0					2015	66769	0					5000	0	0			33268	0	0	0										0		
12656	414	0					14	2962	0					0	0	0			1999	0	0	0										77		
12946	0	29915					8654	0	674297					46286	0	0			0	317816	0	0										4524		
13103	0	46593					2376	0	493893					9371	0	0			0	48458	0	0										217989		
13251	0	6029					549	0	9595					0	0	0			0	1876	0	0										0		
13457	0	2649					0	0	7107					0	0	0			0	3159	0	0										0		
14155	0	2864					543	0	23832					500	0	0			0	15703	0	0										0		
14650	0	0					61	3822	0					0	0	0			3817	0	0	0										0		
14753	0	396					182	1681	10988					0	0	0			1543	6499	0	0										73		
14865	0	0					1199	710	78089					0	0	0			710	978	0	0										0		
14977	0	0					214	0	0					0	0	0			0	0	0	0										0		
16551	0	76447					1415	20839	103189					0	0	0			19089	22445	0	0										0		
17110	100	0					219	100	0					0	0	0			0	0	0	0										63787		
17147	0	0					26426	2325311	2159274					308960	0	0			1082257	1496533	0	169697										0		
17259	0	2155					267	985	19311					0	0	0			985	10336	0	0										0		
17950	0	36803					2012	0	419550					0	0	0			0	85443	0	0										0		
17978	37055	0					3343	142165	0					93	0	0			10324	0	0	0										0		
18050	0	60748					951	10894	429065					0	0	0			9983	160378	0	0										0		
18827	0	182951					7681	0	319013					68500	0	0			0	55613	0	0										1209		
18836	0	2401					662	0	43452					2893	0	0			0	9934	0	0										0		
18854	0	104055					1195	0	198357					0	0	0			0	32963	0	0										0		
19356	0	0					492	0	11592					2000	0	0			0	10828	0	0										0		
19936	0	18228					646	989	118998					11438	0	0			282	18078	0	0										0		
19972	0	0					33	27743	0					0	0	0			27687	0	0	0										0		
20053	0	0					231	0	6425					5000	0	0			0	3333	0	0										0		
20633	0	2392					910	0	61515					8688	0	0			0	22923	0	0										729		
20857	0	69299					1364	0	179093					16357	0	0			0	99309	0	0										0		
21256	0	0					57	0	3249					0	0	0			0	0	0	0										0		
21359	0	3144					316	240	18203					0	0	0			0	2744	0	0										0		
21658	0	27548					36	0	90223					5369	0	0			0	20352	0	0										0		
22048	0	1998					1128	0	63964					8182	0	0			0	19400	0	0										0		
22543	0	20387					824	0	24217					0	0	0			0	3830	0	0										55		
22552	0	19687					502	1286	29022					5734	0	0			1286	0	0	0										42		
22730	0	0					443	0	138025					291	0	0			0	58479	0	8135										0		
23456	0	498					778	411	106648					270	0	0			411	38195	0	0										0		
23504	0	234530					38898	383922	1274051					114450	60068	60068			0	36781	0	2853										0		
23643	0	0					1724	0	94823					0	0	0			0	38304	0	0										0		
23755	0	1446					442	0	108619					5000	0	0			0	43999	0	0										288		
24006	0	0					3729	418084	37186					58045	4843	4843			94595	5533	0	0										0		
24378	0	0					468	6754	7511					0	0	0			1698	0	0	0										0		
24659	3960	0					58	6403	0					0	0	0			2443	0	0	0										0		
24668	0	58875					5873	0	462100					0	0	0			0	354391	0	7071										0		
24949	0	25597					1581	0	99188					5000	0	0			0	0	0	0										0		
25357	0	0					4138	25271	27364					15000	0	0			0	4849	0	0										0		
25647	0	1903					1440	0	34855					22687	0	0			0	0	0	0										0		
26457	3947	12382					0	3947	12382					0	0	0			0	0	0	0										0		
26765	0	5865					12419	811	218400					0	0	0			710	6973	0	0										0		
27070	0	8617					1916	0	233243					12000	0	0			0	102228	0	0										0		
27548	0	8367					2343	0	481671					5000	0	0			0	89301	0	0										2500		
27614	0	0					1976	0	260055					10000	0	0			0	118359	0	0										0		
27847	0	0					2200	67	152640					10000	0	0			0	97094	0	0										0		
28013	0	0					28792	5243	1154277					405771	14743	2645			0	52	0	50000										368		
28152	0	13064					621	0	57983					0	0	0			0	31429	0	0										0		
28675	0	0					1484	0	113256					14500	0	0			0	2693	0	0										8		
28732	0	1866					262	372	18529					0	0	0			372	6142	0	0										0		
29476	0	0					619	1230	3359					1032	0	0			1230	1560	0	0										0		
29636	0	0					2477	0	600296					0	0	0			0	203916	0	105795										470		
29878	0	0					2837	0	94169					12000	0	0			0	0	0	0										0		
30052	3002	0					119	6001	0					89	0	0			2999	0	0	0										0		
30502	0	0					922	0	286389					0	0	0			0	16070	0	87874										25306		
30650	0	0					422	0	31262					0	0	0			0	6489	0	0										0		
30810																																		
31134	0	3099					105	0	27812					0	0	0			0	18031	0	0										0		
31255	0	20030					2865	0	169300					0	0	0			0	123633	0	0										0		
31657	0	0					402	118774	0					0	0	0			11683	0	0	0										0		
31826	0	19723					1764	0	57191					0	0	0			0	23625	0	0										0		
31835	0	10934					1916	2210	45833					1600	0	0			2210	12121	0	0										0		
32234	0	34475					2977	0	241937					5000	0	0			0	142802	0	0										0		
32766	0	0					951	0	0					19000	0	0			0	0	0	0										0		
32971	0	6307					1265	1	55325					12500	0	0			0	41148	0	0										53		
33147	0	0					810	0	16070					0	0	0			0	2205	0	0										0		
33259	0	128257					2458	1405	192901					30000	0	0			0	3380	0	0										0		
33268	0	29074					0	0	100577					0	0	0			0	39050	0	0										0		
33370	0	0					463	58	0					3563	0	0			0	0	0	0										0		
33839	0	2756					40	0	13787					0	0	0			0	1864	0	0										0		
33857	0	16581					4320	0	117976					81427	0	0			0	41218	0	0										0		
34434	1988	4552					1031	9421	65507					0	0	0			7433	17732	0	0										0		
34537	0	191					39921	747004	1706619					0	0	0			0	31249	0	228290										8864		
34555	0	32621					4472	0	127569					1883	0	0			0	48193	0	0										0		
34742	0	3010					2748	0	60939					10000	0	0			0	16026	0	0										0		
35057	0	2866					862	0	12714					0	0	0			0	4306	0	0										44		
35301	200000	20733000	273000	168000	12000	23000	411000	39264000	53422000	0	218630000	12453000	205349000	2941000	1704000	2213000	20000	0	0	1202000	550000	4277000	12773000	6808000	20155000	11933000	4629000	2074000	1202000	10481000	0	5000	0	
35570	0	0					186533	1667564	2247885					3272228	53025	53025			206153	0	0	449266										4854		
35646	0	2006					1417	0	32730					0	0	0			0	23099	0	0										0		
35879	0	39465					1076	0	101845					10000	0	0			0	15424	0	0										0		
36456	0	3300					289	0	50951					0	0	0			0	14558	0	0										0		
36933	0	0					165	0	65108					0	0	0			0	24418	0	0										0		
37051	0	0					173	0	1472					2000	0	0			0	972	0	0										9		
37341	0	0					549	0	5766					5000	0	0			0	4183	0	0										12		
37435	0	39982					1141	45010	429117					0	0	0			9799	33894	0	0										0		
37640	0	0					15455	0	1918071					28004	3473	3501			0	879868	0	53736										0		
37659	0	0					46	4750	8					0	0	0			4750	0	0	0										0		
37949	0	11985					336	0	143116					2600	0	0			0	57595	0	18063										0		
38740	0	0					1863	0	108485					9000	0	0			0	25764	0	0										0		
39327	15951	1843					464	28377	149861					0	0	0			1232	25321	0	0										0		
39756	0	10653					690	0	118852					11405	0	0			0	71090	0	4584										0		
40033	0	3771					309	4	23224					0	0	0			0	6578	0	0										0		
40499	0	0					7341	0	361529					55702	11405	11405			0	0	0	0										0		
40855	0	0					792	0	8038					9254	0	0			0	8038	0	0										0		
41553	0	0					343	22247	53306					0	0	0			22247	0	0	0										0		
41629	0	29409					673	0	79153					2500	0	0			0	17227	0	0										0		
41825	0	0					406	0	143435					0	96	13			0	35119	0	0										0		
42037	0	0					0	0	30711					0	0	0			0	12971	0	0										0		
42354	0	9239					100	0	55389					0	0	0			0	18000	0	0										0		
42372	0	12589					226	0	86585					0	0	0			0	7206	0	0										0		
42420	0	0					13142	512911	932501					11197	0	0			28290	8220	0	95748										0		
42448	0	0					8409	0	158071					97249	0	0			0	130233	0	0										0		
42457	0	0					644	9496	11825					1750	0	0			9496	0	0	0										0		
43052	0	0					2096	0	10817					6000	0	0			0	5777	0	0										0		
43351	0	0					824	0	4847					14292	0	0			0	2814	0	0										0		
43856	0	939					946	2761	12148					12	0	0			2761	2622	0	0										0		
43959	0	2144					235	0	109761					0	0	0			0	48838	0	0										0		
44040	0	0					1393	0	156947					0	0	0			0	56307	0	0										0		
44433	0	0					3189	0	97983					44000	0	0			0	10369	0	0										0		
44741	0	2796					1459	0	125246					0	0	0			0	64821	0	0										912		
44750	0	0					1031	0	37973					0	0	0			0	3446	0	0										0		
44929	0	41732					1237	0	50554					0	0	0			0	4624	0	0										0		
45038	0	964					199	605	82588					0	0	0			605	25256	0	1183										115		
45047	0	19928					575	0	43361					0	0	0			0	6795	0	0										0		
45056	0	3347					215	11611	20233					0	0	0			11611	0	0	0										0		
45430	0	0					664	18475	42296					0	0	0			18475	0	0	0										0		
45458	0	1593					1898	0	70688					14885	0	0			0	32473	0	0										0		
45551	0	38149					3636	15000	265468					0	0	0			0	92298	0	0										0		
45560	0	78538					1364	46521	861349					0	0	0			4787	62613	0	0										8407		
45775	0	0					322	0	32738					6550	0	0			0	1005	0	0										0		
46053	0	4753					2209	0	110019					0	0	0			0	47713	0	0										69		
46941	0	1685					538	2372	56526					695	0	0			1872	13894	0	0										0		
47247	0	0					6390	2227	42350					48900	170	54			1727	19243	0	0										0		
47256	0	0					160	0	0					4000	0	0			0	0	0	0										0		
47452	0	13315					36	0	13557					3599	0	0			0	0	0	0										0		
47500	0	0					952	0	54400					8000	0	0			0	11342	0	0										35579		
48057	0	9170					511	0	43576					0	0	0			0	24270	0	0										0		
48150	0	4007					275	0	8025					475	0	0			0	2216	0	0										11		
48374	0	30820					11206	0	148953					59071	0	0			0	32351	0	1514										282		
48440	0	0					668	225	57641					14300	0	0			225	21839	0	0										0		
49054	0	0					1022	0	43884					13514	0	0			0	1064	0	0										0		
49148	0	0					263	0	71728					0	0	0			0	15361	0	0										0		
49241	0	0					11846	37336	126799					10065	0	0			9216	43601	0	0										0		
49652	0	946					517	0	64030					10870	0	0			0	40691	0	0										643		
49858	0	0					1052	0	3943					0	0	0			0	2287	0	0										0		
49951	0	0					314	0	21063					0	0	0			0	0	0	0										0		
50144	0	0					302	61654	0					0	0	0			11468	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					2667	0	261					29008	0	0			0	261	0	0										0		
51356	0	0					0	0	24148					0	0	0			0	0	0	0										0		
51459	0	28207					2634	0	203690					0	0	0			0	38867	0	0										56		
51842	0	5803					204	0	82676					0	0	0			0	29522	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					1168	0	46042					272	0	0			0	27975	0	0										0		
53051	0	0					5	30165	0					0	0	0			2980	0	0	0										0		
54058	0	0					1669	0	117651					5500	0	0			0	33158	0	0										0		
54656	0	32121					4864	0	962652					0	0	0			0	756644	0	0										0		
54973	59877	65131					117791	517150	2621375					0	0	0			0	15296	0	137385										0		
55336	0	6784					2294	0	138326					3101	0	0			0	29137	0	0										0		
55635	0	4779					279	0	9643					2688	0	0			0	0	0	0										0		
55653	0	15003					301	0	45487					0	0	0			0	8889	0	7516										0		
55970	0	110959					738	0	119534					800	0	0			0	0	0	0										0		
56258	0	0					8	0	166889					0	0	0			0	36047	0	0										0		
56351	0	0					10087	281228	468224					0	0	0			176382	232481	0	0										0		
56548	0	0					2763	0	77871					11000	0	0			0	0	0	0										55		
56717	0	2334					2983	0	220260					36546	0	0			0	84015	0	0										0		
57040	0	32782					279	0	37538					0	0	0			0	3764	0	0										0		
57451	0	142634					737	0	447067					18600	0	0			0	120696	0	13016										1058		
58225	0	30029					644	0	114353					0	0	0			0	30111	0	0										0		
58243	19396	0					27971	650426	231160					5000	0	0			46332	50734	0	830										0		
58355	0	0					266	0	0					1300	0	0			0	0	0	0										0		
58551	0	0					0	0	82128					0	0	0			0	47464	0	0										0		
58636	0	0					1506	0	126012					0	0	0			0	54884	0	0										0		
58757	0	22375					1562	0	78055					10107	0	0			0	19176	0	0										67		
58971	484171	191096					10060	3121277	593125					20063	0	0			3507	3968	0	235649										0		
59316	0	20219					3423	0	434924					26844	0	0			0	149998	0	63622										0		
59352	0	4620					118	8479	174100					0	0	0			0	108140	0	0										0		
59370	0	0					272	1429	20014					0	0	0			0	6355	0	0										26		
59754	0	0					464	0	2966					2131	0	0			0	1816	0	0										0		
60143	0	2830000	0	0	0	0	531000	0	18808000	142000	88393000	0	81351000	640000	1515000	466000	0	0	0	0	0	0	0	11383000	0	4595000	0	0	0	0	0	44000	0	
60330	0	2820					960	0	195192					130	0	0			0	39372	20300	0										0		
60545	0	4569					763	0	87424					8000	0	0			0	57451	0	0										0		
60554	0	0					230	0	2617					1035	0	0			0	2271	0	0										45		
60648	0	7431					712	2779	117220					0	0	0			2779	49515	0	0										0		
61122	37012	0					1026	241656	127673					0	0	0			23033	8464	0	58902										0		
61355	0	123998					4526	5839	552131					0	0	0			5839	188795	0	23760										0		
61476	0	0					4488	0	50868					19500	0	0			0	10500	0	0										0		
61757	11004	27702					1529	33311	33162					0	0	0			2221	1468	0	0										0		
61832	0	3926					1330	0	242424					0	0	0			0	151101	0	0										0		
61953	0	7127					253	1567	48449					0	0	0			1428	21322	0	0										0		
62044	0	0					401	0	1364					42	0	0			0	0	0	0										0		
62110	100	0					126	100	0					0	0	0			0	0	0	0										12781		
62147	0	1007					114	500	39652					4000	0	0			0	23608	0	0										0		
63050	0	2288					25	0	103989					0	0	0			0	66104	0	0										0		
63069	100	679453	0	0	0	0	166552	5608324	20997481	0	91770285	0	85078400	769452	420032	264803	672873	1625426	473493	390	0	0	486195	281562	3975663	16595323	0	0	0	1815327	0	90037	0	
63201	0	3430					351	2087	68630					0	0	0			2087	33590	0	0										0		
63573	0	0					1900	0	70712					590	0	0			0	0	0	0										0		
63733	0	32899					4124	0	394408					20702	0	0			0	98352	0	0										89		
63742	0	25065					812	0	60008					10903	0	0			0	13771	0	0										0		
64150	0	3401					1012	12375	137700					1315	0	0			12375	66157	0	0										0		
64552	0	0					644	0	30706					0	0	0			0	1691	0	0										0		
64730	0	0					120	0	129819					0	0	0			0	951	0	0										0		
65205	0	0					1563	0	191052					0	0	0			0	1752	0	0										28118		
65513	0	0	0	0	0	0	375	69691	1103	0	445662	0	394402	58420			0	0	0	1103	0	0	0	0	0	0	38550	0	31141	0		0		
65559	0	10892					0	0	512136					0	0	0			0	147682	0	0										0		
65858	0	5938					600	0	700713					5022	0	0			0	139363	0	0										368		
66154	0	0					1276	0	30689					2160	0	0			0	14825	0	0										0		
66275	0	0					969	0	18913					20000	0	0			0	6568	0	0										484		
66677	0	0					4149	0	7498					0	0	0			0	0	0	0										0		
67142	0	0					2395	0	52998					21000	0	0			0	52331	0	0										0		
67151	0	4792					1994	5068	430716					23300	0	0			0	142579	0	0										0		
67209	0	1947					1181	0	121829					10791	2986	2986			0	4103	0	0										24500		
67254	0	0					0	0	103					0	0	0			0	0	0	0										0		
67656	14916	0					1572	152757	164864					0	0	0			45143	71289	0	0										0		
67870	0	9811					923	0	48063					0	0	0			0	7941	0	0										0		
68671	0	0					454	0	0					0	0	0			0	0	0	0										0		
68756	0	19334					1622	15502	121985					0	0	0			0	18501	80394	0										0		
68831	0	0					519	0	57133					0	0	0			0	25253	0	0										0		
69333	0	0					4190	208419	265195					0	0	0			114003	103318	0	23702										0		
69678	0	104869					1577	1332	354850					0	0	0			1332	169909	0	30956										56		
70218	0	0					89	0	3775					0	0	0			0	0	0	0										0		
70414	0	0					2371	778	247929					482	0	0			778	84009	0	0										0		
70638	0	0					1869	0	35627					2412	0	0			0	34520	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					1329	1250	20917					24116	0	0			0	734	0	0										0		
71457	0	23121					4024	258	198966					8362	0	0			258	49422	0	38169										0		
71859	0	0					130	0	2080					0	0	0			0	1299	0	0										0		
72258	0	9882					0	194708	336515					0	0	0			168401	0	0	0										0		
72351	0	1003					38	0	48923					0	0	0			0	19983	0	0										0		
72454	5220	18348					198	27057	18348					0	0	0			21837	0	0	0										0		
72678	0	0					3996	0	208666					14349	0	0			0	104671	300	0										6		
73116	0	0					785	0	160391					10000	0	0			0	7686	0	0										0		
73152	0	0					262	0	76258					0	0	0			0	40857	0	0										0		
73554	0	0					1813	5583	35150					29000	0	0			3583	1167	0	0										0		
73956	0	5966					170	0	34439					0	0	0			0	5988	0	0										0		
74056	0	17735					312	0	63877					3383	0	0			0	1507	0	0										0		
74140	0	218268					14971	0	544919					10000	0	0			0	114014	0	51354										0		
74403	0	18346					1429	0	152301					7404	0	0			0	0	0	68121										0		
74449	10970	0					25	11470	0					0	0	0			0	0	0	0										0		
75259	0	0					928	0	8773					15000	0	0			0	2773	0	0										0		
75446	0	0					4214	1000	245124					23105	0	0			0	178504	0	766										25		
75455	0	6716					0	0	7478					0	0	0			0	0	0	0										0		
75633																																		
75651	0	5425					492	0	25047					0	0	0			0	5123	0	0										3739		
76153	2965	0					375	9670	0					400	0	0			4057	0	0	0										0		
76443	0	994					1373	0	47072					532	0	0			0	8157	0	0										0		
76854	0	0					1506	0	79458					22436	0	0			0	39545	0	0										0		
77150	0	0					175	0	13772					1884	0	0			0	0	0	0										0		
77253	0	0					2338	7194	276822					2707	0	0			7194	143181	0	0										0		
77422	0	989					751	0	26050					8000	0	0			0	597	0	0										0		
77851	0	40012					16806	585896	367362					103	0	0			171599	0	0	0										0		
78157	5059	0					100	14853	7385					0	0	0			1612	1095	0	0										0		
78241	0	0					261	0	17978					0	0	0			0	6365	0	0										0		
78559	0	15893					299	0	15893					250	0	0			0	0	0	0										23		
79042	0	0					431	0	100686					1708	0	0			0	32591	0	0										0		
79127	0	2705					270	0	27109					47	0	0			0	10157	0	0										0		
79145	0	3979					1578	0	23764					15955	0	0			0	8648	0	0										0		
79257	0	900					326	0	2520					5768	0	0			0	920	0	0										1		
79855	0	13163					313	1337	15528					0	0	0			1337	0	0	75										0		
80150	0	2033					603	0	191459					76	0	0			0	78609	0	0										0		
80374	0	22818					1771	0	75397					0	0	0			0	28062	0	0										0		
80431	0	3858					519	0	28124					0	0	0			0	3624	0	0										0		
81175	0	27830					2113	15	33128					11727	54	0			0	3274	0	0										0		
82033	0	0					538	0	88414					0	0	0			0	12974	0	0										0		
82257	0	480					110	0	12677					0	0	0			0	3121	0	0										6		
82350	0	0					195	0	22474					13	0	0			0	2793	0	0										0		
83151	0	11940					516	0	12862					0	0	0			0	0	0	0										0		
83236	51493	4007					0	51493	4007					0	0	0			0	0	0	0										0		
83375	0	34592					2464	0	424466					0	1148	0			0	267299	0	0										1518		
83638	0	0	0	22351	0	0	53806	112008	1124107	15190	7754737	0	6957227	980047			0	45542	0	0	0	0	92794	503000	19214	226348	0	316054	0	10812		0	0	
83834	0	0					893	1675	66691					2655	0	0			0	26107	0	0										0		
83852	0	3321					64	0	25870					0	0	0			0	11939	0	0										0		
83955	0	0					215	4494	13197					1100	0	0			1749	3843	0	0										0		
84046	0	0					216	0	49224					4385	0	0			0	40013	0	0										0		
84541	0	48491					3356	145901	210004					2101	0	0			145401	0	0	1658										0		
84804	0	3314					119	0	34090					0	0	0			0	11231	0	0										0		
85052	0	3071					846	0	158668					0	0	0			0	35614	0	0										0		
85472	0	42683					56704	1100894	545284					120543	0	0			270250	0	0	117782										15353		
85931	0	0					1592	17750	93801					0	0	0			17750	35286	0	0										0		
86349	0	17922					699	0	99414					0	0	0			0	44853	0	0										0		
86675	0	13249					2529	0	217024					0	0	0			0	28578	0	0										0		
87047	0	1297					446	0	70601					0	0	0			0	48702	0	0										0		
87159	0	7698					327	3295	99050					0	0	0			3295	16683	0	0										0		
87234	0	0					1628	0	60731					14000	0	0			0	22825	0	16430										0		
87476	0	0					3145	0	15546					0	0	0			0	0	0	0										0		
87579	0	9325					2942	27640	70873					0	0	0			0	0	0	0										5477		
88231	2995	458					1457	15704	8638					20000	0	0			10209	7680	0	0										0		
88259	0	8999					339	0	21011					3287	0	0			0	3760	0	0										0		
88352	0	0					0	0	31198					0	0	0			0	9829	0	0										0		
88455	0	0					1447	38412	190866					16000	0	0			33215	103478	0	0										0		
88950	0	0					480	0	7664					6000	0	0			0	241	0	0										0		
89032	0	16908					1010	6633	51010					0	0	0			5966	0	0	0										0		
89135	0	0					55	0	7001					0	0	0			0	3361	0	0										0		
89854	0	3870					820	0	7349					6251	0	0			0	0	0	0										0		
89957	0	0					488	0	978					0	0	0			0	0	0	0										0		
90047	0	0					0	0	20429					0	0	0			0	17495	0	0										0		
90177	0	0					4775	19801	24401					56069	0	0			7795	0	0	0										31		
90328	0	2528					1950	0	149435					0	0	0			0	46304	0	0										64		
90337	0	14456					3085	0	47643					6400	0	0			0	11745	0	0										0		
90579	0	28860					768	864	241343					0	0	0			864	0	0	0										0		
91615	0	0					389	0	39897					2000	0	0			0	14764	0	0										55		
91754	0	19776					3998	0	566390					0	0	0			0	473114	0	0										0		
91950	0	0					152	0	15367					219	0	0			0	11100	0	0										0		
92144	0	15695					106	0	32379					0	0	0			0	5792	0	0										0		
92676	0	0					1058	46	148807					0	0	0			0	4868	0	11177										38		
92706	0	0					470	0	92804					0	0	0			0	28816	0	0										127		
92902	0	0					42	7673	0					0	0	0			7673	0	0	0										0		
93244	0	6269					2402	2200	114093					42199	0	0			0	41232	0	3870										0		
93543	0	0					2517	0	63345					32500	0	0			0	55504	0	0										426		
93619																																		
94139	0	0					1817	0	102188					0	0	0			0	54917	0	3138										375		
94522	0	19088					870	13250	71132					0	4817	21			0	48946	0	0										2267		
94755	0	4681					623	0	81609					0	0	0			0	27610	0	0										0		
94858	0	0					351	0	71939					0	0	0			0	41975	0	0										0		
95051	0	0					550	0	1641					9544	0	0			0	705	0	0										45		
95677	0	0					200	2892	44					0	0	0			0	0	0	0										0		
96553	2016	0					162	6580	0					1933	0	0			2999	0	0	0										0		
97055	0	0					2410	0	40554					45000	0	0			0	31237	0	0										136		
97279	0	469					303	0	16644					0	0	0			0	5309	0	0										0		
97457	0	5954					960	0	19120					0	0	0			0	12869	0	0										0		
97804	0	0					1088	0	132388					6300	0	0			0	6008	0	0										0		
97943	0	59276					1413	0	217080					0	0	0			0	103413	0	0										0		
98351	0	0					0	993	30279					0	0	0			993	14339	0	0										0		
98463	0	63775					4002	0	558269					0	0	0			0	28244	0	47351										0		
98717	0	0					383	0	38059					875	0	0			0	0	0	0										0		
99143	17948	5978					2341	29757	91557					579	0	0			1014	39322	0	0										0		
99376	0	0					10512	2523	290688					75000	0	0			0	0	0	0										0		
99442	0	0					785	0	291220					11792	0	0			0	166399	0	0										0		
