"IDRSSD"	RIADA491	RIADB904	RIADB905	RIADB906	RIADB907	RIADB909	RIADB910	RIADB911	RIADB912	RIADB947	RIADB948	RIADB949	RIADB950	RIADB951	RIADB952	RIADB953	RIADB954	RIADB955	RIADB956	RIADB957	RIADB958	RIADB959	RIADB960	RIADB961	RIADC058	RIADJ315	RIADJ316	
166111																												
166531																												
166652																												
166849																												
167453																												
167752																												
168357																												
168571																												
169327																												
169354																												
169653		347	183	15	215	47	0																			677	3	
169756																												
170257																												
170275																												
170332																												
171133																												
171656																												
171759																												
171768																												
172251																												
172457																												
172475																												
172859																												
173306																												
173342																												
173557																												
173575																												
173641																												
173959																												
174321																												
174367																												
174572																												
175056																												
175140																												
175458																												
175609		78	0	0	49	20	0																			182	0	
176101		680	36	0	1	9	0																			151	0	
176325																												
176437																												
176464																												
176642																												
177135																												
177443																												
177500																												
177555																												
177751																												
177920																												
178150																												
178244																												
178356																												
178851																												
179148																												
179335																												
179700																												
180144																												
180537																												
180845																												
181963																												
182951																												
183668																												
183770																												
183958																												
184656																												
184759																												
185251																												
185448																												
185859																												
186221																												
186548																												
186717																												
186744																												
187648																												
187947																												
188056																												
188177																												
188430																												
188449																												
188720																												
188739																												
188917																												
189129																												
189745																												
189950																												
190563																												
190648																												
190947																												
190956																												
191355																												
191935																												
192147																												
192558		350	0	0	0	155	0																			279	41	
192651																												
192857																												
193162																												
193247																												
193537																												
193649																												
193809																												
194440																												
194570																												
194936																												
195111																												
195157																												
195456																												
196752																												
196800																												
197142																												
197254																												
197302																												
197478																												
197759																												
198073																												
198149																												
198251																												
198961																												
199137																												
199351																												
199436																												
199463																												
200042																												
200378																												
200435																												
201254																												
201834																												
202514																												
202541																												
202907		1039	15	304	485	86	166																			980	276	
203043																												
203052																												
203575																												
204004																												
204077																												
204237																												
204826																												
205243																												
205346																												
205458																												
205542																												
206156																												
206174																												
206473																												
206772																												
206950																												
207041																												
207050																												
207452																												
207470																												
207555																												
207845																												
207872																												
207957																												
208057																												
208244		6372	692	233	1966	339	97		0																	3445	251	
208347																												
208440																												
208459																												
208570																												
208655																												
208972																												
209148																												
209362																												
209559																												
209858																												
210238																												
210256																												
210434		114579	15182	56220	33268	465292	17972		322512																	386716	21839	
210779																												
211114																												
211271																												
211338																												
211851																												
212018																												
212335																												
212344																												
212465		6751	6	0	1323	1327	0		0																	9090	1994	
212522		671	12	5	241	34	2																			64	59	
212577																												
213471																												
213538																												
213912																												
213958																												
214106																												
214414																												
214722																												
214807		8000	0	0	0	1000	0																			0	0	
214843																												
215345																												
215354																												
215653																												
215662																												
215710																												
216164																												
216230																												
216922																												
217059																												
218131																												
218261																												
218850																												
218878																												
219044																												
219651																												
219679																												
220059																												
220527																												
220844																												
220974																												
221775																												
222156																												
222446																												
222558																												
222754																												
223322																												
223452																												
223751																												
223845																												
224954																												
225054																												
225157																												
225559																												
225942																												
226949																												
227151																												
227357																												
227656																												
227777																												
228000																												
228158																												
228279																												
228345																												
229070																												
229173																												
229342																												
229454																												
229801		288	0	0	12	43	42																			219	0	
229913		1	0	0	0	9251	1335		0																	0	0	
230423																												
230610																												
230759																												
231279																												
232847																												
232856																												
233031		43000	1000	1000	8000	3000	3000		0																	1000	4000	
233246																												
233358																												
233442																												
233527																												
233554																												
234355		489	31	0	185	67	30																			215	40	
234506																												
234739																												
234841																												
235174																												
235231																												
235316																												
235446																												
235530																												
235558																												
235950																												
236153		863	557	1	114	13	0																			395	112	
236256																												
236603																												
236706		2771	24	2	629	189	933																			10027	14	
236957																												
237066																												
237619																												
237954																												
238139																												
238250																												
238737																												
239556		201	42	0	197	9	8																			376	38	
239613																												
239659																												
240954																												
241009																												
241157																												
241559																												
241607																												
242257																												
242444																												
242949																												
242958																												
242976																												
243375																												
243414																												
243955																												
244037																												
244149																												
244158																												
244251																												
245016																												
245276		55	1027	104	684	0	87																			855	0	
245351																												
245557																												
246022																												
246134																												
246237																												
246451																												
246657		111	38	0	17	445	16																			311	0	
246947																												
246956																												
247140																												
247355																												
247476																												
247551																												
247908																												
248240																												
248352																												
248455		321	52	0	62	122	0																			99	14	
248633																												
248745																												
249416																												
249612																												
249658																												
250430																												
250476																												
250850																												
251352																												
251558																												
251745																												
251978																												
252041		108	211	7	465	0	0																			383	5	
252452																												
252658																												
253356		1301	1	0	13	626	11																			300	575	
253468																												
253646																												
253730																												
253776																												
254317																												
254504																												
254849																												
255350																												
255547																												
255556																												
255574																												
255659																												
255873																												
256058																												
256076																												
256179																												
256553		442	15	0	3	50	0																			86	109	
257233																												
257345																												
257578																												
257653																												
257756																												
258146																												
258306																												
258379																												
258445																												
258539																												
258771																												
258874																												
259059																												
259330																												
259442																												
259956																												
260055		321	77	0	208	80	0																			461	86	
260831																												
260868																												
261146																												
261360																												
261940																												
262059																												
262237																												
262358																												
262741																												
262844																												
262956																												
263243																												
263627																												
264455																												
264772																												
265340																												
265407																												
265452																												
265676																												
266066																												
266244																												
266253																												
266655																												
266851																												
266945																												
267652																												
268006																												
268136																												
268677																												
268828																												
268976																												
269049																												
269058																												
269571																												
269759																												
270148																												
270353																												
270504																												
270531																												
270652																												
271136																												
271275																												
271341																												
271529																												
272030																												
272058																												
272151																												
272272																												
272302																												
273336		440	0	13	27	6	0																			53	2	
273550																												
273653																												
273662																												
273840																												
273859																												
274025																												
274052																												
274548																												
274829																												
274856																												
275255																												
275358																												
275479																												
275657																												
276074																												
276159																												
276551																												
276579		1350	0	0	442	340	0																			5413	181	
276645																												
276654																												
276850																												
276953																												
277240																												
277277																												
277679																												
277736																												
277820																												
278256																												
278555																												
278733																												
278751																												
278818		203	0	0	58	13	0																			251	30	
278872																												
279105																												
279842																												
279954																												
280110		23994	726	526	6991	2736	1841		0																	30608	4979	
280138																												
280352																												
280558																												
282075																												
282226																												
282824																												
283157																												
283438																												
283652																												
283737																												
283867																												
284154																												
284239																												
284556																												
284752																												
284958																												
285151																												
285348																												
285544																												
285553																												
285740		240	9	0	16	6	0																			0	15	
285777																												
285852		168	0	0	276	58	0																			230	117	
285928																												
286251																												
286840																												
287007																												
287342																												
287856																												
287922																												
287959																												
288152																												
288376																												
288853																												
289056																												
289225																												
289515		709	96	15	343	21	11																			508	94	
289702																												
289739																												
289757																												
290249		988	117	0	209	18	2																			233	7	
290838																												
290922																												
291059																												
291330																												
291376																												
291611																												
291732																												
292234																												
292467																												
292850																												
292908																												
293053																												
293352																												
293437																												
293651																												
293754																												
294023																												
294564																												
294751																												
294779																												
294827																												
295011																												
295057																												
295646																												
296456																												
296474																												
296559																												
296755																												
296858																												
297051																												
297631																												
297761																												
298049																												
298218																												
298245																												
299868																												
300009																												
300063																												
300157																												
300353																												
300456																												
300933																												
300942																												
300960																												
301574																												
301800																												
302030																												
302133																												
302553																												
302656																												
303653																												
303701																												
303747																												
303952																												
304173																												
304520																												
304575																												
304762																												
304913		2299	0	0	0	0	0																			0	0	
305059																												
305077																												
305237																												
305442																												
306056																												
306140																												
306159																												
306337																												
306908																												
307062																												
307334																												
307361																												
307679																												
307932																												
308256																												
308340																												
308836																												
309150																												
309655																												
309851																												
310754																												
310950																												
310978																												
311050																												
311144																												
311256																												
311265																												
311603																												
311658																												
