"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
	INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	GOODWILL	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	AMT FDIC LS SHARE AGREEMENT DEBT SCT	AMT FDIC LS SHARE AGREEMENT OTHR ASS	Cost of equity securities with readi	All other intangible asset	ASSET SHR FDIC ALL OTHR	ASSET CVR LS SHR FDIC OREO PRTN PROT	CPTV INS SUB TOTAL ASSET CPTV INS SU	CPTV INS SUB TOTAL ASSET CPTV REINS 	ALL OTHR RE OWNED IN FOREIGN OFFICES	ASSET LS SHR FDIC OTHR RE FRGN	INTANGIBLE ASSETS	OTHER REAL ESTATE OWNED	FHLB ADVANCES MATURING <= 1 YEAR	GOODWILL	MORTGAGE SERVICING ASSETS	OTHER BORROWED MONEY	IS CU WEB SITE INTERACTIVE?	CONSTRCTN&LAND DEVLPMNT IN DOMS OFFC	FARMLAND IN DOMESTIC OFFICES	1-4 FMLY RESDTL PROPTS IN DOMS OFFCS	MULTIFMLY RESDTL PROPTS IN DOMS OFFC	NONFRM NONRESDTL PROPTS IN DOMS OFFC	AGGREG AKT OF EXT OF CREDIT TO EXECS	NBR OF EXEC OFFCRSEPRIN SHAREHOLDERS	ESTMTD FAIR VAL OF MTG SERVNG ASSETS	DOES RPRTNG BANK SELL MUTUAL FUNDS?	ASSETS MANAGED: MUTUAL FUNDS&ANNUITY	OTHER BORR0WINGS MATURING <= 1 YEAR	FHLB ADVS:RMNG MAT/REPRNG DT 1 YR LE	FHLB ADVS:RMNG MAT/REPRNG DT 1-3 YRS	FHLB ADVS:RMNG MAT/REPRNG DT 3-5 YRS	FHLB ADVS:RMNG MAT/REPRNG DT OVR 5 Y	FHLB ADVANCES: STRUCTURED ADVANCES	OT BRWD MNY:WT RMNG MAT/REPR DT 1 YR	OT BRWD MNY:WT RMNG MAT/REPR DT 1-3 	OT BRWD MNY:WT RMNG MAT/REPR DT 3-5 	OT BRWD MNY:WT RMNG MAT/REPR DT OV 5	SECURED LIBLTIES:AMT OF	SECURED LIBLTIES:AMT OF	BK ACT AS TR CUST IRA, HSA, & OTHR?	BK CUST OTHR SRVC SL PRCH SCTY?	AMT FDIC LS SHARE AGREEMENT DEBT SCT	AMT FDIC LS SHARE AGREEMENT OTHR ASS	Cost of equity securities with readi	All other intangible asset	ASSET SHR FDIC LN CNST DEV 1-4 FAM	ASSET SHR FDIC LN CNST DEV OTHR CNST	ASSET SHR FDIC LN SCD FARM	ASSET SHR FDIC LN SCD FAM OPEN SCD F	ASSET SHR FDIC LN SCD FAM CLS SCD 1S	ASSET SHR FDIC LN SCD 1-4 FAM CLS SC	ASSET SHR FDIC LN SCD MULTI RES	ASSET SHR FDIC LN SCD NFARM NRES OWN	ASSET SHR FDIC LN SCD NFARM NRES NFA	ASSET SHR FDIC ALL OTHR	ASSET SHR FDIC OTHR RE CNST DEV	ASSET SHR FDIC OTHR RE FARM	ASSET SHR FDIC OTHR RE 1-4 FAM	ASSET SHR FDIC OTHR RE MULTI RES	ASSET LS SHR FDIC OTHR RE NFARM NRES	ASSET CVR LS SHR FDIC OREO PRTN PROT	CPTV INS SUB TOTAL ASSET CPTV INS SU	CPTV INS SUB TOTAL ASSET CPTV REINS 	INST USE HOLA QTL OR IRS DBLA	INST COMPLY W HOLA QLT OR IRS DBLA	Number of outstanding PPP Loan	Outstanding balance of PPP loan	Outstanding balance of loans pledged	Quarterly average amount of PPP loan	Quarterly average amount of assets p	Outstanding balance of borrowings fr	Outstanding balance of borrowings fr	Total outstanding balance of assets	Estimated number of international re	Estimated number of international re	EST NUMBER OF REMITTANCE TRANSFERS	EST DOLLAR OF REMITTANCE TRANSFERS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	TRD NM OTR THN LGL TTL ID INST DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URLS PUB WEB TO ACCPT OR SOLICT DEPS	URL	
37																																		0	0	0	0	0	0		0	0	0	0	0	32	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofhancock.com	
242																																		0	0	1507	0	0	4350		0	0	0	0	0	50	0	0			0	1507	500	1000	1343	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fcbxeniaflora.com	
279																																		504	209	851	0	8	27053		209	0	0	0	0	5528	4	8			0	851	16927	6123	3152	0	0	0	0	0	0	0						496																					3	9	0	0	0	0	0	0																					http://www.mineolacb.com	
354																																		0	0	100	0	0	100		0	0	0	0	0	552	1	0			0	100	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.bisonstatebank.com	
457																																		0	31	1500	0	0	8000		0	0	0	0	31	1675	2	0			0	1500	6000	500	0	0	0	0	0	0	0	0					6	0																					0	0	0	0	0	0	0	0																						
505																																		1914	0	10000	1595	319	10000		0	0	0	0	0	6010	1	319			0	10000	0	0	0	0	0	0	0	0	0	0						0																					71	3709	0	0	0	0	0	0																					https://ww.bsnb.com	
1155																																		9412	0	0	8580	0	0		0	0	0	0	0	4031	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	832																					1	12	0	0	0	0	0	0					www.firststatebankandtrust.com	Two Rivers Bank Arlington a Branch of First State Bank and Trust Co		Two River Bank Blair a Branch of First State Bank and Trust Co													www.fsbtfremont.bank	
1351																																		0	99	0	0	0	0		0	0	13	0	86	12417	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.bankofgrandin.net	
1454																																		0	0	0	0	0	0		0	0	0	0	0	16764	10	0			0	0	0	0	0	0	0	0	0	0	0	0					9	0																					34	1883	0	0	0	0	0	0																						
1669																																		0	0	10000	0	0	10000		0	0	0	0	0	6080	2	0			0	10000	0	0	0	0	0	0	0	0	0	0						0																					3	95	0	0	0	0	0	0																						
1856																																		98	1100	2500	98	0	2500		0	0	0	1100	0	128	0	0			0	2500	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
2161																																		0	0	0	0	0	0		0	0	0	0	0	738	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					19	5968	0	0	0	0	0	0																					http://www.lamarnationalbank.com	
2732																																		1112	0	0	0	0	0		0	0	0	0	0	31231	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1112																					10	2806	0	0	0	0	0	0																						
2750																																		0	0	0	0	0	115		0	0	0	0	0	557	1	0			115	0	0	0	0	0	115	0	0	0	0	115					0	0																					0	0	0	0	0	0	0	0																						
3252																																		0	0	2000	0	0	3000		0	0	0	0	0	2200	1	0			0	2000	1000	0	0	0	0	0	0	0	0	0						0																					132	1723	0	0	0	0	0	0																					https://www.fnbgordon.com	
3458																																		0	0	0	0	0	3500		0	0	0	0	0	0	0	0			0	0	3500	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
3720																																		0	455	0	0	0	0		455	0	0	0	0	1080	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	182	0	0	0	0	0	0																						
3971																																		5722	1171	46000	489	0	90223		0	773	398	0	0	0	0	0			0	46000	44223	0	0	0	0	0	0	0	0	0					960	5233																			1	true	7	1276	0	0	0	0	0	0																						
4156																																		1783	0	1000	1783	0	2500		0	0	0	0	0	73	0	0			0	1000	0	1500	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
4231																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fmbanksylvania.com	
5069																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					1000	0																					0	0	0	0	0	0	0	0																						
5135																																		1042	1011	0	1042	0	23286		0	0	0	0	1011	9279	3	0			0	0	12000	10000	1286	0	0	0	0	0	0	0						0																					2	55	0	0	0	0	0	0																					http://www.fsbanks.com	
5210																																		38726	0	5000	35800	0	8181		0	0	0	0	0	5655	5	0			15	5000	0	0	0	0	15	122	1028	2016	0	3181					1044	2926																					107	9484	0	0	0	0	0	0																					http://www.acnb.com	
5461																																		69	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	69																					25	4785	0	0	0	0	0	0																						
5751																																		1090	0	0	1089	0	0		0	0	0	0	0	556	1	0			0	0	0	0	0	0	0	0	0	0	0	0					102	1																					1	21	0	0	0	0	0	0																						
6039																																		0	261	0	0	0	0		261	0	0	0	0	435	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.pineland.bank	
6329																																		0	1473	0	0	0	0		1298	0	104	0	71	236	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					15	2685	0	0	0	0	0	0																					www.abbank.com	
7009																																		0	0	0	0	0	0		0	0	0	0	0	56200	8	0			0	0	0	0	0	0	0	0	0	0	0	0					8174	0																					0	0	0	0	0	0	0	0																					http://www.bessemertrust.com	
7045																																		0	0	0	0	0	0		0	0	0	0	0	2721	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.banktpb.com	
7072																																		5242	0	4639	3707	937	4639		0	0	0	0	0	844	0	815			0	4639	0	0	0	0	0	0	0	0	0	0					0	598																			2	true	0	0	0	0	0	0	0	0																						
7456																																		0	0	0	0	0	0		0	0	0	0	0	417	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.bankofhartington.com	
7634																																		0	0	0	0	0	0		0	0	0	0	0	2209	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
8033																																		0	112	5136	0	0	5136		112	0	0	0	0	2967	2	0			0	5136	0	0	0	0	0	0	0	0	0	0					0	0																					38	2479	0	0	0	0	0	0																						
8462																																		0	0	0	0	0	0		0	0	0	0	0	3346	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	12	0	0	0	0	0	0																					http://www.perrytonbank.com	
8631																																		0	0	0	0	0	0		0	0	0	0	0	5	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.pcbsm.com	
9357																																		32371	0	0	28667	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					970	3704																					9	4110	0	0	0	0	0	0																						
9553																																		0	0	328	0	0	66681		0	0	0	0	0	275	0	0			1320	328	1640	3915	58980	21323	1320	1	0	497	0	1818						0																					2	4	0	0	0	0	0	0																					http://www.adamscountybank.net	
9807																																		0	3343	0	0	0	0		2599	0	744	0	0	2427	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					72	9737	0	0	0	0	0	0																					www.amboybank.com	
9955																																		0	0	10180	0	0	22726		0	0	0	0	0	435	0	0			0	10180	9335	3211	0	0	0	0	0	0	0	0					63	0																					1	434	0	0	0	0	0	0																						
10250																																		0	0	0	0	0	0		0	0	0	0	0	185	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					13	1277	0	0	0	0	0	0																						
10849																																		694	618	0	694	0	0		618	0	0	0	0	3411	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					7	178	0	0	0	0	0	0																					https://www.firststatebk.com	
11145																																		450	289	2790	450	0	22003		0	0	0	0	289	3836	1	0	false	0	0	2790	13739	474	5000	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					33	566	0	0	0	0	0	0																					www.losb.com	
11640																																		0	0	0	0	0	0		0	0	0	0	0	8773	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					11	546	0	0	0	0	0	0																					http://www.fnbclarksdale.com	
11837																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
12030																																		0	1529	0	0	0	0		0	1448	50	0	31	1249	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	11	0	0	0	0	0	0																					http://www.fnbsouth.net	
12142																																		0	0	0	0	0	0		0	0	0	0	0	143	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.clevelandstatebank.com	
12311	5960037	11322	2061	5298322	416209	3020279		166771	4	416527	true	0	1751162	2061	4	211602	811	0	1751162	884004	121348	49287	338751	0	0	0	245506	0	0			0	0						3020279		177	691	9730	0	724																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						83129	663064	0	0	0	0	0	0					apply.huntington.com																www.huntington.com	
12647																																		496	0	5000	0	72	5000		0	0	0	0	0	2552	1	72			0	5000	0	0	0	0	0	0	0	0	0	0						424																					1	367	0	0	0	0	0	0																					http://www.PORTAGECOUNTYBANK.COM	
12656																																		0	0	0	0	0	0		0	0	0	0	0	112	0	0			0	0	0	0	0	0	0	0	0	0	0	0					15	0																					0	0	0	0	0	0	0	0																					http://www.mybankathome.com	
12946																																		24124	49	8104	19716	0	46286		49	0	0	0	0	4748	4	0			0	8104	13105	77	25000	0	0	0	0	0	0	0					0	4408																					2	199	0	0	0	0	0	0																						
13103																																		15919	0	33	11072	0	9371		0	0	0	0	0	8686	2	0	false	0	0	33	6827	533	1978	0	0	0	0	0	0	0	false	false	0	0	0	4847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					38	5156	0	0	0	0	0	0																					www.bristolcountysavings.com	
13251																																		0	50	0	0	0	0		0	0	50	0	0	73	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	11	0	0	0	0	0	0																						
13457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
14155																																		0	0	500	0	0	500		0	0	0	0	0	902	0	0			0	500	0	0	0	0	0	0	0	0	0	0						0																					2	19	0	0	0	0	0	0																					http://https://www.fandcbank.com	
14650																																		90	0	0	90	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
14753																																		0	0	0	0	0	0		0	0	0	0	0	2289	2	0			0	0	0	0	0	0	0	0	0	0	0	0					4	0																					1	4	0	0	0	0	0	0																						
14865																																		1166	0	0	0	0	0		0	0	0	0	0	1006	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1166																					16	2306	0	0	0	0	0	0						Bank of Eastern Washington a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																		0	0	0	0	0	0		0	0	0	0	0	364	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	24	0	0	0	0	0	0																					http://firstfedlfd.com	
16551																																		4869	124	0	2433	2436	0		49	0	0	0	75	270	0	2436			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
17110																																		0	0	0	0	0	0		0	0	0	0	0	3384	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	63787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.haverfordquality.com	
17147																																		573432	6271	105000	544937	4386	308960	true	200	0	135	5936	0	11906	4	4386	true	0	0	105000	70000	25000	108960	0	0	0	0	0	0	0	true	false	0	0		24109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					500	48680	0	0	0	0	0	0						First Merchants Private Wealth Advisors, A Division of First Merchants															http://www.firstmerchants.com	
17259																																		0	0	0	0	0	0		0	0	0	0	0	570	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
17950																																		5369	0	0	3677	0	0		0	0	0	0	0	2650	1	0			0	0	0	0	0	0	0	0	0	0	0	0						1692																					9	37	0	0	0	0	0	0																						
17978																																		0	574	93	0	0	93		254	0	0	0	320	0	0	0			0	93	0	0	0	0	0	0	0	0	0	0						0																			2	true	0	0	0	0	0	0	0	0																						
18050																																		0	0	0	0	0	0		0	0	0	0	0	1458	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					22	1325	0	0	0	0	0	0																						
18827																																		9802	119	68500	9122	0	68500		0	0	119	0	0	18088	3	0			0	68500	0	0	0	0	0	0	0	0	0	0						680																					34	6266	0	0	0	0	0	0																					http://www.nextierbank.com	
18836																																		0	144	0	0	0	2893		0	0	144	0	0	945	1	0			0	0	1153	681	1059	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
18854																																		9360	0	0	7795	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	1565	0	0	858	0	0	0	0	3508	25	6153	0	0	0	0	0	0					20	14204	0	0	0	0	0	0																					www.bank7.com	
19356																																		792	268	2000	762	0	2000		0	0	268	0	0	49	0	0			0	2000	0	0	0	0	0	0	0	0	0	0						30																					0	0	0	0	0	0	0	0																					https://www.sbtmiami.com	
19936																																		0	108	6099	0	0	11438		0	0	0	0	108	1329	1	0			0	6099	5198	141	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
19972																																		0	0	0	0	0	0		0	0	0	0	0	664	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
20053																																		0	0	5000	0	0	5000		0	0	0	0	0	0	0	0			0	5000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
20633																																		0	4963	2250	0	0	8688		594	0	21	4348	0	2848	1	0			0	2250	5000	0	1438	0	0	0	0	0	0	0					0	0																					14	1148	0	0	0	0	0	0																						
20857																																		444	85	9236	444	0	16357		0	0	0	0	85	233	0	0			13	9236	14	97	6691	2977	13	118	188	0	0	0						0																					1	2289	0	0	0	0	0	0																						
21256																																		0	0	0	0	0	0		0	0	0	0	0	154	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
21359																																		60	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						60																					0	0	0	0	0	0	0	0																					http://www.asbgrygla.com	
21658																																		0	174	0	0	0	5369		0	0	0	0	174	946	0	0	true	0	0	0	0	369	5000	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.alliancebank.us	
22048																																		0	53	2023	0	0	8182		0	0	53	0	0	11797	3	0			0	2023	4132	383	1644	0	0	0	0	0	0	0						0																					3	1023	0	0	0	0	0	0																					http://www.unionbnk.com	
22543																																		3463	208	0	0	3463	0		0	0	0	0	208	3567	3	3463			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
22552																																		0	390	0	0	0	5734		0	0	0	0	390	564	0	0			0	0	2500	2500	734	0	0	0	0	0	0	0						0																					1	63	0	0	0	0	0	0																					http://www.firstsoutheastbank.com	
22730																																		0	15	0	0	0	291		0	0	15	0	0	954	1	0			0	0	0	0	291	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.westunionbank.com	
23456																																		0	0	0	0	0	270		0	0	0	0	0	425	0	0			0	0	0	0	0	0	0	0	270	0	0	0						0																					2	679	0	0	0	0	0	0																					www.fnbhenning.com	
23504																																		162882	0	50000	151668	3438	114450		0	0	0	0	0	6238	5	3438	true	0	64450	50000	0	0	0	0	64450	0	0	0	0	0	true	false	0	0	0	7776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					140	32953	0	0	0	0	0	0																					http://www.dime.com	
23643																																		0	122	0	0	0	0		69	0	47	0	6	2806	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					14	178	0	0	0	0	0	0																					http://www.commercial-bank.net	
23755																																		1669	0	5000	0	1668	5000		0	0	0	0	0	2159	2	2861			0	5000	0	0	0	0	0	0	0	0	0	0					289	1																					0	0	0	0	0	0	0	0																						
24006																																		6208	0	40000	6106	0	58045		0	0	0	0	0	0	0	0			0	40000	5000	3357	0	0	9688	0	0	0	0	9688					0	102																					9	4701	0	0	0	0	0	0																						
24378																																		0	0	0	0	0	0		0	0	0	0	0	555	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
24659																																		1702	0	0	1479	0	0		0	0	0	0	0	147	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	223																					9	123	0	0	0	0	0	0																						
24668																																		703	200	0	328	375	0		0	0	0	0	200	672	1	375			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					102	17791	0	0	0	0	0	0																						
24949																																		1167	0	0	0	1167	5000		0	0	0	0	0	45	0	1387			0	0	5000	0	0	0	0	0	0	0	0	0						0																					1	69	0	0	0	0	0	0																					http://www.baraboobank.com	
25357																																		1132	299	15000	1023	0	15000		0	0	299	0	0	509	0	0			0	15000	0	0	0	0	0	0	0	0	0	0						109																					0	0	0	0	0	0	0	0																					https://www.allamerica.bank	
25647																																		0	0	8000	0	0	22687		0	0	0	0	0	0	0	0	false	0	0	8000	0	0	0	0	0	14687	0	0	0	14687	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					300	29058	14687	19224	0	0	14687	0																					www.firstsecurebank.com	
26457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.lamontecommunitybank.com	
26765																																		8695	0	0	3454	0	0		0	0	0	0	0	47902	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	5241																					111	15288	0	0	0	0	0	0																						
27070																																		29972	0	6000	28268	275	12000		0	0	0	0	0	1415	0	275			0	6000	6000	0	0	0	0	0	0	0	0	0					0	1429																			2	true	20	1623	0	0	0	0	0	0																						
27548																																		15578	75	5000	10228	4042	5000		0	0	19	0	56	27046	5	5473			0	5000	0	0	0	0	0	0	0	0	0	0					2553	1308																					94	9691	0	0	0	0	0	0																						
27614																																		2769	20	10000	2654	0	10000		0	0	20	0	0	1137	0	0			0	10000	0	0	0	0	0	0	0	0	0	0					0	115																					45	2060	0	0	0	0	0	0																						
27847																																		0	52	0	0	0	10000		0	0	52	0	0	297	0	0			0	0	0	0	10000	0	0	0	0	0	0	0					0	0																					29	677	0	0	0	0	0	0																						
28013																																		41477	101	107500	41012	78	405771		0	0	101	0	0	850	0	78	true	0	11319	107500	162500	45000	25000	0	11319	2200	6261	45991	0	46488	true	false	0	0	368	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	141	24349	0	0	0	0	0	0																					www.enorthfield.com	
28152																																		0	0	0	0	0	0		0	0	0	0	0	193	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					15	1251	0	0	0	0	0	0					www.facebook.com/harvestbankmn																www.harvestbankmn.com	
28675																																		626	0	13500	0	626	14500		0	0	0	0	0	347	0	626	false	0	0	13500	1000	0	0	7000	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	1	21	0	0	0	0	0	0																					www.cumberlandfederal.com	
28732																																		0	0	0	0	0	0		0	0	0	0	0	2317	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
29476																																		199	39	0	199	0	1032		0	0	39	0	0	1605	1	0			0	0	946	86	0	0	0	0	0	0	0	0						0																					10	260	0	0	0	0	0	0																						
29636																																		13523	1421	0	13030	0	0		179	79	26	0	1137	792	1	0			0	0	0	0	0	0	0	0	0	0	0	0					500	493																					65	2047	0	0	0	0	0	0																						
29878																																		0	2967	12000	0	0	12000		0	0	1463	1504	0	2707	3	0	false	0	0	12000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	true	0	0	0	0	0	0	0	0																					www.maspethfederal.com	
