"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
300353																																																																																																						
300456																																																																																																						
300933																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
300942																																																														0	0	0	0	0	0	0	0	0			3976	0	33	0	0	0					0	0	0	0		0						0	0						0	
300960																																																																																																						
301574																																																																																																						
301800																																																														0	0	0	0	0	0	0	0	0			306	0	306	0	306	1117838						3200	0	0		0						0	0						0	
302030																																																																																																						
302133																																																																																																						
302553																																																																																																						
302656																																																														205223	0	0	0	0	0	0	0	0			2508	0	2508	0	382668	300					0	0	0	0		0						0	0						0	
303653																																																																																																						
303701																																																																																																						
303747																																																																																																						
303952																																																																																																						
304173																																																																																																						
304520																																																																																																						
304575																																																																																																						
304762																																																																																																						
304913																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
305059																																																																																																						
305077																																																																																																						
305237																																																																																																						
305442																																																																																																						
306056																																																																																																						
306140																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
306159																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
306337																																																																																																						
306908																																																																																																						
307062																																																																																																						
307334																																																																																																						
307361																																																																																																						
307679																																																																																																						
307932																																																																																																						
308256																																																																																																						
308340																																																																																																						
308836																																																																																																						
309150																																																																																																						
309655																																																																																																						
309851																																																																																																						
310754																																																																																																						
310950																																																																																																						
310978																																																														0	54841	0	0	0	0	0	0	0			1638753	0	53108	0	0	317002						0	0	0		0						0	0						0	
311050																																																																																																						
311144																																																																																																						
311256																																																																																																						
311265																																																																																																						
311603																																																																																																						
311658																																																																																																						
311845																																																														0	2381973	0	50444	0	43646	0	0	0	0	0	1741	0	1741	0	19808	50518306	0	0	0	0	0	52759	0	0	0	0						0	0						0	
311939																																																																																																						
312244																																																																																																						
312356																																																																																																						
313009																																																																																																						
313157																																																																																																						
313223																																																																																																						
313577																																																																																																						
314257																																																																																																						
314444																																																																																																						
315656																																																																																																						
316840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1422941					0	460	0	0		0						0	0						0	
316859																																																																																																						
316934																																																																																																						
317258																																																																																																						
317342																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2215738					0	0	0	0		0						0	0						0	
317379																																																																																																						
317650																																																																																																						
318639																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
318974																																																																																																						
319047																																																																																																						
319458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
319551																																																																																																						
320034																																																																																																						
320052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
320070																																																																																																						
320119																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
321152																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
321255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
321273																																																																																																						
321330																																																																																																						
321947																																																														695	0	0	0	0	0	0	0	0			0	0	0	0	0	238993					0	0	0	0		0						0	0						0	
322449																																																																																																						
322476																																																																																																						
322551																																																																																																						
323204																																																																																																						
323651																																																																																																						
324153																																																																																																						
324229																																																																																																						
324256																																																																																																						
324340																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	488802						713	0	0		0						0	0						0	
324854																																																																																																						
324863																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
324975																																																																																																						
325141																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
325459																																																																																																						
325534																																																																																																						
326054																																																																																																						
326344																																																																																																						
326858																																																																																																						
326979																																																																																																						
327220																																																																																																						
327305																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	19780					0	0	0	0		0						0	0						0	
327435																																																																																																						
327556																																																																																																						
327855																																																																																																						
328058																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
328357																																																														12946	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
328656																																																																																																						
328777																																																														353	0	0	0	0	0	0	0	0			6867	0	229	0	6867	321144						0	0	0		0						0	0						0	
329149																																																																																																						
329345																																																																																																						
329550																																																																																																						
329952																																																														0	0	0	0	0	0	0	0	0			3809	0	3809	0	0	1833					0	0	0	0		0						0	0						0	
330239																																																																																																						
330248																																																																																																						
330855																																																														0	0	0	0	0	0	0	0	0			36512	0	34682	0	2078	0					0	0	0	0		0						0	0						0	
330873																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	105992					0	0	0	0		0						0	0						0	
330949																																																																																																						
331076																																																																																																						
331375																																																																																																						
331544																																																																																																						
331713																																																																																																						
332224																																																																																																						
332345																																																																																																						
332402																																																																																																						
332671																																																																																																						
332756																																																																																																						
333034																																																																																																						
333203																																																														22138	0	0	0	0	0	0	0	0			9369	0	845	0	9369	620209					0	0	0	0		0						0	0						0	
333650																																																																																																						
333856																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
333940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
334264																																																																																																						
335346																																																																																																						
336147																																																																																																						
336361																																																																																																						
336576																																																																																																						
336950																																																																																																						
337340																																																																																																						
338646																																																																																																						
338851																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
338945																																																																																																						
339072																																																														11682	0	0	0	0	0	0	0	0			156895	0	14195	0	156895	22453985						41412	0	0		0						0	0						0	
339353																																																																																																						
339456																																																														37070	0	0	0	0	0	0	0	1282			750	0	750	0	0	0					0	0	0	0		0						0	0						0	
339607																																																																																																						
339773																																																														0	0	0	0	0	0	0	0	0			104746	0	2331	0	104746	151790					0	0	0	0		0						0	0						0	
339858																																																														0	2853901	0	81246	0	0	0	0	0	0	0	57600	0	57600	0	57600	15967063	0	0	0	0	0	19921	0	0	0	0						0	0						0	
339876																																																																																																						
340135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
340144																																																																																																						
340256																																																																																																						
340443																																																																																																						
340742																																																														48998	0	0	0	0	0	0	0	0			68561	0	2197	0	0	17380					0	0	0	0		0						0	0						0	
340751																																																																																																						
341310																																																																																																						
342054																																																																																																						
342362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
342410																																																														0	0	0	0	0	0	0	0	0			12095	0	714	0	12095	496596					0	0	0	0		0						0	0						0	
342634																																																														502364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8006717	0	0	0	0	0	13455	0	0	0	0						0	0						0	
343051																																																																																																						
343248																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
343770																																																																																																						
343903																																																																																																						
343958																																																																																																						
344647																																																														9097	0	0	0	0	0	0	0	0			1599	0	1599	0	1599	200692					0	0	0	0		0						0	0						0	
344852																																																																																																						
345309																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	84769					0	72	0	0		0						0	0						0	
345345																																																														82575	0	0	0	0	0	0	0	0			0	0	0	0	0	140542						0	0	0		0						0	0						0	
345747																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
345756																																																														0	0	0	0	0	0	0	0	0			106916	0	2039	0	32863	716581					0	897	0	0		0						0	0						0	
345877																																																																																																						
346379																																																																																																						
346566																																																																																																						
346771																																																																																																						
347022																																																																																																						
347639																																																																																																						
347956																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
348159																																																																																																						
348720																																																																																																						
349129																																																																																																						
349343																																																																																																						
350572																																																																																																						
350657																																																																																																						
350750																																																																																																						
351131																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
351560																																																																																																						
351878																																																																																																						
352370																																																																																																						
352651																																																																																																						
352745																																																																																																						
352772																																																														322433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2769474	0	0	0	0	0	515	0	0	0	0						0	0						0	
353238																																																																																																						
353546																																																																																																						
353555																																																														259920	0	0	0	0	0	0	0	0			640	0	640	0	640	1277242					0	0	0	0		0						0	0						0	
353957																																																																																																						
354057																																																																																																						
354253																																																																																																						
354310																																																														81366	0	0	0	0	0	0	0	0			0	0	0	0	0	1357307					0	0	0	0		0						0	0						0	
354552																																																																																																						
354851																																																																																																						
355120																																																																																																						
355559																																																																																																						
355858																																																														46676	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
356239																																																																																																						
356659																																																																																																						
356752																																																																																																						
357526																																																																																																						
357553																																																																																																						
357777																																																																																																						
357937																																																																																																						
358112																																																																																																						
358448																																																																																																						
358756																																																																																																						
359472																																																																																																						
359650																																																																																																						
359744																																																																																																						
360777																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
361055																																																																																																						
361167																																																														0	0	0	0	0	0	0	0	0			0	796	0	796	0	207367					0	276	0	0		0						0	0						0	
361279																																																																																																						
361354																																																																																																						
361439																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
362043																																																																																																						
362155																																																																																																						
362717																																																														13178	0	0	0	0	0	0	0	0			0	0	0	0	0	243507					0	51	0	0		0						0	0						0	
362856																																																																																																						
362940																																																																																																						
363442																																																																																																						
363648																																																																																																						
363657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	183425					0	0	0	0		0						0	0						0	
363778																																																																																																						
364131																																																																																																						
364270	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						2329	0	42	0	135540	0					0	659	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
364430																																																																																																						
364850																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
365325																																																														0	137814	0	6	0	0	0	0	0	0	0	68036	0	2993	0	0	3623207	0	0	0	0		1259	0	0	0	0						0	0						0	
365745																																																																																																						
365848																																																																																																						
365950																																																																																																						
366078																																																																																																						
366238																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
366247																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
366359																																																																																																						
366658																																																																																																						
366854																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
367150																																																																																																						
367178																																																																																																						
367431																																																																																																						
367543																																																																																																						
368054																																																																																																						
368344																																																														0	0	0	0	0	0	0	0	0			19271	0	606	0	0	0					0	0	0	0		0						0	0						0	
368522																																																																																																						
368933																																																																																																						
368951																																																																																																						
369453																																																																																																						
369659																																																																																																						
370020																																																																																																						
370347																																																																																																						
370721																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	71865					0	0	0	0		0						0	0						0	
370833																																																																																																						
370954																																																																																																						
371223																																																																																																						
371232																																																																																																						
371362																																																																																																						
371559																																																																																																						
371755																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
371849																																																																																																						
371924																																																																																																						
371942																																																																																																						
372444																																																																																																						
372538																																																																																																						
372640																																																																																																						
372855																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
373272																																																																																																						
373553																																																																																																						
373601																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
374130																																																																																																						
374653																																																														16895	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
374774																																																																																																						
375043																																																														112843	0	0	0	0	0	0	0	0			359	0	4	0	359	753					0	0	0	0		0						0	0						0	
375379																																																																																																						
375502																																																																																																						
375566																																																																																																						
375650																																																																																																						
376237																																																																																																						
376273																																																														51630	0	0	0	0	0	0	0	0			5559	0	4405	0	1660	461327						104	0	0		0						0	0						0	
376442																																																														0	0	0	0	0	0	0	0	0			29001	0	529	0	0	0					0	0	0	0		0						0	0						0	
376947																																																																																																						
377663																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
377850																																																																																																						
378044																																																																																																						
378110																																																																																																						
379050																																																																																																						
379153																																																																																																						
379470																																																																																																						
379649																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
379920																																																														1161470	0	0	0	0	0	0	0	0	0	0	1720398	0	115174	0	0	5002490	0	0	0	0	0	0	0	0	0	0						0	0						0	
380346																																																																																																						
380458																																																																																																						
380533																																																																																																						
380878																																																																																																						
380944																																																																																																						
381026																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
381343																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
381932																																																																																																						
381950																																																																																																						
382050																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	113828	0						0	0	0		0						0	0						0	
382069																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
382256																																																																																																						
382274																																																																																																						
382443																																																																																																						
382537																																																																																																						
382649																																																																																																						
382658																																																																																																						
382742																																																																																																						
382854																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
384018																																																																																																						
384278																																																														77611	0	0	0	0	0	0	0	0			0	0	0	0	5408	10614907					0	16091	0	0		0						0	0						0	
384353																																																																																																						
384652																																																																																																						
384830																																																																																																						
385350																																																																																																						
385471																																																																																																						
385547																																																																																																						
385686																																																																																																						
386432																																																																																																						
386450																																																														0	0	0	0	0	0	0	0	0			46151	0	1635	0	46151	0						0	0	0		0						0	0						0	
386731																																																																																																						
386825																																																																																																						
387055																																																																																																						
387671																																																																																																						
388155																																																																																																						
388258																																																																																																						
388557																																																																																																						
388744																																																																																																						
388753																																																																																																						
388874																																																																																																						
389358																																																																																																						
389376																																																																																																						
389826																																																																																																						
390372																																																																																																						
390840																																																																																																						
391418																																																																																																						
391557																																																																																																						
391575	65168	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	6083					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391959																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
391977																																																																																																						
392152																																																																																																						
392255																																																																																																						
392778																																																																																																						
393252																																																																																																						
393355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
393953																																																																																																						
394156																																																																																																						
394259																																																														0	0	0	0	0	0	0	0	0			39367	0	1285	0	0	0					0	0	0	0		0						0	0						0	
395238																																																														1059623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
396057																																																																																																						
396244																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
396253																																																																																																						
396954																																																																																																						
397456																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
397531																																																																																																						
397540																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
397559																																																																																																						
397755																																																																																																						
397858																																																																																																						
398051																																																														0	0	0	0	0	0	0	0	0			5654	0	352	0	5654	10898					0	0	0	0		0						0	0						0	
398248																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
398668	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398837																																																																																																						
399357																																																																																																						
399517																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	265819						0	0	0		0						0	0						0	
399731																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
399973																																																																																																						
400057																																																																																																						
400141																																																																																																						
400365																																																																																																						
400767																																																																																																						
401072																																																																																																						
401559																																																																																																						
401755																																																																																																						
401906																																																																																																						
