"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
10250	545	0		true	0	0	false			false	false		true	38980	false		false			false	false																	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12311								1952549	871857																								0	0	3673	6800	0	
12647				false			false			false	false		false		true	7684	false			false	false																	
12656				false			false			false	false		false		false		false			false	false																	
12946	0	0		true	4261	0	true	3340	4261	false	false		false		true	27427	false			false	false																	
13103	222587	0						10608	468																				0	0	0	0						
13251	0	1155		true	0	0	false			false	true	8182	true	31091	true	39273	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	1862	true	1862	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865	1623	0		true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	3911	0		true	0	0	false			false	false		true	5360	true	311684	false			false	false																	
17110	0	0																											0	0	0	0						
17147	2114816	0						54918	3785																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18827	190881	0		true	0	0	false			true	false		false		false		false			false	false						4652	3472								31	95	
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	1081	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	8700	true	71356	false			false	false																	
20633				false			false			false	false		true	1835	true	46434	false			false	false																	
20857	9880	0		true	0	0	false			false	false		false		true	46343	false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	0																											0	0	0	0						
22048				false			false			false	false		false		false		false			false	false																	
22543	4764	0		true	0	0	true	20341	621	true	false		false		true	302307	false			false	false						3463	0								141	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	6257	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	150000	2354931						0	0																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	4391	4157		true	0	0	false			false	false		true	149	true	232906	false			false	false																	
24006	0	222425		true	0	0	false			true	false		false		false		false			false	false						4843	4843								1019	-1019	
24378				false			false			false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24668				false			false			false	false		false		true	100238	false			false	false																	
24949				false			false			false	false		true	7281	true	181134	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26457	0	0																											0	0	0	0						
26765				false			false			false	false		true	108580	false		false			false	false																	
27070				false			false			false	true	38212	false		false		false			false	false																	
27548	14863	0		true	0	0	true	26694	1711	true	false		false		true	610490	false			false	false						4164	84								149	96	
27614				false			false			false	false		false		true	28460	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	75684																											0	0	0	0						
28152	45200	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636				false			false			false	false		false		false		false			false	false																	
29878	0	0																											0	0	0	0						
30052				false			false			false	false		true	3731	false		false			false	false																	
30502	122846	0		true	0	0	false			false	false		true	504	true	115394	false			false	false																	
30650				false			false			false	false		false		false		false			false	false																	
30810																																	105663	0	133000			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	95000	0		true	0	0	false			false	false		false		true	14	false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			false			false	false		false		true	123908	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259				false			false			false	false		false		false		false			false	false																	
33268	2913	0		true	0	0	false			false	false		true	3204	false		false			false	false																	
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	999	false		false			false	false																	
33857	14461	0						27324	682																				0	0	0	0						
34434				false			false			false	false		false		false		false			false	false																	
34537	746444	0						60285	18178																				0	0	0	0				527	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	12083	2772	false	false		true	12418	false		false			false	false																	
35057	4632	0						4565	11070																				0	0	0	0						
35301								0	0																													
35570	3475000	1956276						809	0																				0	0	0	0						
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	62606	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	11408	0		true	0	0	true	22359	6758	false	false		true	22359	true	405560	false			false	false																	
37640	28365	284823						46662	12675																				0	0	0	0				-41	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	3926	0																											0	0	0	0						
40033				false			false			false	false		false		false		false			false	false																	
40499	273345	711265						193814	25690																				0	0	0	0				10851	0	
40855				false			false			false	false		true	3379	false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	4044	0						46176	4044																				0	0	0	0						
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	2127033	0						57327	7433																				0	0	0	0						
42448	0	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	32353	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	14168	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	20000	0																											0	0	0	0						
44741				false			true	6523	1209	false	false		false		true	120638	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	11588	true	11588	false			false	false																	
45551				false			true	11521	1965	false	false		true	7652	false		false			false	false																	
45560	7284	0						36701	4654																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053	4072	0		true	0	0	false			false	false		true	34317	true	105147	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	150305	8698						110125	79339																				0	0	0	0				0	0	
47256				false			false			false	false		true	154	true	37782	false			false	false																	
47452				false			false			false	false		false		false		false			false	false																	
47500				false			false			false	false		true	30071	true	30626	false			false	false																	
48057				false			false			false	false		true	9026	true	9026	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374				false			true	24976	5097	false	false		false		true	1062811	false			false	false																	
48440	1154	0		true	0	0	false			false	false		true	84780	true	119191	false			false	false																	
49054				false			false			false	false		false		true	10032	false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241	11122	0		true	0	0	false			true	false		false		false		false			false	false						952	952								653	-653	
49652				false			false			false	false		false		true	15310	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						2634	0								135	0	
51842	432	0																											0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
54058	0	0																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	24092	0						76510	7961																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			false			false	false		false		true	167999	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0						17063	1971																				0	0	0	0				-3457	0	
56548	3113	0		true	0	0	true	3426	361	false	false		false		true	214183	false			false	false																	
56717	10038	0		true	0	0	false			false	false		true	28738	true	123652	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	140815	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	1398194	0						149696	33408																				0	0	0	0						
58355	1324	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636				false			false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	109844	0						19602	5018																				0	0	0	0						
59316	11273	0		true	0	0	false			false	false		false		true	63184	false			false	false																	
59352				false			false			false	false		false		false		false			false	false																	
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								33000	6000																													
60330	47092	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	65224	false			false	false																	
61122	85	0																											0	0	0	0						
61355	29831	0		true	0	0	true	0	1322	false	false		false		true	905921	false			false	false																	
61476				false			false			false	false		true	21105	true	39409	false			false	false																	
61757	0	0																											0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	553	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	73	true	50899	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069																																				-20923	0	
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	44115	false			false	false																	
63733	0	0						12657	2156																				0	0	0	0						
63742	24416	0		true	0	0	true	16225	542	false	false		true	595	true	389212	false			false	false																	
64150				false			true	12665	1711	false	false		false		false		false			false	false																	
64552	56852	0						43010	17852																				0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205	0	0		true	0	7444	false			false	false		true	105	true	105	false			false	false																	
65513																																						
65559	0	0						13177	2107																				0	0	0	0						
65858				false			false			false	false		true	535	true	112	false			false	false																	
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	41	false			false	false																	
66677	31200	0						34361	4722																				0	0	0	0				189	0	
67142				false			false			false	false		false		false		false			false	false																	
67151	74173	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	25000	189731		true	0	32403	false			true	false		true	73774	true	185971	false			false	false						1056	0								299	0	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	558	false			false	false																	
68671	15000	0		true	0	0	false			false	false		false		false		false			false	false																	
68756	1697	0						0	0																				0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	1748	0						6731	0																				0	0	0	0						
69678				false			false			true	false		false		true	90902	false			false	false						294	0								-26	0	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	137541	false			false	false																	
70638				false			true	0	3171	false	false		true	1412	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			true	32743	4437	false	false		false		false		false			false	false																	
71457	10284	0		true	0	0	false			false	false		true	83776	true	5912	false			false	false																	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			true	7539	744	false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			false			false	false		false		true	294	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	16786	true	285	true	16755	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056				false			false			false	false		false		false		false			false	false																	
74140	5370	0						7835	969																				0	0	0	0						
74403	0	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75259	4929	0		true	0	0	true	32046	4929	false	false		false		true	262791	false			false	false																	
75446	1759	0		true	0	0	false			false	false		true	23808	true	49938	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75633								107413	27307																											0	52689	
75651				false			false			false	false		true	8561	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	54881	false			false	false																	
76854				false			false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	66249	0						63621	8018																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127				false			false			false	false		false		false		false			false	false																	
79145	1854	0		true	0	0	true	4722	984	false	false		true	26048	true	198066	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	10202	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		true	4288	false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
81175	6610	0		true	0	0	false			false	false		true	35747	true	172778	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
83151	940	0		true	0	0	false			false	false		false		true	86041	false			false	false																	
83236				false			false			false	false		false		false		false			false	false																	
83375				false			false			false	false		false		false		false			false	false																	
83638								34704	16272																											-539	0	
83834				false			false			false	false		false		false		false			false	false																	
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541	10313	0		true	0	0	true	16961	1190	false	false		false		false		false			false	false																	
84804				false			false			false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85472	2206186	0						0	0																				0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87159				false			false			false	false		false		false		false			false	false																	
87234	24446	27500		true	0	0	true	42241	7628	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	28761	false			false	false																	
87579	0	0																											0	0	0	0						
88231	625534	0		true	0	0	true	370274	61755	true	false		false		true	940538	false			false	false						62810	9								-1851	43	
88259	360	0		true	0	0	false			false	false		false		true	11834	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	2313	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	48	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		false		true	19523	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	9329	true	31083	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	1079	0		true	0	0	false			false	false		true	41196	true	107622	false			false	false																	
93543	14625	0		true	0	0	true	11367	659	false	false		false		true	193018	false			false	false																	
93619																																						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			true	15961	745	false	false		false		false		false			false	false																	
94755				false			false			false	false		false		false		false			false	false																	
94858				false			false			false	false		false		false		false			false	false																	
95051	228761	0						3599	91828																				0	0	0	0						
95677				false			false			false	false		true	7856	true	3655	false			false	false																	
96553	479	0		true	0	0	false			false	false		false		true	34175	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	28982	0		true	0	0	true	4195	0	true	false		true	2302	true	55935	false			false	false						3288	3294								0	0	
97943	2973	0		true	0	0	false			false	false		true	3915	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		true	2417	false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	6382	0		true	0	0	false			false	false		false		false		false			false	false																	
99376	466493	0						20841	3545																				0	0	0	0				-5435	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						32624	1030																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	30000	0		true	0	0	false			false	false		true	2370	true	9439	false			false	false																	
101019								0	0																													
101037				false			false			false	false		false		false		false			false	false																	
101439	0	0																											0	0	0	0						
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	100	0		true	0	0	false			false	false		true	24534	true	24534	false			false	false																	
102539				false			false			false	false		false		false		false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0						6064	0																				0	0	0	0						
103134				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105473				false			true	31689	1583	false	false		false		true	96	false			false	false																	
105530				false			false			false	false		false		false		false			false	false																	
106359	65000	42764																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	16065	false			false	false																	
107244	0	5008						0	0																				0	0	0	0						
107459				false			false			false	false		false		false		false			false	false																	
107570				false			true	9560	1314	false	false		false		true	183067	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951				false			true	19559	3250	false	false		true	8845	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	62	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	2566	true	3886	false			false	false																	
109659				false			false			false	false		false		true	56399	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205				false			false			false	false		true	19493	true	78086	false			false	false																	
111942	13044	0		true	0	0	true	13867	0	false	false		true	82653	true	343401	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	1166	0						28809	1166																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								0	0																								18269	0	49007			
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441				false			false			true	false		true	53057	true	53057	false			false	false						371	0								66	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	34874	0						39586	8653																				0	0	0	0						
114149				false			false			false	false		false		false		false			false	false																	
114260	15837	0						21481	4716																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	6183	0		true	0	0	true	14337	2475	true	false		false		true	514282	false			false	false						1267	0								175	0	
114840	23398	0		true	0	0	true	8719	401	false	false		false		false		false			false	false																	
114859				false			false			false	false		true	7586	true	7778	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	10327	true	107769	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	20545	4402	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	6505	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		true	121	false			false	false																	
117458	0	3317		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	6300	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119528				false			false			false	false		false		true	32500	false			false	false																	
119779	0	64681						7777	0																				0	0	0	0						
119872	10000	10000		true	0	0	false			false	false		false		true	38425	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	40468	false			false	false																	
120609				false			true	9614	0	false	false		true	11449	true	192761	false			false	false																	
120953				false			false			false	false		false		false		false			false	false																	
121642	104787	0						77357	11744																				0	0	0	0						
121651				false			false			true	false		false		false		false			false	false						0	17896								0	1333	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	691729	0						99278	22743																				0	0	0	0				-931	0	
123075				false			false			false	false		false		true	195	false			false	false																	
123374				false			false			false	false		false		false		false			false	false																	
124344	27764	0		true	0	0	true	7079	153	false	false		false		true	241818	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125855	12338	0		true	0	0	true	14704	2575	true	false		false		true	342998	false			false	false						2882	0								-1	0	
125873				false			false			false	false		false		true	29151	false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	93397	0						71545	67215																				0	0	0	0						
126834	438	0		true	0	0	false			false	false		false		true	112714	false			false	false																	
127055				false			false			false	false		true	106	true	43602	false			false	false																	
127224				false			false			false	false		true	209	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	2903362	0						29242	1166																				0	0	0	0						
129349				false			false			false	false		true	9408	false		false			false	false																	
129358				false			true	35672	2910	false	false		false		false		false			false	false																	
129479				false			true	39370	4529	false	false		false		false		false			false	false																	
129732	450000	488064						0	0																				0	0	0	0				-1231	0	
129853				false			false			false	false		false		false		false			false	false																	
129910	5	0		true	0	0	true	11206	1257	false	false		false		true	1652	false			false	false																	
130345				false			false			false	false		true	439	true	162026	false			false	false																	
130541	637261	0						81336	3781																				0	0	0	0						
130813				false			false			false	false		false		true	132100	false			false	false																	
131034				false			false			false	false		false		false		false			false	false																	
131173	9684	0		true	0	0	true	26605	2419	false	false		false		false		false			false	false																	
131436	0	0						0	0																				0	0	0	0						
131717	0	0						0	0																				0	0	0	0						
131940				false			false			false	false		false		false		false			false	false																	
132107	190730	0		true	0	41214	true	8332	3134	false	false		true	18432	true	214369	false			false	false																	
132451				false			false			false	false		false		false		false			false	false																	
