"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
406778																																																																																																																																																																																																																																																	
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																																																																																																																																																																																																																	
407645																																																																																																																																																																																																																																																	
407850																																																																																																																																																																																																																																																	
408307																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
408642																																																																																																																																																																																																																																																	
408875																																																																																																																																																																																																																																																	
409265																																																																																																																																																																																																																																																	
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748																																																																																																																																																																																																																																																	
410917																																																																																																																																																																																																																																																	
410944																																																																																																																																																																																																																																																	
411062																																																																																																																																																																																																																																																	
411174																																																																																																																																																																																																																																																	
411231																																																																																																																																																																																																																																																	
411240																																																																																																																																																																																																																																																	
411473																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3038	0	0	830	0	0	65098	0	36299	0	0	36299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104435	0	0	102227	2208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451	0	0	0	1451	0	0	0	0	0	1587	0	0	830	757	0	0	0	
411512																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	12599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12599	0	0	12599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
411549																																																																																																																																																																																																																																																	
411576																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
411624																																																																																																																																																																																																																																																	
411651																																																																																																																																																																																																																																																	
412153																																																																																																																																																																																																																																																	
412452																																																																																																																																																																																																																																																	
412555																																																																																																																																																																																																																																																	
412667																																																																																																																																																																																																																																																	
412751																																																																																																																																																												2536	2536	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2127	1657917	0	0	0	0	0	0	0	0	0	0	0	0	0	2536	0	0	0	0	0	0	1662580	0	2127	1660453	0	0	0	2536	0	0	0	0	0	0	2536	0	0	2536	0																			
412845																																																																																																																																																																																																																																																	
412872																																																																																																																																																																																																																																																	
413141																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	11268	35534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46802	0	11268	35534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
413208	2797698	2360632	0	0	0	4154817	3509119	645698	0	0	0	36347	0	36347	0	0	0	0	0	0	0	56623	247696	0	299885	0	24822069	15860683	130526	0	0	0	0	0	36347	0	0	36347	0	0	0	0	0	0	27963510	14731	30109325	637152	24483832	0	19140996	5327876	14960	68187778	28211206	43977796	51634116	787072	0	0	0	0	0	28824687	37663	30694327	453329	3039464	0	727028	2312436	0	411195	0	0	411195	0	1031295	0	0	1031295	0	11119537	28824687	764691	38080506	1099027	0	0	0	0	0	49623	247696	0	292885	4434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122134	0	0	122134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4434	122134	0	0	122134	0	0	0	0	0	0	0	40813278																																																																																						
413347																																																																																																																																																																																																																																																	
413543																																																																																																																																																																																																																																																	
413646																																																																																																																																																																																																																																																	
413673																																																																																																																																																																																																																																																	
413758																																																																																																																																																																																																																																																	
414102																																																																																																																																																																																																																																																	
414652																																																																																																																																																																																																																																																	
414764																																																																																																																																																																																																																																																	
414858																																																																																																																																																																																																																																																	
415770																																																																																																																																																																																																																																																	
416245																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		33917	0	0	33917	0	0	2261187	0	42813	0	0	42813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2337917	0	0	2337917	0	0	0	0	0	0	0	0	0	0	35348	0	0	35348	0						32685			32685										
416272																																																																																																																																																																																																																																																	
416339																																																																																																																																																																																																																																																	
416357																																																																																																																																																																																																																																																	
416656																																																																																																																																																																																																																																																	
416674																																																																																																																																																																																																																																																	
416973																																																																																																																																																																																																																																																	
417626																																																																																																																																																																																																																																																	
417710																																																																																																																																																																																																																																																	
418100																																																																																																																																																																																																																																																	
418249																																																																																																																																																																																																																																																	
418436																																																																																																																																																																																																																																																	
418856																																																																																																																																																																																																																																																	
419406																																																																																																																																																												12069	12069	0	0	0	0	0	0				0	0	0	0	0	0		0	0		16194	0	0	16194	0	0	1621136	0	95931	0	0	95931	0	0	0	0	0	0	0	0	12069	0	0	0	0	0	0	1745330	0	0	1745330	0	0	0	12069	0	0	0	0	0	0	15089	0	0	15089	0											4125			4125					
419460																																																																																																																																																																																																																																																	
419675																																																																																																																																																																																																																																																	
419947																																																																																																																																																																																																																																																	
420578																																																																																																																																																																																																																																																	
420644																																																																																																																																																																																																																																																	
420653																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
420877																																																																																																																																																																																																																																																	
421445																																																																																																																																																																																																																																																	
421539																																																																																																																																																																																																																																																	
422059																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
422116																																																																																																																																																																																																																																																	
422433																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772	0	0	0	0	3508	231704	3844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239828	0	3508	231704	4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	
422657																																																																																																																																																																																																																																																	
423159																																																																																																																																																																																																																																																	
423449																																																																																																																																																																																																																																																	
423636																																																																																																																																																																																																																																																	
423739																																																																																																																																																																																																																																																	
423841																																																																																																																																																																																																																																																	
424156																																																																																																																																																																																																																																																	
424240																																																																																																																																																																																																																																																	
424352																																																																																																																																																																																																																																																	
424437																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
424633																																																																																																																																																																																																																																																	
425050																																																																																																																																																																																																																																																	
425108																																																																																																																																																																																																																																																	
425818																																																																																																																																																																																																																																																	
425845																																																																																																																																																																																																																																																	
425911																																																																																																																																																																																																																																																	
426057																																																																																																																																																																																																																																																	
426141																																																																																																																																																																																																																																																	
426534																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21294	0	0	15360	0	3019	922869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	947182	0	3019	938229	5934	0	0	0	0	0	0	0	0	0	15360	0	0	15360	0	5934	0	0	0	5934	15360	0	0	15360	0	0	0	0	0	0	0	0	0	
426758																																																																																																																																																																																																																																																	
426945																																																																																																																																																																																																																																																	
427241																																																																																																																																																																																																																																																	
427353																																																																																																																																																																																																																																																	
427858																																																																																																																																																																																																																																																	
427960																																																																																																																																																																																																																																																	
428060																																																																																																																																																																																																																																																	
428462																																																																																																																																																																																																																																																	
428547																																																																																																																																																												5708	5691	0	0	0	0	0	0				0	0	0	0	0	0		0	0		328	0	0	328	0	15933	103766	7919	0	0	0	0	0	0	0	0	0	0	0	0	5708	0	0	0	0	0	0	133654	0	15933	109802	7919	0	0	5691	0	0	0	0	0	0	7569	0	0	7569	0						328			328										
428855																																																																																																																																																																																																																																																	
429021																																																																																																																																																																																																																																																	
429487																																																																																																																																																																																																																																																	
430036																																																																																																																																																																																																																																																	
430054																																																																																																																																																																																																																																																	
430344																																																																																																																																																																																																																																																	
431172																																																																																																																																																												12053	12066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1914	0	0	0	0	0	3931115	0	0	0	0	0	0	0	0	0	0	0	0	0	12053	0	0	0	0	0	0	3945082	0	0	3943168	1914	0	0	12066	0	0	0	0	0	0	12066	0	0	12066	0	0	0	0	0	0	0	0	0	0	0	1914	0	0	0	1914	0	0	0	
431323																																																																																																																																																																																																																																																	
431350																																																																																																																																																																																																																																																	
432058																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
432432																																																																																																																																																																																																																																																	
433505																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	344616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344616	0	344616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
433550																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	38	141917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141955	0	38	141917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
433608																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650300	0	0	650300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
433859																																																																																																																																																																																																																																																	
433943																																																																																																																																																																																																																																																	
434203																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	102362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102362	0	0	102362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
434539																																																																																																																																																																																																																																																	
435059																																																																																																																																																																																																																																																	
435077																																																																																																																																																												0	0	2094	2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3148	1228124	0	133659	0	0	133659	0	0	0	0	0	0	0	0	0	0	2094	0	0	2094	0	1367025	0	3148	1363877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
435255																																																																																																																																																																																																																																																	
435666																																																																																																																																																																																																																																																	
435750																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442620	0	0	442620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
436159																																																																																																																																																												0	0	0	0	0	0	0	0				215403	0	212612	0	0	0		0	0		152476	0	0	72479	0	0	1175818	0	899173	0	0	683770	215403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2227467	0	0	1932067	295400	0	0	0	0	0	0	0	0	0	49874	0	0	49874	0	79997				79997	72479			72479										
436542																																																																																																																																																																																																																																																	
436739																																																																																																																																																																																																																																																	
436953																																																																																																																																																																																																																																																	
437044																																																																																																																																																																																																																																																	
437914																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		14449	0	0	14449	0	0	2529057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2543506	0	0	2543506	0	0	0	0	0	0	0	0	0	0	32256	0	0	32256	0						14449			14449										
438434																																																																																																																																																																																																																																																	
439132																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
439338																																																																																																																																																																																																																																																	
439356																																																																																																																																																																																																																																																	
439404																																																																																																																																																												2566	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3658	74	0	3732	0	0	313376	0	5855	0	0	5855	0	0	0	0	0	0	0	0	2566	0	0	0	0	0	0	325455	74	0	325529	0	0	0	0	0	0	0	0	0	0	8883	0	0	8883	0	1956	29		1985															
439730																																																																																																																																																																																																																																																	
440857																																																																																																																																																																																																																																																	
440978																																																																																																																																																																																																																																																	
441050																																																																																																																																																																																																																																																	
441078																																																																																																																																																																																																																																																	
441135																																																																																																																																																																																																																																																	
441256																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10253	0	0	0	0	0	280684	0	12937	0	0	12937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303874	0	0	293621	10253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10253	0	0	0	10253	0	0	0	0	0	0	0	0	0	0	0	0	0	
441359																																																																																																																																																																																																																																																	
441434																																																																																																																																																																																																																																																	
441470																																																																																																																																																																																																																																																	
441630																																																																																																																																																																																																																																																	
442011																																																																																																																																																																																																																																																	
442057																																																																																																																																																																																																																																																	
442244																																																																																																																																																																																																																																																	
442655																																																																																																																																																																																																																																																	
443148																																																																																																																																																																																																																																																	
443205																																																																																																																																																																																																																																																	
443353																																																																																																																																																																																																																																																	
443625																																																																																																																																																																																																																																																	
443634																																																																																																																																																																																																																																																	
444350																																																																																																																																																																																																																																																	
444556																																																																																																																																																																																																																																																	
444677																																																																																																																																																																																																																																																	
445674																																																																																																																																																																																																																																																	
445955																																																																																																																																																																																																																																																	
446130																																																																																																																																																																																																																																																	
446149																																																																																																																																																																																																																																																	
446176																																																																																																																																																																																																																																																	
446877																																																																																																																																																																																																																																																	
447070																																																																																																																																																																																																																																																	
447100																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1298	0	0	1298	0	57192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58490	0	57192	1298	0	0	0	0	0	0	0	0	0	0	1363	0	0	1273	90						1298			1298										
447557																																																																																																																																																																																																																																																	
447874																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41761	0	0	41761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
448040																																																																																																																																																																																																																																																	
448554																																																																																																																																																																																																																																																	
449038																																																																																																																																																																																																																																																	
449430																																																																																																																																																																																																																																																	
