"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
207041																																																																																																						
207050																																																																																																						
207452																																																																																																						
207470																																																																																																						
207555																																																																																																						
207845																																																																																																						
207872																																																																																																						
207957																																																																																																						
208057																																																														9841	0	0	0	0	0	0	0	0			0	0	0	0	0	157569					0	0	0	0		0						0	0						0	
208244	488247	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	27267	0	0	0	0	0	0	0	0	0	340	0	340	0	27267	3585306	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208347																																																														0	0	0	0	0	0	0	0	0			8260	0	340	0	0	24532					0	0	0	0		0						0	0						0	
208440																																																																																																						
208459																																																																																																						
208570																																																																																																						
208655																																																																																																						
208972																																																																																																						
209148																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	116080					0	0	0	0		0						0	0						0	
209362																																																																																																						
209559																																																																																																						
209858																																																																																																						
210238																																																																																																						
210256																																																																																																						
210434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210779																																																																																																						
211114																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
211271																																																														0	1103145	0	515	0	0	0	0	0			1517418	0	609308	0	0	1791896					0	0	0	0		0						0	0						0	
211338																																																																																																						
211851																																																																																																						
212018																																																														12848	0	0	0	0	0	0	0	0			0	0	0	0	0	30042						0	0	0		0						0	0						0	
212335																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
212344																																																																																																						
212465	1467481	248569	0	0	0	0	0	0	0	0	0	0	0	0	0	4886	0	0	0	0	0	0	1905	0	0	0	0	0	0	5100	0	0	527315	560867	0	0	0	0	0	0	0	0	0	0	17032343	0	0	0	0	0	3154	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
212522																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	337375					0	0	0	0		0						0	0						0	
212577																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
213471																																																																																																						
213538																																																																																																						
213912																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	27247					0	0	0	0		0						0	0						0	
213958																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
214106																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
214414																																																														152132	0	0	0	0	0	0	0	0			0	0	0	0	0	375961					0	141	0	0		0						0	0						0	
214722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	291589						0	0	0		0						0	0						0	
214807																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
214843																																																																																																						
215345																																																																																																						
215354																																																																																																						
215653																																																																																																						
215662																																																														0	0	0	0	0	0	0	0	0			69173	0	69173	0	0	0						0	0	0		0						0	0						0	
215710																																																																																																						
216164																																																																																																						
216230																																																																																																						
216922																																																														395398	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
217059																																																														0	0	0	0	0	0	0	0	0			1496	0	105	0	1496	0					0	0	0	0		0						0	0						0	
218131																																																																																																						
218261																																																																																																						
218850																																																																																																						
218878																																																														0	0	0	0	0	0	0	0	0			433	0	34	0	433	88484					0	0	0	0		0						0	0						0	
219044																																																																																																						
219651																																																																																																						
219679																																																																																																						
220059																																																																																																						
220527																																																														2958	0	0	0	0	0	0	0	0			52	0	52	0	52	526						0	0	0		0						0	0						0	
220844																																																																																																						
220974																																																																																																						
221775																																																																																																						
222156																																																																																																						
222446																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	134192					0	0	0	0		0						0	0						0	
222558																																																																																																						
222754																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
223322																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	1860	598936					0	0	0	0		0						0	0						0	
223452																																																																																																						
223751																																																																																																						
223845																																																																																																						
224954																																																																																																						
225054																																																																																																						
225157																																																																																																						
225559																																																																																																						
225942																																																																																																						
226949																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
227151																																																																																																						
227357																																																																																																						
227656																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
227777																																																																																																						
228000																																																																																																						
228055																																																																																																						
228158																																																																																																						
228279																																																																																																						
228345																																																																																																						
229070																																																																																																						
229173																																																																																																						
229342																																																														0	0	0	0	0	0	0	0	0			481	0	6	0	0	0					0	0	0	0		0						0	0						0	
229454																																																																																																						
229801																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3409948	0	0	0	0	0	0	0	0	0	0						0	0						0	
229913	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230423																																																																																																						
230610																																																																																																						
230759																																																														370901	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
231279																																																																																																						
232847																																																																																																						
232856																																																																																																						
233031	11320000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14000	4244000	14000	1389000	14000	34595000	0	0	0	0	0	21000	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233246																																																																																																						
233358																																																																																																						
233442																																																																																																						
233527																																																																																																						
233554																																																																																																						
234355																																																														0	0	0	0	0	0	0	0	0			452	0	10	0	452	955029					0	902	0	0		0						0	0						0	
234506																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
234739																																																																																																						
234841																																																																																																						
235174																																																																																																						
235231																																																																																																						
235316																																																																																																						
235446																																																																																																						
235530																																																																																																						
235558																																																																																																						
235950																																																																																																						
236153																																																														0	0	0	0	0	0	0	0	0			20043	0	15212	0	476232	0					0	0	0	0		0						0	0						0	
236256																																																																																																						
236603																																																																																																						
236706																																																														179100	0	0	0	0	0	0	0	0			152	0	119	0	152	8733						0	0	0		0						0	0						0	
236957																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	115847					0	0	0	0		0						0	0						0	
237066																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
237619																																																														175363	0	0	0	0	0	0	0	0			0	0	0	0	0	23964						208	0	0		0						0	0						0	
237954																																																																																																						
238139																																																																																																						
238250																																																																																																						
238737																																																																																																						
239556																																																																																																						
239613																																																																																																						
239659																																																																																																						
239752																																																																																																						
240954																																																																																																						
241009																																																																																																						
241157																																																														0	0	0	0	0	0	0	471	0			9418	0	471	0	9418	72660						0	0	0		0						0	0						0	
241559																																																																																																						
241607																																																																																																						
242257																																																																																																						
242444																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268894						0	0	0		0						0	0						0	
242949																																																																																																						
242958																																																																																																						
242976																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
243375																																																																																																						
243414																																																																																																						
243955																																																																																																						
244037																																																																																																						
244149																																																														0	0	0	0	0	0	0	0	0			211355	0	210078	0	0	4395964						1335	0	0		0						0	0						0	
244158																																																																																																						
244251																																																																																																						
245016	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276																																																														0	1995432	0	34669	0	228658	0	0	0			135252	0	135252	0	131390	4604851					0	48552	0	0		0						0	0						0	
245351																																																																																																						
245557																																																																																																						
246022																																																														0	0	0	0	0	0	0	0	0			55655	0	55655	0	0	0					0	0	0	0		0						0	0						0	
246134																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
246237																																																																																																						
246451																																																																																																						
246657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
246947																																																																																																						
246956																																																																																																						
247140																																																																																																						
247355																																																																																																						
247476																																																																																																						
247551																																																																																																						
247908																																																																																																						
248240																																																														178907	0	0	0	0	0	0	8	0			2222	0	7	0	1114	895966					0	160	0	0		0						0	0						0	
248352																																																														0	0	0	0	0	0	0	0	0			19770	0	1407	0	19770	0					0	0	0	0		0						0	0						0	
248455																																																																																																						
248633																																																																																																						
248745																																																																																																						
249416																																																																																																						
249612																																																														37199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4102	0	0	0	0		0	0	0	0	0						0	0						0	
249658																																																																																																						
250430																																																																																																						
250476																																																																																																						
250850																																																																																																						
251352																																																														0	0	0	0	0	0	0	0	0			1084	0	23	0	1084	0					0	0	0	0		0						0	0						0	
251558																																																																																																						
251745																																																																																																						
251857																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
251978																																																																																																						
252041																																																																																																						
252452																																																																																																						
252658																																																																																																						
253356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253468																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253646																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253730																																																																																																						
253776																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0						0	0						0	
254317																																																																																																						
254504																																																																																																						
254849																																																																																																						
255350																																																														0	0	0	0	0	0	0	0	0			1	0	0	0	1	47503					0	0	0	0		0						0	0						0	
255547																																																														0	0	0	0	0	0	0	0	0			38804	0	957	0	38804	0						0	0	0		0						0	0						0	
255556																																																																																																						
255574																																																																																																						
255659																																																														0	0	0	0	0	0	0	0	0			317008	0	317008	0	0	0					0	0	0	0		0						0	0						0	
255873																																																																																																						
256049																																																																																																						
256058																																																																																																						
256076																																																																																																						
256179																																																																																																						
256553																																																														0	0	0	0	0	0	0	0	0			284762	0	284762	0	284762	0					0	0	0	0		0						0	0						0	
257233																																																																																																						
257345																																																																																																						
257578																																																																																																						
257653																																																																																																						
257756																																																																																																						
258146																																																																																																						
258306																																																																																																						
258379																																																																																																						
258445																																																																																																						
258539																																																																																																						
258771																																																														27797	0	0	0	0	0	0	0	0			10325	0	10325	0	5679	5916493					0	3416	0	0		0						0	0						0	
258874																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
259059																																																																																																						
259330																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
259442																																																																																																						
259956																																																																																																						
260055																																																														0	0	0	0	0	0	0	0	0			124977	0	124977	0	0	0					0	0	0	0		0						0	0						0	
260831																																																																																																						
260868																																																														790780	0	0	0	0	0	0	0	0			0	0	0	0	0	6912					0	0	0	0		0						0	0						0	
261146																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	1036	1066470						0	0	0		0						0	0						0	
261360																																																																																																						
261940																																																																																																						
262059																																																																																																						
262237																																																																																																						
262358																																																																																																						
262741																																																																																																						
262844																																																																																																						
262956																																																																																																						
263243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
263627																																																																																																						
264455																																																																																																						
264772																																																														219648	0	0	0	0	0	0	0	0			0	0	0	0	0	10061					0	0	0	0		0						0	0						0	
265340																																																																																																						
265407																																																																																																						
265452																																																																																																						
265676																																																																																																						
266066																																																																																																						
266244																																																																																																						
266253																																																																																																						
266271	1823163	0	0	0	118749	0	0	0								0	0	0	8304	0	0	0	0	0	0	1223	0	0	0	0	0	0	0	0	0	0	0	0	0	6994	4444	6994	563	6994	6167390	0	0	0	0	0	2964	0	0	0	19949	0	0	0	0	0	0																											0	0	0	16860	0	0	0	0	0	0	7645	0	0	0	
266655																																																																																																						
266851																																																																																																						
266945																																																																																																						
267652																																																																																																						
268006																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	3607	318575					0	0	0	0		0						0	0						0	
268136																																																																																																						
268677																																																														0	0	0	0	0	0	0	0	0			17369	0	17369	0	16969	400					0	0	0	0		0						0	0						0	
268828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
268976																																																																																																						
269049																																																																																																						
269058																																																														0	0	0	0	0	0	0	0	0			58506	0	4958	0	58506	0					0	0	0	0		0						0	0						0	
269571																																																																																																						
269759																																																																																																						
270148																																																																																																						
270353																																																																																																						
270504																																																																																																						
270531																																																																																																						
270652																																																																																																						
271136																																																																																																						
271275																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	201058					0	0	0	0		0						0	0						0	
271341																																																																																																						
271529																																																																																																						
272030																																																																																																						
272058																																																																																																						
272151																																																																																																						
272272																																																																																																						
272302																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
273336																																																														38312	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
273550																																																																																																						
273653																																																																																																						
273662																																																																																																						
273840																																																																																																						
273859																																																																																																						
274025																																																																																																						
274052																																																																																																						
274548																																																																																																						
274829																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
274856																																																																																																						
275255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
275358																																																																																																						
275479																																																																																																						
275657																																																																																																						
276074																																																																																																						
276159																																																																																																						
276551																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
276579																																																														2299685	0	0	0	0	0	0	0	0	0	0	503540	0	503540	0	0	2307861	0	0	0	0	0	2331	0	0	0	0						0	0						0	
276645																																																																																																						
276654																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
276850																																																																																																						
276953																																																																																																						
277240																																																																																																						
277277																																																														0	0	0	0	0	0	0	3745	0			79418	0	3745	0	79418	12448					0	0	0	0		0						0	0						0	
277679																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
277736																																																																																																						
277820																																																																																																						
278256																																																																																																						
278555																																																																																																						
278733																																																																																																						
278751																																																																																																						
278818																																																														0	0	0	0	0	0	0	0	0			3953	0	140	0	3953	165784						0	0	0		0						0	0						0	
278872																																																																																																						
279105																																																														0	0	0	0	0	0	0	0	5336			0	0	0	0	0	59055					0	0	0	0		0						0	0						0	
279842																																																																																																						
279954																																																														125895	0	0	0	0	0	0	0	0			0	0	0	0	0	87367						0	0	0		0						0	0						0	
280110	375345057	0	0	0	0	851315	0	518005	0	0	0	0	0	0	0	0	0	0	0	13013	0	0	0	0	0	0	7556	0	0	0	0	0	0	0	0	0	0	0	0	13237	19262122	247	5811263	13237	8224540	0	0	0	0	0	13334	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	4520	0	0	0	0	0	0	2663	0	0	
280138																																																																																																						
280352																																																																																																						
280558																																																																																																						
282075																																																														0	0	0	0	0	0	0	0	0			39789	0	97	0	39789	23381					0	0	0	0		0						0	0						0	
282226																																																																																																						
282824																																																																																																						
283157																																																																																																						
283438																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
283652																																																																																																						
283737																																																																																																						
283867																																																														354378	0	0	0	0	0	0	0	0			0	0	0	0	16162	0					0	0	0	0		0						0	0						0	
284154																																																																																																						
284239																																																																																																						
284556																																																																																																						
284752																																																																																																						
284958																																																																																																						
285151																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285348																																																																																																						
285544																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285553																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285740																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285759																																																																																																						
285777																																																																																																						
285852																																																																																																						
285928																																																																																																						
286251																																																																																																						
286457																																																																																																						
286840																																																																																																						
287007																																																																																																						
287342																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
287856																																																																																																						
287922																																																																																																						
287959																																																																																																						
288152																																																																																																						
288358																																																																																																						
288376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1811					0	0	0	0		0						0	0						0	
288853																																																														0	0	0	0	0	0	0	0	0	0	0	351334	0	6600	0	351334	256286	0	0	0	0	0	0	0	0	0	0						0	0						0	
289056																																																																																																						
289225																																																																																																						
289515																																																																																																						
289702																																																																																																						
289739																																																																																																						
289757																																																																																																						
290052																																																														61794	0	0	0	0	0	0	0	0			684	0	68	0	684	330008					0	0	0	0		0						0	0						0	
290249																																																														0	0	0	0	0	0	0	0	0			4452	0	2365	0	4452	360942					0	0	0	0		0						0	0						0	
290838																																																																																																						
290922																																																																																																						
291059																																																																																																						
291330																																																																																																						
291376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
291611																																																																																																						
291732																																																																																																						
292234																																																																																																						
292467																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
292850																																																																																																						
292908																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	171234					0	0	0	0		0						0	0						0	
293053																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
293352																																																																																																						
293437																																																																																																						
293651																																																																																																						
293754																																																																																																						
294023																																																																																																						
294564																																																														126097	0	0	0	0	0	0	0	0			203416	0	8778	0	0	743256					0	374	0	0		0						0	0						0	
294751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
294779																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	415294					0	0	0	0		0						0	0						0	
294827																																																																																																						
295011																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	101507					0	0	0	0		0						0	0						0	
295057																																																																																																						
