"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
812436																																																																																																																																																																																																																																																	
812557																																																																																																																																																																																																																																																	
812614																																																																																																																																																																																																																																																	
813059																																																																																																																																																																																																																																																	
813572																																																																																																																																																																																																																																																	
813853																																																																																																																																																																																																																																																	
814074																																																																																																																																																																																																																																																	
814355																																																																																																																																																																																																																																																	
814430																																																																																																																																																																																																																																																	
814458																																																																																																																																																																																																																																																	
814476																																																																																																																																																																																																																																																	
814551																																																																																																																																																																																																																																																	
814711																																																																																																																																																																																																																																																	
815053																																																																																																																																																																																																																																																	
815147																																																																																																																																																																																																																																																	
815156																																																																																																																																																																																																																																																	
815277																																																																																																																																																																																																																																																	
815754																																																																																																																																																																																																																																																	
815772																																																																																																																																																																																																																																																	
816256																																																																																																																																																																																																																																																	
816304																																																																																																																																																																																																																																																	
816603																																																																																																																																																																																																																																																	
816751																																																																																																																																																																																																																																																	
817477																																																																																																																																																																																																																																																	
817824	463097309	5361394	0	648559	321540106	92161188	90304695	1504073	352420	1441258	794941	151786	295887	202095	22589691	48078720	1693962	1465317	6959250	485284	30456	0	195	34146001	1097760	1304992	184164	20700663	127298205	56785740	42651018	187694772	6987224	6987224	0	207175	0	6760334	1452242	726121	0	37516	0	679699	161970	32394	0	10646	0	21748	0	0	0	0	0	0	4618428	4618428	0	0	3371736	1246507	109172614	54586307	0	560064	466329	53230886	127298205	59364527	46950998	262093179	0	11872905	23475499	262093179	320891547	7336015	1655527	1655527	0	0	0	0	0	0	0	0	0	0	6857	0	0	0	0	0	0	0	0	0	0	0	0		669968	477371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68998	68998		0	0	0	1249526	25400	29878	1671590	367903	0	0	2435956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77511271	53876	0	0	0	0	0	-3451	0	3013613	0	0	0	853154	-8	50735	725239	77188	0	0	0	5548	0	0	0	0	0	5548	738030	-9494	0	0	0	747524	0	46462238	-59813	742954	33995201	11783896	2294771	0	2294771	1090933	-1651	0	77229	0	0	1015355	174801873	-259793	12025834	4844795	5756565	152365474	0	6443315	0	7905049	0	0	0	0	0	0	0	10463282	10463282	0	
818401																																																																																																																																																																																																																																																	
818540																																																																																																																																																																																																																																																	
818559																																																																																																																																																																																																																																																	
818652																																																																																																																																																																																																																																																	
819154																																																																																																																																																																																																																																																	
819172																																																																																																																																																																																																																																																	
819453																																																																																																																																																																																																																																																	
819556																																																																																																																																																																																																																																																	
819855																																																																																																																																																																																																																																																	
820048																																																																																																																																																																																																																																																	
820301																																																																																																																																																																																																																																																	
820477																																																																																																																																																																																																																																																	
820842																																																																																																																																																																																																																																																	
820879																																																																																																																																																																																																																																																	
821036																																																																																																																																																																																																																																																	
821157																																																																																																																																																																																																																																																	
821559																																																																																																																																																																																																																																																	
821643																																																																																																																																																																																																																																																	
821906																																																																																																																																																																																																																																																	
822042																																																																																																																																																																																																																																																	
822051																																																																																																																																																																																																																																																	
822275																																																																																																																																																																																																																																																	
822408																																																																																																																																																																																																																																																	
822556																																																																																																																																																																																																																																																	
822631																																																																																																																																																																																																																																																	
822846																																																																																																																																																																																																																																																	
823076																																																																																																																																																																																																																																																	
823133																																																																																																																																																																																																																																																	
823142																																																																																																																																																																																																																																																	
823450																																																																																																																																																																																																																																																	
823478																																																																																																																																																																																																																																																	
823553																																																																																																																																																																																																																																																	
823638																																																																																																																																																																																																																																																	
823656																																																																																																																																																																																																																																																	
824242																																																																																																																																																																																																																																																	
824653																																																																																																																																																																																																																																																	
824671																																																																																																																																																																																																																																																	
824738																																																																																																																																																																																																																																																	
825146																																																																																																																																																																																																																																																	
825454																																																																																																																																																																																																																																																	
825548																																																																																																																																																																																																																																																	
825753																																																																																																																																																																																																																																																	
825847																																																																																																																																																																																																																																																	
825940																																																																																																																																																																																																																																																	
826451																																																																																																																																																																																																																																																	
826648																																																																																																																																																																																																																																																	
826956																																																																																																																																																																																																																																																	
827355																																																																																																																																																																																																																																																	
827458																																																																																																																																																																																																																																																	
827560	589003	11944	0	6956	403900	47535	22878	24657	0	0	0	0	0	0	6404	50811	0	0	12875	0	0	0	0	70638	0	3259	0	65470	29282	80486	248310	209137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12157	6079	0	0	916	5162	29282	80486	249261	214299	0	16097	124631	214299	396944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12875	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	1909	6867	0	0	1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59254				0	0	0	0	0	2039	0	0	0	5216	0	0	5216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244402	0	0	243094	1308	0	0	0	0	0	0	0	0	0	0	144118	0	0	1759	0	142359	0	0	0	0	0	0	0	0	0	0	0	16907	16907	0	
828110																																																																																																																																																																																																																																																	
828174																																																																																																																																																																																																																																																	
828473																																																																																																																																																																																																																																																	
828651																																																																																																																																																																																																																																																	
829032																																																																																																																																																																																																																																																	
829041																																																																																																																																																																																																																																																	
829050																																																																																																																																																																																																																																																	
829452																																																																																																																																																																																																																																																	
830113																																																																																																																																																																																																																																																	
830252																																																																																																																																																																																																																																																	
830355																																																																																																																																																																																																																																																	
830542																																																																																																																																																																																																																																																	
830645																																																																																																																																																																																																																																																	
830748																																																																																																																																																																																																																																																	
831008																																																																																																																																																																																																																																																	
831352																																																																																																																																																																																																																																																	
831576																																																																																																																																																																																																																																																	
831642																																																																																																																																																																																																																																																	
831875																																																																																																																																																																																																																																																	
831941																																																																																																																																																																																																																																																	
832528																																																																																																																																																																																																																																																	
832546																																																																																																																																																																																																																																																	
833404																																																																																																																																																																																																																																																	
833749																																																																																																																																																																																																																																																	
833758																																																																																																																																																																																																																																																	
833851																																																																																																																																																																																																																																																	
834175																																																																																																																																																																																																																																																	
834755																																																																																																																																																																																																																																																	
835079																																																																																																																																																																																																																																																	
835257																																																																																																																																																																																																																																																	
835378																																																																																																																																																																																																																																																	
835444																																																																																																																																																																																																																																																	
835613																																																																																																																																																																																																																																																	
835659																																																																																																																																																																																																																																																	
835743																																																																																																																																																																																																																																																	
835770																																																																																																																																																																																																																																																	
836656																																																																																																																																																																																																																																																	
836843																																																																																																																																																																																																																																																	
836852																																																																																																																																																																																																																																																	
837000																																																																																																																																																																																																																																																	
837046																																																																																																																																																																																																																																																	
837149																																																																																																																																																																																																																																																	
837158																																																																																																																																																																																																																																																	
837354																																																																																																																																																																																																																																																	
837448																																																																																																																																																																																																																																																	
837541																																																																																																																																																																																																																																																	
837608																																																																																																																																																																																																																																																	
837653																																																																																																																																																																																																																																																	
837840																																																																																																																																																																																																																																																	
837952																																																																																																																																																																																																																																																	
837970																																																																																																																																																																																																																																																	
838155																																																																																																																																																																																																																																																	
839068																																																																																																																																																																																																																																																	
839246																																																																																																																																																																																																																																																	
839255																																																																																																																																																																																																																																																	
839572																																																																																																																																																																																																																																																	
839817																																																																																																																																																																																																																																																	
839974																																																																																																																																																																																																																																																	
840019																																																																																																																																																																																																																																																	
840251																																																																																																																																																																																																																																																	
840354																																																																																																																																																																																																																																																	
840363																																																																																																																																																																																																																																																	
840578																																																																																																																																																																																																																																																	
840747																																																																																																																																																																																																																																																	
841472																																																																																																																																																																																																																																																	
841753																																																																																																																																																																																																																																																	
841838																																																																																																																																																																																																																																																	
842376																																																																																																																																																																																																																																																	
842460																																																																																																																																																																																																																																																	
842853																																																																																																																																																																																																																																																	
843476																																																																																																																																																																																																																																																	
843542																																																																																																																																																																																																																																																	
843953																																																																																																																																																																																																																																																	
844053																																																																																																																																																																																																																																																	
844138																																																																																																																																																																																																																																																	
844455																																																																																																																																																																																																																																																	
844567																																																																																																																																																																																																																																																	
845247																																																																																																																																																																																																																																																	
845443																																																																																																																																																																																																																																																	
845452																																																																																																																																																																																																																																																	
845573																																																																																																																																																																																																																																																	
846132																																																																																																																																																																																																																																																	
846619																																																																																																																																																																																																																																																	
846945																																																																																																																																																																																																																																																	
847157																																																																																																																																																																																																																																																	
847979																																																																																																																																																																																																																																																	
848248																																																																																																																																																																																																																																																	
848453																																																																																																																																																																																																																																																	
849076																																																																																																																																																																																																																																																	
849348																																																																																																																																																																																																																																																	
849357																																																																																																																																																																																																																																																	
849432																																																																																																																																																																																																																																																	
850036																																																																																																																																																																																																																																																	
850054																																																																																																																																																																																																																																																	
850456																																																																																																																																																																																																																																																	
851060																																																																																																																																																																																																																																																	
851172																																																																																																																																																																																																																																																	
851239																																																																																																																																																																																																																																																	
851631																																																																																																																																																																																																																																																	
852218	3025285000	28318000	0	5888000	1498026275	527180000	491920000	24897000	3358000	173824000	74815000	92139000	6927000	0	266886000	71814000	19310000	191000	295981000	40000	3610000	5839000	4450000	224426000	10385000	1859000	1661000	104904000	880664000	212971000	321349000	671945000	32421000	32421000	434000	7184000	3432000	20903000	8190000	4095000	264000	1180000	234000	2294000	1740000	348000	21000	113000	7000	134000	0	0	0	0	0	0	632000	632000	60000	6000	11000	555000	354906000	177453000	770000	20708000	5151000	149940000	922602000	350448000	338986000	1087262000	0	70089600	169493000	1087262000	1492138275	207910000	388555000	388555000	0	0	0	0	0	0	0	0	0	0	650000	0	2000	0	399000	35000	69000	0	238000	3000	7000	3000	44000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	744000	483000	3558000	4003000	4224000	5659000	2375000	4325000	6406000	14731000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22000	0	0	0	0	10233000	22000	10233000	35000	0	0	0	42000	0	691000	0	0	0	357923000	1497000	0	0	3000	6433000	569000	-57000	0	-278000	0	0	0	16472000	0	1303000	12802000	2367000	0	0	0	462000	0	0	0	0	0	462000	10267000	-91000	218000	799000	400000	7764000	1177000	277374000	1495000	550000	247114000	28215000	112000	0	112000	4970000	2000	0	44000	0	0	4924000	634784000	39160000	36400000	15956000	20863000	520696000	1687000	281272000	24000	77188000	0	1000	27997000	27997000	0	5607000	0	29353000	29352000	1000	
