"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
61757	14950	916	15556	0	0	CONF	CONF	0	457	
61832						CONF	CONF			
61953						CONF	CONF			
62044						CONF	CONF			
62110						CONF	CONF			
62147						CONF	CONF			
63050						CONF	CONF			
63069						CONF	CONF			
63201						CONF	CONF			
63573						CONF	CONF			
63733						CONF	CONF			
63742	54217	2032				CONF	CONF			
63751						CONF	CONF			
64150	48527	3258				CONF	CONF			
64552	139152	34937	27508	126853	0	CONF	CONF	0	4715	
64730						CONF	CONF			
65205						CONF	CONF			
65513						CONF	CONF			
65559	21459	3082	22201	0	0	CONF	CONF	0	504	
65746	46738	7779	42151	0	0	CONF	CONF	0	2000	
65858						CONF	CONF			
66154						CONF	CONF			
66275						CONF	CONF			
66677	128929	13345	124154	0	0	CONF	CONF	0	3788	
67142						CONF	CONF			
67151						CONF	CONF			
67209	12134	624				CONF	CONF			
67254						CONF	CONF			
67656						CONF	CONF			
67870						CONF	CONF			
68671						CONF	CONF			
68756	0	0	0	0	0	CONF	CONF	0	0	
68831						CONF	CONF			
69333	34526	0	27720	0	0	CONF	CONF	0	400	
69678						CONF	CONF			
70218	0	0	0	0	0	CONF	CONF	0	0	
70414						CONF	CONF			
70638	33254	5526				CONF	CONF			
70955						CONF	CONF			
71073						CONF	CONF			
71457						CONF	CONF			
71859						CONF	CONF			
72258	32801	0				CONF	CONF			
72351						CONF	CONF			
72454						CONF	CONF			
72678						CONF	CONF			
73116	20237	4805				CONF	CONF			
73152						CONF	CONF			
73554						CONF	CONF			
73956						CONF	CONF			
74056						CONF	CONF			
74140	33780	2741	31859	0	0	CONF	CONF	0	1335	
74403	29204	0	14483	0	0	CONF	CONF	0	662	
74449						CONF	CONF			
75259	55251	6390				CONF	CONF			
75446						CONF	CONF			
75455						CONF	CONF			
75558						CONF	CONF			
75633	181720	26960	174492	0	322	CONF	CONF	4253	13222	
75651						CONF	CONF			
76153	0	0	0	0	0	CONF	CONF	0	0	
76443						CONF	CONF			
76854						CONF	CONF			
77150	0	0	0	0	0	CONF	CONF	0	0	
77253						CONF	CONF			
77422						CONF	CONF			
77851	162458	25081	167612	0	0	CONF	CONF	0	5408	
78157						CONF	CONF			
78241						CONF	CONF			
78559						CONF	CONF			
79042						CONF	CONF			
79127						CONF	CONF			
79145	30602	216				CONF	CONF			
79257						CONF	CONF			
79855						CONF	CONF			
80150						CONF	CONF			
80374						CONF	CONF			
80431						CONF	CONF			
81175	23552	1145				CONF	CONF			
82033						CONF	CONF			
82257						CONF	CONF			
82350						CONF	CONF			
82659	0	0	0	0	0	CONF	CONF	0	0	
83151						CONF	CONF			
83236						CONF	CONF			
83375						CONF	CONF			
83638	1016	0	1013	0	0	CONF	CONF	0	12	
83834						CONF	CONF			
83852						CONF	CONF			
83955						CONF	CONF			
84046						CONF	CONF			
84541	61133	2275				CONF	CONF			
84804						CONF	CONF			
85052						CONF	CONF			
85472	70166	45524	22396	0	0	CONF	CONF	1217	6382	
85931						CONF	CONF			
86349						CONF	CONF			
86675						CONF	CONF			
87047						CONF	CONF			
87159						CONF	CONF			
87234	129373	46389				CONF	CONF			
87476						CONF	CONF			
87579						CONF	CONF			
88231	679141	178095				CONF	CONF			
88259						CONF	CONF			
88352						CONF	CONF			
88455						CONF	CONF			
88950						CONF	CONF			
89032						CONF	CONF			
89135						CONF	CONF			
89854						CONF	CONF			
89957						CONF	CONF			
90047						CONF	CONF			
90177						CONF	CONF			
90328						CONF	CONF			
90337	0	0	0	0	0	CONF	CONF	0	0	
90579						CONF	CONF			
91615						CONF	CONF			
91754	0	0	0	0	0	CONF	CONF	0	0	
91950						CONF	CONF			
92144						CONF	CONF			
92676						CONF	CONF			
92706						CONF	CONF			
92902						CONF	CONF			
93244						CONF	CONF			
93543	33810	894				CONF	CONF			
93619						CONF	CONF			
94139						CONF	CONF			
94522	13330	1130				CONF	CONF			
94755						CONF	CONF			
94858						CONF	CONF			
95051	3086539	331291	195034	2922865	308	CONF	CONF	0	36186	
95677						CONF	CONF			
96553						CONF	CONF			
97055						CONF	CONF			
97279						CONF	CONF			
97457						CONF	CONF			
97804	17907	1193				CONF	CONF			
97943						CONF	CONF			
98351						CONF	CONF			
98463						CONF	CONF			
98717	0	0	0	0	0	CONF	CONF	0	0	
99143						CONF	CONF			
99376	42648	24684	51558	0	0	CONF	CONF	450	2234	
99442						CONF	CONF			
99536						CONF	CONF			
99853						CONF	CONF			
100236						CONF	CONF			
100357						CONF	CONF			
100562	75165	6268	74863	0	0	CONF	CONF	0	3558	
100777						CONF	CONF			
100843						CONF	CONF			
101019	0	0	0	0	0	CONF	CONF	0	0	
101037						CONF	CONF			
101439						CONF	CONF			
101671						CONF	CONF			
101738						CONF	CONF			
101952						CONF	CONF			
102333						CONF	CONF			
102342						CONF	CONF			
102539						CONF	CONF			
102557						CONF	CONF			
102874	22108	0	22108	0	77	CONF	CONF	0	1126	
103134	0	0	0	0	0	CONF	CONF	0	0	
104234						CONF	CONF			
104542						CONF	CONF			
104971						CONF	CONF			
105026						CONF	CONF			
105473	30685	4516				CONF	CONF			
105530						CONF	CONF			
106359						CONF	CONF			
106452						CONF	CONF			
106676						CONF	CONF			
107244	0	0	0	0	0	CONF	CONF	0	0	
107459						CONF	CONF			
107570	20550	137				CONF	CONF			
107758						CONF	CONF			
108072						CONF	CONF			
108269						CONF	CONF			
108652						CONF	CONF			
108746						CONF	CONF			
108951	42310	11957				CONF	CONF			
109136						CONF	CONF			
109154						CONF	CONF			
109453						CONF	CONF			
109574						CONF	CONF			
109659						CONF	CONF			
110413						CONF	CONF			
110936						CONF	CONF			
110945						CONF	CONF			
110972						CONF	CONF			
111157	0	0	0	0	0	CONF	CONF	0	0	
111205						CONF	CONF			
111942	40428	0				CONF	CONF			
111979						CONF	CONF			
112163	45170	5542	41564	0	0	CONF	CONF	0	1895	
112332						CONF	CONF			
112444						CONF	CONF			
112510						CONF	CONF			
112556						CONF	CONF			
112837	0	0	0	0	0	CONF	CONF	0	0	
113003						CONF	CONF			
113030						CONF	CONF			
113441						CONF	CONF			
113601						CONF	CONF			
113740	70950	11035	66367	0	0	CONF	CONF	0	3590	
113937						CONF	CONF			
114149						CONF	CONF			
114251						CONF	CONF			
114260	75159	15836	69676	0	0	CONF	CONF	0	2336	
114457						CONF	CONF			
114774	56552	7195				CONF	CONF			
114840	14508	1542				CONF	CONF			
114859						CONF	CONF			
115146						CONF	CONF			
115575						CONF	CONF			
116358						CONF	CONF			
116554	42908	0				CONF	CONF			
116741						CONF	CONF			
117038	0	0	0	0	0	CONF	CONF	0	0	
117074						CONF	CONF			
117458						CONF	CONF			
117775	0	0	0	0	0	CONF	CONF	0	0	
118156						CONF	CONF			
118660						CONF	CONF			
118736						CONF	CONF			
119153						CONF	CONF			
119528						CONF	CONF			
119779	31779	6778	34504	0	0	CONF	CONF	0	1144	
119872						CONF	CONF			
120476						CONF	CONF			
120542						CONF	CONF			
120609	30737	4814				CONF	CONF			
120953						CONF	CONF			
121642	104010	28684	105920	0	0	CONF	CONF	0	2771	
121651						CONF	CONF			
121914						CONF	CONF			
122153						CONF	CONF			
122546						CONF	CONF			
122854	284094	82647	280528	0	1024	CONF	CONF	0	12732	
123075						CONF	CONF			
123374						CONF	CONF			
124344	30065	421				CONF	CONF			
124830						CONF	CONF			
125154						CONF	CONF			
125471						CONF	CONF			
125855	27433	3987				CONF	CONF			
125873						CONF	CONF			
125958						CONF	CONF			
126012						CONF	CONF			
126049						CONF	CONF			
126375						CONF	CONF			
126553	59527	25984	81258	0	0	CONF	CONF	0	0	
126834						CONF	CONF			
127055						CONF	CONF			
127224						CONF	CONF			
128258						CONF	CONF			
128904	155209	1140	151269	0	0	CONF	CONF	0	3340	
129349						CONF	CONF			
129358	91936	9150				CONF	CONF			
129479	57131	17942				CONF	CONF			
129732	0	0	0	0	0	CONF	CONF	0	0	
129853						CONF	CONF			
129910	34768	5001				CONF	CONF			
130345						CONF	CONF			
130541	157721	13538	158206	0	0	CONF	CONF	0	8142	
130813						CONF	CONF			
131034						CONF	CONF			
131173	40389	11359				CONF	CONF			
131436	0	0	0	0	0	CONF	CONF	0	0	
131650	132851	11638	132118	0	1	CONF	CONF	0	4090	
131717	0	0	0	0	0	CONF	CONF	0	0	
131940						CONF	CONF			
132107	40935	5919				CONF	CONF			
132451						CONF	CONF			
132554	55083	1639	50219	0	0	CONF	CONF	0	1917	
132778						CONF	CONF			
132938						CONF	CONF			
133579	1973	0	1973	0	0	CONF	CONF	0	128	
133850	67720	19787				CONF	CONF			
133971						CONF	CONF			
134156						CONF	CONF			
134437	19405	501	0	0	0	CONF	CONF	0	228	
134455						CONF	CONF			
134848						CONF	CONF			
135836						CONF	CONF			
135854						CONF	CONF			
136048						CONF	CONF			
136338						CONF	CONF			
136459						CONF	CONF			
136655						CONF	CONF			
137205						CONF	CONF			
137447						CONF	CONF			
137456						CONF	CONF			
137559						CONF	CONF			
137643						CONF	CONF			
137652	735620	178829	723410	9249	594	CONF	CONF	692	32812	
137915	38328	3798	39994	0	0	CONF	CONF	0	603	
138051						CONF	CONF			
138257						CONF	CONF			
138556						CONF	CONF			
139133						CONF	CONF			
139478						CONF	CONF			
139553						CONF	CONF			
139656	27644	12394	30985	0	0	CONF	CONF	0	857	
139740						CONF	CONF			
139834						CONF	CONF			
139843	38455	20153	39830	0	0	CONF	CONF	0	2550	
139955						CONF	CONF			
140157						CONF	CONF			
140362	0	0	0	0	0	CONF	CONF	0	0	
140634						CONF	CONF			
141211						CONF	CONF			
141341						CONF	CONF			
141350						CONF	CONF			
141556						CONF	CONF			
141677						CONF	CONF			
141958						CONF	CONF			
142049						CONF	CONF			
142179						CONF	CONF			
142955						CONF	CONF			
143372						CONF	CONF			
143662	1816419	688079	1778022	0	5856	CONF	CONF	1006	79028	
143859						CONF	CONF			
143952						CONF	CONF			
144034	26422	4158				CONF	CONF			
144052						CONF	CONF			
144155						CONF	CONF			
144678						CONF	CONF			
144856	9051	537				CONF	CONF			
144913						CONF	CONF			
145059						CONF	CONF			
145545	38173	1671				CONF	CONF			
145554						CONF	CONF			
145741						CONF	CONF			
145844						CONF	CONF			
146056						CONF	CONF			
146663	42176	10994				CONF	CONF			
146672	11513203	7097809	4241656	8790284	7481	CONF	CONF	7000	-25524	
147651						CONF	CONF			
147679						CONF	CONF			
147857	0	0	0	0	0	CONF	CONF	0	0	
147923						CONF	CONF			
148171	43552	2610				CONF	CONF			
148238						CONF	CONF			
148340						CONF	CONF			
148470						CONF	CONF			
148715						CONF	CONF			
148809						CONF	CONF			
148920						CONF	CONF			
149150	18547	7818				CONF	CONF			
150035	15942	3679	0	15500	0	CONF	CONF	0	419	
150044	63089	7063				CONF	CONF			
150156						CONF	CONF			
150727						CONF	CONF			
151546						CONF	CONF			
151957	23377	5583				CONF	CONF			
152057						CONF	CONF			
152253						CONF	CONF			
152431	14439	0				CONF	CONF			
152440						CONF	CONF			
153054						CONF	CONF			
153353						CONF	CONF			
154154						CONF	CONF			
154770						CONF	CONF			
155759						CONF	CONF			
156457						CONF	CONF			
156635						CONF	CONF			
156970						CONF	CONF			
157155						CONF	CONF			
157379						CONF	CONF			
157650	0	0	0	0	0	CONF	CONF	0	0	
157744						CONF	CONF			
157856						CONF	CONF			
158376						CONF	CONF			
158741						CONF	CONF			
159636	60120	19473	61174	0	0	CONF	CONF	0	2752	
159645	105768	10000				CONF	CONF			
159953						CONF	CONF			
159971						CONF	CONF			
160360						CONF	CONF			
160454						CONF	CONF			
160650	25820	1493	15549	0	0	CONF	CONF	0	353	
160959	443560	79180	440408	0	123	CONF	CONF	0	18302	
161273	51601	6390				CONF	CONF			
161602	187456	17549				CONF	CONF			
162337						CONF	CONF			
163343						CONF	CONF			
163549	96741	13701	92492	0	0	CONF	CONF	0	3369	
163857	78051	13458				CONF	CONF			
164153						CONF	CONF			
164331						CONF	CONF			
164377						CONF	CONF			
164957						CONF	CONF			
164975						CONF	CONF			
165039	0	0	0	0	0	CONF	CONF	0	21	
165628	275172	41103	250491	0	0	CONF	CONF	0	13068	
165758	69534	1978				CONF	CONF			
165806	3069	248	3210	0	0	CONF	CONF	0	144	
166111						CONF	CONF			
166531						CONF	CONF			
166652	34048	0	32593	0	0	CONF	CONF	0	1688	
166849						CONF	CONF			
167453						CONF	CONF			
167752						CONF	CONF			
168357						CONF	CONF			
168571						CONF	CONF			
169327						CONF	CONF			
169354						CONF	CONF			
169653	353116	137274	343867	0	0	CONF	CONF	500	12390	
169756						CONF	CONF			
170257						CONF	CONF			
170275						CONF	CONF			
170332	0	0	0	0	0	CONF	CONF	0	0	
170640						CONF	CONF			
171133						CONF	CONF			
171656						CONF	CONF			
171759						CONF	CONF			
171768	26565	5558				CONF	CONF			
172251						CONF	CONF			
172457						CONF	CONF			
172475						CONF	CONF			
172859						CONF	CONF			
173306	10251	2039	10427	0	0	CONF	CONF	0	553	
173342						CONF	CONF			
173557						CONF	CONF			
173575	0	0	0	0	0	CONF	CONF	0	0	
173641						CONF	CONF			
173959						CONF	CONF			
174321						CONF	CONF			
174367	0	0	0	0	0	CONF	CONF	0	0	
174572	72509	0	0	0	0	CONF	CONF	0	2326	
175056	0	0	0	0	0	CONF	CONF	0	0	
175140	0	0	0	0	0	CONF	CONF	0	0	
175458						CONF	CONF			
175609						CONF	CONF			
176101	0	0	0	0	0	CONF	CONF	0	0	
176325	0	0	0	0	0	CONF	CONF	0	0	
176437						CONF	CONF			
176464	27188	0				CONF	CONF			
176642						CONF	CONF			
177135						CONF	CONF			
177443						CONF	CONF			
177500						CONF	CONF			
177555						CONF	CONF			
177751						CONF	CONF			
177920	7937	0	12886	0	0	CONF	CONF	0	270	
178150						CONF	CONF			
178244						CONF	CONF			
178356						CONF	CONF			
178851						CONF	CONF			
179148						CONF	CONF			
179335						CONF	CONF			
179700						CONF	CONF			
180144						CONF	CONF			
180443						CONF	CONF			
180537						CONF	CONF			
180845						CONF	CONF			
181963						CONF	CONF			
182353						CONF	CONF			
182951						CONF	CONF			
183668						CONF	CONF			
183770						CONF	CONF			
183958						CONF	CONF			
184656	0	0	0	0	0	CONF	CONF	0	0	
184759						CONF	CONF			
185251						CONF	CONF			
185448	0	0	0	0	0	CONF	CONF	0	0	
185859						CONF	CONF			
186221	0	14413	31902	27827	0	CONF	CONF	0	755	
186548						CONF	CONF			
186717						CONF	CONF			
186744						CONF	CONF			
187648						CONF	CONF			
187947	78299	9669	24614	52638	0	CONF	CONF	0	617	
188056						CONF	CONF			
188177						CONF	CONF			
188430	427390	104165				CONF	CONF			
188449						CONF	CONF			
188720						CONF	CONF			
188739						CONF	CONF			
188917						CONF	CONF			
189044	210366	47848	193355	22191	0	CONF	CONF	599	9053	
189129						CONF	CONF			
189745	298430	64132	297268	0	0	CONF	CONF	100	12729	
189950						CONF	CONF			
190563						CONF	CONF			
190648						CONF	CONF			
190947						CONF	CONF			
190956						CONF	CONF			
191355	0	0	0	0	0	CONF	CONF	0	0	
191935						CONF	CONF			
192147	12205	1424	11037	0	0	CONF	CONF	0	0	
192558	25583	1175	24046	0	0	CONF	CONF	0	823	
192651						CONF	CONF			
192857						CONF	CONF			
193162	10837	1852				CONF	CONF			
193247	127498	34333				CONF	CONF			
193537						CONF	CONF			
193649	0	0	0	0	0	CONF	CONF	0	0	
193809	48306	1964	44328	0	0	CONF	CONF	0	1389	
194440						CONF	CONF			
194570						CONF	CONF			
194936						CONF	CONF			
195111	28598	2718				CONF	CONF			
195157						CONF	CONF			
195456						CONF	CONF			
196752	0	0	0	0	0	CONF	CONF	0	0	
196800	0	8002	0	0	0	CONF	CONF	0	-10	
197142						CONF	CONF			
197254	0	0	0	0	0	CONF	CONF	0	0	
197302						CONF	CONF			
197478	29984	1787	27649	0	0	CONF	CONF	2	541	
197759						CONF	CONF			
198073						CONF	CONF			
198149	24971	4305				CONF	CONF			
198251	29004	0				CONF	CONF			
198961						CONF	CONF			
199137						CONF	CONF			
199351						CONF	CONF			
199436						CONF	CONF			
199463						CONF	CONF			
200042						CONF	CONF			
200378	0	1413	0	0	0	CONF	CONF	1925	184	
200435						CONF	CONF			
201254						CONF	CONF			
201834	28550	4258	25371	0	0	CONF	CONF	0	544	
202514	16166	0				CONF	CONF			
202541						CONF	CONF			
202907	42301	1622	43922	0	11	CONF	CONF	0	-897	
203043	46030	3368	46349	319	0	CONF	CONF	0	1389	
203052	0	0	0	0	0	CONF	CONF	0	0	
203575						CONF	CONF			
204004	0	0	0	0	0	CONF	CONF	0	0	
204077						CONF	CONF			
204237						CONF	CONF			
204826						CONF	CONF			
205243						CONF	CONF			
205346						CONF	CONF			
205458						CONF	CONF			
205542						CONF	CONF			
206156						CONF	CONF			
206174						CONF	CONF			
206473						CONF	CONF			
206772						CONF	CONF			
206950						CONF	CONF			
207041						CONF	CONF			
207050	389699	102776				CONF	CONF			
207452						CONF	CONF			
207470						CONF	CONF			
207555						CONF	CONF			
207845	29108	4690				CONF	CONF			
207872						CONF	CONF			
207957						CONF	CONF			
208057	0	0	0	0	0	CONF	CONF	0	0	
208244	339397	63250	317556	0	0	CONF	CONF	0	12842	
208347	0	0	0	0	0	CONF	CONF	0	0	
208440						CONF	CONF			
208459						CONF	CONF			
208570						CONF	CONF			
208655						CONF	CONF			
208972						CONF	CONF			
209148						CONF	CONF			
209362	39091	0				CONF	CONF			
209559						CONF	CONF			
209858						CONF	CONF			
210238						CONF	CONF			
210256						CONF	CONF			
210434						CONF	CONF			
210779						CONF	CONF			
211114	0	0	0	0	0	CONF	CONF	0	0	
211271	1491725	709913	1675235	0	3028	CONF	CONF	2329	52891	
211338						CONF	CONF			
211851						CONF	CONF			
212018						CONF	CONF			
212335						CONF	CONF			
212344						CONF	CONF			
212465	533846	239435	592079	0	1604	CONF	CONF	1469	17173	
212522	0	0	146277	0	0	CONF	CONF	0	1647	
212577	108875	110120	112604	10896	0	CONF	CONF	455	2926	
213471						CONF	CONF			
213538						CONF	CONF			
213912	0	0	0	0	0	CONF	CONF	0	0	
213958	0	0	0	0	0	CONF	CONF	0	0	
214106						CONF	CONF			
214414	46028	1496	44705	0	0	CONF	CONF	0	1613	
214722	30044	2533	25361	0	0	CONF	CONF	0	963	
214807	0	0	0	0	0	CONF	CONF	0	0	
214843						CONF	CONF			
215345	21994	1302				CONF	CONF			
215354						CONF	CONF			
215653						CONF	CONF			
215662	48924	19442	49461	0	217	CONF	CONF	39	0	
215710						CONF	CONF			
216164						CONF	CONF			
216230						CONF	CONF			
216922	139200	41050	147540	0	0	CONF	CONF	0	4458	
217059	0	0	0	0	0	CONF	CONF	0	0	
218131						CONF	CONF			
218261						CONF	CONF			
218850						CONF	CONF			
218878	12382	989	12382	0	0	CONF	CONF	0	319	
219044						CONF	CONF			
219651						CONF	CONF			
219679						CONF	CONF			
220059	23397	0				CONF	CONF			
220527	33900	9139	34079	0	0	CONF	CONF	0	0	
220844						CONF	CONF			
220974	37301	3477				CONF	CONF			
221775						CONF	CONF			
222156						CONF	CONF			
222446	31677	1405	30503	0	0	CONF	CONF	0	864	
222558						CONF	CONF			
222754						CONF	CONF			
223322	84412	17687	83964	0	0	CONF	CONF	0	3799	
223452						CONF	CONF			
223751						CONF	CONF			
223845						CONF	CONF			
224954						CONF	CONF			
225054						CONF	CONF			
225157						CONF	CONF			
225559	68527	21205				CONF	CONF			
225942						CONF	CONF			
226949						CONF	CONF			
227151						CONF	CONF			
227357						CONF	CONF			
227656	32437	3380	26970	0	0	CONF	CONF	0	0	
227777	20986	3324				CONF	CONF			
228000						CONF	CONF			
228055						CONF	CONF			
228158						CONF	CONF			
228279	26391	4883				CONF	CONF			
228345						CONF	CONF			
229070						CONF	CONF			
229173						CONF	CONF			
229342	0	0	0	0	0	CONF	CONF	0	0	
229454						CONF	CONF			
229801	294944	301427	381975	0	0	CONF	CONF	0	15483	
229913	0	0	0	0	0	CONF	CONF	0	0	
230423						CONF	CONF			
230610						CONF	CONF			
230759						CONF	CONF			
231279						CONF	CONF			
232847						CONF	CONF			
232856						CONF	CONF			
233031	1189000	1439000	1553000	0	1000	CONF	CONF	2000	75000	
233246						CONF	CONF			
233358						CONF	CONF			
233442						CONF	CONF			
233527	608415	178598				CONF	CONF			
