"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
1669																																																																																																																									false	false	false																																																																																																																		0				
1856																																																																																																																									false	false	false																																																																																																																		0				
2161																																																																																																																									false	false	false																																																																																																																		0				
2732																																																																																																																									true	true	false																																																																																																																		208				
2750																																																																																																																									true	false	false																																																																																																																		0				
3252																																																																																																																									true	false	false																																																																																																																		0				
3458																																																																																																																									false	false	false																																																																																																																		0				
3720																																																																																																																									true	false	false																																																																																																																		0				
3971																																																																																																																									false	false	false																																																																																																																		0				
4156																																																																																																																									false	false	false																																																																																																																		0				
4231																																																																																																																									false	false	false																																																																																																																		0				
5069																																																																																																																									false	false	false																																																																																																																		0				
5135																																																																																																																									false	false	false																																																																																																																		0				
5210																																																																																																																									true	true	true	91583	0	122	0	1513	0	1	0	0	0	0	0	74322	1488	239	6	748	175	124295	348	0	0	0	0	316321	14092	752	21	1051	2	3	1482	0															0	0	1	7	12429	8	23860	0	41	0	74322	1488	239	6	150	247	22	3385	518	220	546	0	0	14071	0	0	13650	4747	779	37338	8836	4689	117686	58220	16975	0	0	0	0	0	0	2664	334	744	0	0	0	13412	2933	921	0	0	258	2544	0	0	10432	0	0	215878	75835	24608	0	0	0	0	2551	9	0	0	
5461																																																																																																																									false	false	false																																																																																																																		0				
5751																																																																																																																									true	true	true	5081	0	9	0	8322	0	2	0	0	0	0	0	19960	2651	152	7	0	0	30436	59	0	0	0	0	63799	2651	222	7	15549	13	0	0	0															0	0	0	0	0	0	0	0	0	0	19960	2651	152	7	5	58	0	247	287	0	537	352	0	3680	139	0	2346	1224	0	8966	12154	0	9141	7671	0	0	0	0	0	0	0	2351	1563	0	0	0	0	7323	4737	0	0	0	0	558	0	0	363	97	0	35517	28282	0	0	0	0	0	531				
6039																																																																																																																									false	false	false																																																																																																																		0				
6329																																																																																																																									true	false	false																																																																																																																		0				
7009																																																																																																																									true	true	true	12336205	7742	2696	7	599627	0	11	0	253065	0	3	0	0	0	0	0	0	0	863929	310	0	0	0	0	14218434	7742	3041	7	19826645	6220	0	0	0															3	211887	0	0	0	0	165608	0	21	0	0	0	0	0	0	0	0	274516	2829	2206	78480	0	10048	308302	0	0	125374	30776	118	3127476	455121	50940	871244	109670	18482	0	93436	0	0	0	43	65747	4205	13183	364081	156654	7638	5408619	0	28042	0	0	0	0	0	0	2576296	0	34908	13200135	852691	165608	4633582	2149	0	0	100258	0	0	15	
7045																																																																																																																									true	true	true	122	0	18	0	0	0	0	0	0	3390	0	1	0	0	0	0	3401	0	0	0	0	0	0	0	3523	3390	24	1	0	0	0	0	0															0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	842	122	0	2559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	3401	0	0	0	0	9				
7072																																																																																																																									false	false	false																																																																																																																		0				
7456																																																																																																																									false	false	false																																																																																																																		0				
7634																																																																																																																									false	false	false																																																																																																																		0				
8033																																																																																																																									false	false	false																																																																																																																		0				
8462																																																																																																																									false	false	false																																																																																																																		0				
8631																																																																																																																									false	false	false																																																																																																																		0				
9357																																																																																																																									false	false	false																																																																																																																		0				
9553																																																																																																																									false	false	false																																																																																																																		0				
9807																																																																																																																									true	true	true	0	57936	0	73	0	5775	0	17	0	0	0	0	0	41509	0	109	0	314847	0	0	0	0	0	0	0	423395	0	319	18285	5	10	692847	0															0	0	0	117	0	0	0	3328	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	151	0	0	
9955																																																																																																																									false	false	false																																																																																																																		0				
10250																																																																																																																									false	false	false																																																																																																																		0				
10849																																																																																																																									false	false	false																																																																																																																		0				
11145																																																																																																																									false	false	false																																																																																																																		0				
11640																																																																																																																									true	true	true	10941	1	18	1	0	0	0	0	0	0	0	0	162	3143	1	14	11463	6276	0	0	0	0	0	0	22566	9420	24	20	0	0	9	37675	116															0	0	5	5	0	0	0	0	0	0	162	3143	1	14	0	0	0	1249	0	3457	0	0	8006	0	0	0	0	0	0	0	0	0	2257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7435	162	0	0	0	0	10941	162	11463	0	0	0	0	325				
11837																																																																																																																									false	false	false																																																																																																																		0				
12030																																																																																																																									false	false	false																																																																																																																		0				
12142																																																																																																																									false	false	false																																																																																																																		0				
12311	true	true	true	5920465	811790	4634	222	279784	2276187	128	644	1019681	1666209	83	107	2617622	843138	4810	287	52816	23528145	13216904	6252	434765	434875	137	94	25179369	29603237	16585	6784	80887111	1450	1050	26336773	3849															0	0	42	5419	36813	9	1637332	6080	499	2	2438662	196790	4528	215	253	325	-125	933815	138377	85389	717518	231810	167803	800270	1285	2291	275175	79000	34201	4993923	1154392	554531	2942191	657618	325363	0	0	0	13173	0	0	973075	481073	240344	0	0	0	7030478	1172027	712170	41207	148	126	158533	453	2427	257758	579	392	19137369	3917087	2124912	0	0	13	38130	0	0	0	0																																																																																																																					172593	6047	3295	774	
12647																																																																																																																									false	false	false																																																																																																																		0				
12656																																																																																																																									false	false	false																																																																																																																		0				
12946																																																																																																																									true	true	true	36093	3396	106	6	0	0	0	0	0	0	0	0	7989	23096	27	58	30526	23172	15522	37	0	0	0	0	130208	49664	248	68	7649	8	57	262285	3															0	0	56	4	0	0	40078	0	22	0	7989	23096	27	57	52	0	7	1392	792	5965	30	0	36	13973	1756	9839	3270	332	25413	3733	1090	13750	369	200	59	0	0	0	0	0	0	4385	1637	7562	250	0	0	10830	1979	7973	0	0	0	6891	203	0	6441	0	0	51616	7989	70604	0	0	0	0	893				
13103																																																																																																																									false	false	false																																																																																																																		11				
13251																																																																																																																									false	false	false																																																																																																																		0				
13457																																																																																																																									false	false	false																																																																																																																		0				
14155																																																																																																																									false	false	false																																																																																																																		0				
14650																																																																																																																									false	false	false																																																																																																																		0				
14753																																																																																																																									false	false	false																																																																																																																		0				
14865																																																																																																																									false	false	false																																																																																																																		0				
14977																																																																																																																									false	false	false																																																																																																																		0				
16551																																																																																																																									false	false	false																																																																																																																		0				
