"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
1669																																																																																																																																																								115	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	9604									
1856																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
2161																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	1744	0	583		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																								0	0	0	0				0	0	0	10868	0		1775		0			0	0	0	0	0	0																																																								0	0									
2750																																																																																																																																																								0	2300	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
3252																																																																																																																																																								0	144453	0	0				144453	0	0	0	0		10		290			0	0	0	0	0	0																																																								0	0									
3458																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
3720																																																																																																																																																								0	5000	0	0				0	0	0	5295	0		346		0			0	0	0	0	0	0																													1418																				0							0	0									
3971																																																																																																																																																								0	0	0	0				0	0	0	44195	0		2403		0			0	0	0	0	0	0																																																								0	0									
4156																																																																																																																																																								0	0	0	0				0	0	0	4041	0		413		0			0	0	0	0	0	0																																																								0	0									
4231																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
5069																																																																																																																																																								0	0	0	0				0	0	0	345	0		575		0			0	0	0	0	0	0																																																								0	0									
5135																																																																																																																																																								2024	0	0	0				0	0	0	0	2047		0		0			0	0	0	0	0	0																																																								0	0									
5210																																																																																																																																																								0	0	0	0				0	0	0	154826	0		0		9014			0	0	0	0	0	0																																																								0	0									
5461																																																																																																																																																								0	26000	0	0				0	0	0	7911	0		1045		0			0	0	0	0	0	4106																																																								0	0									
5751																																																																																																																																																								0	0	0	0				0	0	0	2194	0		400		0			0	0	0	0	0	0																																																								0	0									
6039																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	590	2527	0	0		570		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6329																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5382	0	0	1206		7882		0	0	0	0	0	0	0	0	0	0	0	22905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													6000																				0							0	0									
7045																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	524	2280	0	0		110		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																																																																																																																								0	13000	0	0				0	0	0	7998	0		0		745			0	0	0	0	0	0																																																								0	0									
7456																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
7634																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
8033																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		587			0	0	0	0	0	0																																																								2008	0									
8462																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		275			0	0	0	0	0	0																																																								0	971									
8631																																																																																																																																																								0	0	0	0				0	0	0	0	0		160		0			0	0	0	0	0	0																																																								0	0									
9357																																																																																																																																																								0	0	0	0				0	0	0	2033	0		481		198			0	0	0	0	0	0																																																								0	0									
9553																																																																																																																																																								0	0	0	0				0	0	0	0	0		47		0			0	0	0	0	0	0																																																								0	0									
9807																																																																																																																																																								0	175000	0	0	0	0	20000	175000	0	0	75934	0	0	7852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																								0	0	0	0				0	0	0	855	0		0		9			0	0	0	0	0	0																																																								0	0									
10250																																																																																																																																																								0	0	0	0				0	0	0	13326	599		0		2447			0	0	0	0	0	0																																																								0	0									
10849																																																																																																																																																								0	0	0	0				0	0	0	335	0		0		27			0	0	0	0	0	0																																																								0	0									
11145																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8449	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																								0	0	0	0				0	0	0	5	0		255		0			0	0	0	0	0	0																																																								0	0									
11837																																																																																																																																																								0	0	0	0				0	0	0	714	330		0		0			0	0	0	0	0	0																																																								0	0									
12030																																																																																																																																																								0	0	0	0				0	0	0	0	2221		1328		0			0	0	0	0	0	0																																																								0	0									
12142																																																																																																																																																								223	0	0	0				0	0	0	1600	0		0		0			0	0	0	0	0	0																																																								0	0									
12311	36585	0	0	200424	0	0	54318709	0	0	0	13666782	3509556	0	573696	18431	141284	2928	0	0	0	0	0	0	286151	280000	0	0	261	2631000	3368519	0	0	0	0	0	0	0	0	0	0	2053184	182250	2132	70453	1380798	182250	2132	70453	588919	936209	593183	1077376	20005638	209515	0	0	638356	29226	112	177641	551357	31065	5058	177207	201763	852	0	0	31925	0	0	0	4101	40658053	3523504	8227554	0	277	879	0	0	0	0	0	0	0	0	0	1187687	2809411	0	403883	3042450	0	0	1187687	2809411	0	0	0	0	62730	910099	214858	0	0	0	187061	1270159	1352191	139118	0	0	503395	57346	0	0	115	0	0	0	0	0	0	0	0	78283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135629	0	0	115	2974046	535510	24667146	515347	3396873																																																																																										
12647																																																																																																																																																								0	0	0	0				0	0	0	2147	923		78		100			0	0	0	0	0	0																																																								0	0									
12656																																																																																																																																																								75	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
12946																																																																																																																																																								0	407560	0	0				0	0	0	0	10784		1930		0			0	0	0	0	0	0																													0																				0							0	0									
13103																																																																																																																																																								0	0	0	0	0	0	224330	0	0	0	62658	0	0	1873	14	331	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224330	0	0	0	0	0	0	0	0	0	0	0	2904	0	0	0	2904	0	0	0	0	0	224330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													0																				665							0	0									
13457																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
