"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
285544																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	311	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285553																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
285740																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	24891	122139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147030	0	24891	122139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
285777																																																																																																																																																																																																																																																	
285852																																																																																																																																																																																																																																																	
285928																																																																																																																																																																																																																																																	
286251																																																																																																																																																																																																																																																	
286840																																																																																																																																																																																																																																																	
287007																																																																																																																																																																																																																																																	
287342																																																																																																																																																																																																																																																	
287856																																																																																																																																																																																																																																																	
287922																																																																																																																																																																																																																																																	
287959																																																																																																																																																																																																																																																	
288152																																																																																																																																																																																																																																																	
288376																																																																																																																																																																																																																																																	
288853																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	1373	2386	1353	2227	0	0	0	0	0	0	10088	0	0	892	0	8952	11245976	0	0	0	0	0	0	371658	0	0	371658	0	0	0	0	0	0	0	0	0	0	11636674	0	8952	11618526	9196	0	0	0	0	0	0	0	0	0	17087	0	0	16762	325	9158	0	0	0	9158	0	0	0	0	0	0	0	0	0	0	0	0	0	
289056																																																																																																																																																																																																																																																	
289225																																																																																																																																																																																																																																																	
289515																																																																																																																																																																																																																																																	
289702																																																																																																																																																																																																																																																	
289739																																																																																																																																																																																																																																																	
289757																																																																																																																																																																																																																																																	
290249																																																																																																																																																																																																																																																	
290838																																																																																																																																																																																																																																																	
290922																																																																																																																																																																																																																																																	
291059																																																																																																																																																																																																																																																	
291330																																																																																																																																																																																																																																																	
291376																																																																																																																																																																																																																																																	
291611																																																																																																																																																																																																																																																	
291732																																																																																																																																																																																																																																																	
292234																																																																																																																																																																																																																																																	
292467																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850																																																																																																																																																																																																																																																	
292908																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	0	0	305959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306875	0	0	305959	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	0	0	
293053																																																																																																																																																																																																																																																	
293352																																																																																																																																																																																																																																																	
293437																																																																																																																																																																																																																																																	
293651																																																																																																																																																																																																																																																	
293754																																																																																																																																																																																																																																																	
294023																																																																																																																																																																																																																																																	
294564																																																																																																																																																																																																																																																	
294751																																																																																																																																																																																																																																																	
294779																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	56552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57498	0	946	56552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294827																																																																																																																																																																																																																																																	
295011																																																																																																																																																																																																																																																	
295057																																																																																																																																																																																																																																																	
295646																																																																																																																																																																																																																																																	
296456																																																																																																																																																																																																																																																	
296474																																																																																																																																																																																																																																																	
296559																																																																																																																																																																																																																																																	
296755																																																																																																																																																																																																																																																	
296858																																																																																																																																																																																																																																																	
297051																																																																																																																																																																																																																																																	
297257																																																																																																																																																																																																																																																	
297631																																																																																																																																																																																																																																																	
297761																																																																																																																																																																																																																																																	
298049																																																																																																																																																																																																																																																	
298218																																																																																																																																																																																																																																																	
298245																																																																																																																																																																																																																																																	
299868																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009																																																																																																																																																																																																																																																	
300063																																																																																																																																																																																																																																																	
300157																																																																																																																																																																																																																																																	
300353																																																																																																																																																																																																																																																	
300456																																																																																																																																																																																																																																																	
300933																																																																																																																																																																																																																																																	
300942																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300960																																																																																																																																																																																																																																																	
301574																																																																																																																																																																																																																																																	
301800																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	2825	186021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188846	0	2825	186021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
302030																																																																																																																																																																																																																																																	
302133																																																																																																																																																																																																																																																	
302553																																																																																																																																																																																																																																																	
302656																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5033	0	0	5033	0	0	522402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527435	0	0	527435	0	0	0	0	0	0	0	0	0	0	784	0	0	784	0	3540	0	0	3540	0	1493	0	0	1493	0	0	0	0	0	0	0	0	0	
303653																																																																																																																																																																																																																																																	
303701																																																																																																																																																																																																																																																	
303747																																																																																																																																																																																																																																																	
303952																																																																																																																																																																																																																																																	
304173																																																																																																																																																																																																																																																	
304520																																																																																																																																																																																																																																																	
304575																																																																																																																																																																																																																																																	
304762																																																																																																																																																																																																																																																	
304913																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
305059																																																																																																																																																																																																																																																	
305077																																																																																																																																																																																																																																																	
305237																																																																																																																																																																																																																																																	
305442																																																																																																																																																																																																																																																	
306056																																																																																																																																																																																																																																																	
306140																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
306159																																																																																																																																																																																																																																																	
306337																																																																																																																																																																																																																																																	
306908																																																																																																																																																																																																																																																	
307062																																																																																																																																																																																																																																																	
307334																																																																																																																																																																																																																																																	
307361																																																																																																																																																																																																																																																	
307679																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	49904	182363	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232947	0	49904	182363	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
307932																																																																																																																																																																																																																																																	
308256																																																																																																																																																																																																																																																	
308340																																																																																																																																																																																																																																																	
308836																																																																																																																																																																																																																																																	
309150																																																																																																																																																																																																																																																	
309655																																																																																																																																																																																																																																																	
309851																																																																																																																																																																																																																																																	
310754																																																																																																																																																																																																																																																	
310950																																																																																																																																																																																																																																																	
310978																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		5948	0	0	0	0	288	178503	1513	312738	0	0	312738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498990	0	288	491241	7461	0	0	0	0	0	0	0	0	0	1578	0	0	0	1578						5948				5948									
311050																																																																																																																																																																																																																																																	
311144																																																																																																																																																																																																																																																	
311256																																																																																																																																																																																																																																																	
311265																																																																																																																																																																																																																																																	
311603																																																																																																																																																																																																																																																	
311658																																																																																																																																																																																																																																																	
311845																																																																																																																																																												33028	12260	0	0	0	0	0	0				0	0	0	0	0	0		0	0		386295	176	0	3899	0	0	8624133	148	293909	0	0	293909	0	856157	0	0	856157	0	331	0	33359	0	0	0	0	0	0	10193670	507	0	9811457	382720	154	0	12414	0	0	0	0	0	0	60240	501	0	14991	45750	326827				326827														
311939																																																																																																																																																																																																																																																	
312244																																																																																																																																																																																																																																																	
312356																																																																																																																																																																																																																																																	
313009																																																																																																																																																																																																																																																	
313157																																																																																																																																																																																																																																																	
313223																																																																																																																																																																																																																																																	
313577																																																																																																																																																																																																																																																	
314257																																																																																																																																																																																																																																																	
314444																																																																																																																																																																																																																																																	
315656																																																																																																																																																																																																																																																	
316840																																																																																																																																																												5786	298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1470	0	0	1470	0	72562	418606	2731	49140	0	0	29393	19747	170	0	0	0	170	0	0	5786	0	0	0	0	0	0	550465	0	72562	455255	22648	0	0	298	0	0	0	0	0	0	5786	0	0	5786	0	0	0	0	0	0	0	0	0	0	0	66	0	0	66	0	1404	0	0	
316859																																																																																																																																																																																																																																																	
316934																																																																																																																																																																																																																																																	
317258																																																																																																																																																																																																																																																	
317342																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3919	0	0	3919	0	122501	1057677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184097	0	122501	1061596	0	0	0	0	0	0	0	0	0	0	3919	0	0	3919	0						3919			3919										
317379																																																																																																																																																																																																																																																	
317650																																																																																																																																																																																																																																																	
318639																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
318974																																																																																																																																																																																																																																																	
319047																																																																																																																																																																																																																																																	
319458																																																																																																																																																																																																																																																	
319551																																																																																																																																																																																																																																																	
320034																																																																																																																																																																																																																																																	
320052																																																																																																																																																																																																																																																	
320070																																																																																																																																																																																																																																																	
320119																																																																																																																																																												79414	80110	0	0	0	0	0	0				0	0	0	0	0	0		0	0		14385	0	0	14385	0	5324	2257952	0	0	0	0	0	0	0	0	0	0	0	0	0	79414	0	22316	0	15472	6844	0	2379391	0	20796	2358595	0	0	0	80110	0	0	0	0	0	0	93900	0	0	93900	0						14385			14385										
321152																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321255																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321273																																																																																																																																																																																																																																																	
321330																																																																																																																																																																																																																																																	
321947																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322449																																																																																																																																																																																																																																																	
322476																																																																																																																																																																																																																																																	
322551																																																																																																																																																																																																																																																	
323204																																																																																																																																																																																																																																																	
323651																																																																																																																																																																																																																																																	
324153																																																																																																																																																																																																																																																	
324229																																																																																																																																																																																																																																																	
324256																																																																																																																																																																																																																																																	
324340																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	1082005	22817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104822	0	0	1082005	22817	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
324854																																																																																																																																																																																																																																																	
324863																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246116	0	0	246116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324975																																																																																																																																																																																																																																																	
325141																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325459																																																																																																																																																																																																																																																	
325534																																																																																																																																																																																																																																																	
326054																																																																																																																																																																																																																																																	
326344																																																																																																																																																																																																																																																	
326858																																																																																																																																																																																																																																																	
326979																																																																																																																																																																																																																																																	
327220																																																																																																																																																																																																																																																	
327305																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1115	109917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111032	0	1115	109917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
327435																																																																																																																																																																																																																																																	
327556																																																																																																																																																																																																																																																	
327855																																																																																																																																																																																																																																																	
328058																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																																												0	0	0	0	0	0	0	0				72415	0	72415	0	0	0		0	0		329	0	0	329	0	0	100286	2000	0	0	0	0	0	76756	0	0	76756	0	0	0	0	0	0	0	0	0	0	179371	0	0	177371	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326			326															
328656																																																																																																																																																																																																																																																	
328777																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3397	0	0	3397	0	0	728305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	731702	0	0	731702	0	0	0	0	0	0	0	0	0	0	2435	0	0	2435	0											3315			3315					
