"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
10250				false			false			false	false		true	37055	false		false			false	false																	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12311								2429250	1367782																								0	0	4254	-2712	0	
12647				false			false			false	false		false		true	8187	false			false	false																	
12656				false			false			false	false		false		false		false			false	false																	
12946	0	0		true	4888	0	true	3643	4888	false	false		false		true	26080	false			false	false																	
13103	224330	0						12216	1865																				0	0	0	0						
13251	0	665		true	0	0	false			false	true	7142	true	31509	true	38651	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	2250	true	2250	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865	1639	0		true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	712	0		true	0	0	false			false	false		true	5407	true	309019	false			false	false																	
17110	0	0						0	0																				0	0	0	0						
17147	2200979	0						130265	9061																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18827	196128	0		true	0	0	false			true	false		false		false		false			false	false						4632	3691								14	134	
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	1051	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	8820	true	69992	false			false	false																	
20633				false			false			false	false		true	1869	true	42567	false			false	false																	
20857	9637	0		true	0	0	false			false	false		false		true	49041	false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	547																											0	0	0	0						
22048				false			false			false	false		false		false		false			false	false																	
22543	10189	0		true	0	0	true	25605	1843	true	false		false		true	293275	false			false	false						3322	0								1070	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	6395	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	150000	2465598						11244	646																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	2965	2892		true	0	0	false			false	false		true	150	true	231978	false			false	false																	
24006	0	180921		true	0	0	false			true	false		false		false		false			false	false						3824	3824								-3166	3166	
24378				false			false			false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24668				false			false			false	false		false		true	100008	false			false	false																	
24949				false			false			false	false		true	7576	true	182175	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26457	0	0																											0	0	0	0						
26765				false			false			false	false		true	103521	false		false			false	false																	
27070				false			false			false	true	77607	false		false		false			false	false																	
27548	17575	0		true	0	0	true	45099	2585	true	false		false		true	610861	false			false	false						5186	12								-279	144	
27614				false			false			false	false		true	583	true	30197	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	76232																											0	0	0	0						
28152	45829	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636				false			false			false	false		false		false		false			false	false																	
29878	0	0																											0	0	0	0						
30052				false			false			false	false		true	15109	false		false			false	false																	
30502	130127	0		true	0	0	false			false	false		true	541	true	122955	false			false	false																	
30650				false			false			false	false		false		false		false			false	false																	
30810																																	433097	0	115000			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	95000	0		true	0	0	false			false	false		false		true	15	false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			true	7677	2208	false	false		false		true	123264	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259				false			false			false	false		false		false		false			false	false																	
33268	2564	0		true	0	0	false			false	false		true	3432	false		false			false	false																	
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	1023	false		false			false	false																	
33857	16139	0						26256	4799																				0	0	0	0						
34434				false			false			false	false		false		false		false			false	false																	
34537	671746	0						86816	29976																				0	0	0	0				828	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	14285	3920	false	false		true	13546	false		false			false	false																	
35057	3520	0						329	11251																				0	0	0	0						
35301								0	0																													
35570	3475000	1946986						397	809																				0	0	0	0						
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	62116	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	10182	0		true	0	0	true	27273	2072	false	false		true	27273	true	401002	false			false	false																	
37640	20941	287185						66814	10585																				0	0	0	0				-237	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	1942	0																											0	0	0	0						
40033				false			false			false	false		false		false		false			false	false																	
40499	338781	740235						378891	45642																				0	0	0	0				64716	0	
40855				false			false			false	false		true	3414	false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	813	5		true	0	0	true	10042	813	false	false		false		false		false			false	false																	
41955				false			false			false	false		false		false		false			false	false																	
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	2187931	0						79110	15324																				0	0	0	0						
42448	0	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	32978	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	13699	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	20000	0																											0	0	0	0						
44741				false			true	10549	1552	false	false		false		true	117105	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	11063	true	11063	false			false	false																	
45551				false			true	8463	3529	false	false		true	7485	false		false			false	false																	
45560	35365	0						39144	6278																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053	4113	0		true	0	0	false			false	false		true	34141	true	104042	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	153669	8780						119989	101063																				0	0	0	0				0	0	
47256				false			false			false	false		true	156	true	36601	false			false	false																	
47452				false			false			false	false		false		false		false			false	false																	
47500				false			false			false	false		true	31850	true	32403	false			false	false																	
48057				false			false			false	false		true	9205	true	9205	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374				false			true	32486	4952	false	false		false		true	1058823	false			false	false																	
48440	780	0		true	0	0	false			false	false		true	84105	true	119418	false			false	false																	
49054				false			false			false	false		false		false		false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241	11194	0		true	0	0	false			true	false		false		false		false			false	false						299	299								1858	-1858	
49652				false			false			false	false		false		true	14875	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						2162	0								240	0	
51842	971	0						5635	196																				0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
54058	0	435																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	77377	0						102042	10404																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			true	8439	788	false	false		false		true	171194	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0						18904	3195																				0	0	0	0				13104	0	
56548	3896	0		true	0	0	true	13553	376	false	false		false		true	217361	false			false	false																	
56717	10158	0		true	0	0	false			false	false		true	28015	true	124397	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	140443	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	1417670	0						178899	69601																				0	0	0	0						
58355	2834	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636	0	0		true	0	0	false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	113799	0						46757	4283																				0	0	0	0						
59316	11426	0		true	0	0	false			false	false		false		true	65385	false			false	false																	
59352				false			false			false	false		false		false		false			false	false																	
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								51000	6000																													
60330	47408	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	64552	false			false	false																	
61122	1754	0						4664	66																				0	0	0	0						
61355	20779	0		true	0	0	true	61798	2366	false	false		false		true	910405	false			false	false																	
61476				false			false			false	false		true	22767	true	38495	false			false	false																	
61757	0	0						9964	1503																				0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	662	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	76	true	50648	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069																																				-12265	0	
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	44704	false			false	false																	
63733	0	0						13077	1940																				0	0	0	0						
63742	27189	0		true	0	0	true	24705	1226	false	false		true	606	true	386066	false			false	false																	
64150				false			true	19604	590	false	false		false		false		false			false	false																	
64552	70682	0						86917	21182																				0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205	0	0		true	0	7475	false			false	false		true	106	true	106	false			false	false																	
65513																																						
65559	0	0						16104	2035																				0	0	0	0						
65746	0	5893						25876	2370																				0	0	0	0						
65858				false			false			false	false		true	596	true	114	false			false	false																	
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	44	false			false	false																	
66677	42118	0						60009	8121																				0	0	0	0				-969	0	
67142				false			false			false	false		false		false		false			false	false																	
67151	74821	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	33370	190175		true	0	32444	false			true	false		true	73377	true	159764	false			false	false						773	0								279	0	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	571	false			false	false																	
68671	15000	0		true	0	0	false			false	false		false		false		false			false	false																	
68756	1720	0						0	0																				0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	1546	0						15183	0																				0	0	0	0						
69678				false			false			true	false		false		true	93612	false			false	false						320	0								-39	0	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	138412	false			false	false																	
70638				false			true	29480	5276	false	false		true	1324	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			true	69209	4124	false	false		false		false		false			false	false																	
71457	10134	0		true	0	0	false			false	false		true	80090	true	5758	false			false	false																	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			true	7770	904	false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			false			false	false		false		true	332	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	16482	true	292	true	16742	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056				false			false			false	false		false		false		false			false	false																	
74140	5120	0						7925	1735																				0	0	0	0						
74403	1382	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75259	6135	0		true	0	0	true	32319	6135	false	false		false		true	240991	false			false	false																	
75446	6594	0		true	0	0	false			false	false		true	22499	true	48567	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75633								175080	37726																											0	-19248	
75651				false			false			false	false		true	8416	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	52180	false			false	false																	
76854				false			false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	79612	0						77821	9326																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127				false			false			false	false		false		false		false			false	false																	
79145	763	0		true	0	0	true	16173	0	false	false		true	25704	true	198483	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	15028	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		true	4825	false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
81175	6624	0		true	0	0	true	9771	233	false	false		true	36641	true	168079	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
83151	234	0		true	0	0	false			false	false		false		true	85660	false			false	false																	
83236				false			false			false	false		false		false		false			false	false																	
83375				false			false			false	false		false		false		false			false	false																	
83638								14634	14905																											230	0	
83834				false			false			false	false		false		false		false			false	false																	
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541	9957	0		true	0	0	true	22642	2614	false	false		false		false		false			false	false																	
84804				false			false			false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85472	1877454	0						11851	0																				0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87159				false			false			false	false		false		false		false			false	false																	
87234	25	30500		true	0	0	true	53495	12228	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	28459	false			false	false																	
87579	0	0																											0	0	0	0						
88231	402682	0		true	0	0	true	434933	112877	true	false		false		true	887553	false			false	false						112985	52184								-4142	175979	
88259				false			false			false	false		false		true	12093	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	2189	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	50	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		false		true	15720	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	10193	true	32878	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	1479	0		true	0	0	false			false	false		true	36184	true	104676	false			false	false																	
93543	18456	0		true	0	0	true	12126	1377	false	false		false		true	186137	false			false	false																	
93619																																						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			true	16338	2095	false	false		false		false		false			false	false																	
94755				false			false			false	false		false		false		false			false	false																	
94858				false			false			false	false		false		false		false			false	false																	
95051	206472	0						127822	143517																				0	0	0	0						
95677				false			false			false	false		true	8247	true	3874	false			false	false																	
96553	57	0		true	0	0	false			false	false		false		true	34909	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	28234	0		true	0	0	true	5328	621	true	false		true	2418	true	45088	false			false	false						5066	5066								0	0	
97943	5209	0		true	0	0	false			false	false		true	3881	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		true	6490	false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	6499	0		true	0	0	false			false	false		false		false		false			false	false																	
99376	408850	0						21009	7215																				0	0	0	0				-766	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						41689	3466																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	30000	0		true	0	0	false			false	false		true	2419	true	9903	false			false	false																	
101019								0	0																													
101037				false			false			false	false		false		false		false			false	false																	
101439	0	0																											0	0	0	0						
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	836	0		true	0	0	false			false	false		true	24956	true	24956	false			false	false																	
102539				false			false			false	false		false		false		false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0						10037	0																				0	0	0	0						
103134				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105473				false			true	47358	3186	false	false		false		true	103	false			false	false																	
105530				false			false			false	false		false		false		false			false	false																	
106359	65000	43099																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	16717	false			false	false																	
107244	0	5183						0	0																				0	0	0	0				503	0	
107459				false			false			false	false		false		false		false			false	false																	
107570				false			true	15144	539	false	false		false		true	189546	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951				false			true	21915	7631	false	false		true	9413	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	64	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	2821	true	4160	false			false	false																	
109659				false			false			false	false		false		true	58412	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205	0	0		true	400	-6	false			false	false		true	21249	true	80510	false			false	false																	
111942	8402	0		true	0	0	true	16083	0	false	false		true	82650	true	306217	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	44129	0						25215	4129																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								0	0																								62751	0	35086			
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441				false			false			true	false		true	51552	true	51552	false			false	false						305	0								163	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	35064	0						54722	12239																				0	0	0	0						
113937				false			false			false	false		false		false		false			false	false																	
114149				false			false			false	false		false		false		false			false	false																	
114260	25249	0						23107	8336																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	5117	0		true	0	0	true	18974	1246	true	false		false		true	512823	false			false	false						1092	0								-337	0	
114840	19964	0		true	0	0	true	10390	1612	false	false		false		false		false			false	false																	
114859				false			false			false	false		true	7458	true	7458	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	10987	true	111465	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	28740	3427	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	5221	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		true	292	false			false	false																	
117458	0	3375		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	6379	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119528				false			false			false	false		false		true	32030	false			false	false																	
119779	0	68319						22773	2916																				0	0	0	0						
119872	10000	10000		true	0	0	false			false	false		false		true	40586	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	40479	false			false	false																	
120609				false			true	23905	2072	false	false		true	11873	true	194551	false			false	false																	
120953				false			false			false	false		false		false		false			false	false																	
121642	66351	0						69480	10621																				0	0	0	0						
121651				false			false			false	false		false		false		false			false	false																	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	691465	0						125870	32124																				0	0	0	0				-2024	0	
123075				false			false			false	false		false		true	304	false			false	false																	
123374				false			false			false	false		false		false		false			false	false																	
124344	34242	0		true	0	0	true	19068	1078	false	false		false		true	241195	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125471	0	5553092																											0	0	0	0						
125855	18482	0		true	0	0	true	18394	2442	true	false		false		true	345194	false			false	false						2883	0								-2	0	
125873				false			false			false	false		false		true	29848	false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	103481	0						88024	95515																				0	0	0	0						
126834	200	0		true	0	0	false			false	false		false		true	113893	false			false	false																	
127055				false			false			false	false		true	109	true	43264	false			false	false																	
127224				false			false			false	false		true	274	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	3065453	0						62678	1206																				0	0	0	0						
129349				false			false			false	false		true	9307	false		false			false	false																	
129358				false			true	42519	3808	false	false		false		false		false			false	false																	
129479				false			true	212701	14204	false	false		false		false		false			false	false																	
129732	400000	439876						0	0																				0	0	0	0				-6658	0	
129853				false			false			false	false		false		false		false			false	false																	
129910	2	0		true	0	0	true	15179	477	false	false		false		true	1683	false			false	false																	
130345				false			false			false	false		true	444	true	157636	false			false	false																	
130541	638099	0						95852	12579																				0	0	0	0						
130813				false			false			false	false		false		true	132207	false			false	false																	
131034				false			false			false	false		false		false		false			false	false																	
