"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON3545	RCON3548	RCON8492	RCON8495	RCON8496	RCON8499	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONHT71	RCONJA22	RCONJF75	
1669	0	53675					209	30887	95031					0	0	0			30887	0	0	0										0		
1856	0	0					284	1000	11868					2500	0	0			0	0	0	0										0		
2161	0	0					908	0	71894					0	0	0			0	37369	0	0										0		
2732	0	0					1014	0	46400					0	0	0			0	23651	0	0										0		
2750	0	0					232	0	14543					3365	0	0			0	10195	0	0										56		
3252	0	70451					623	0	163792					4000	0	0			0	47500	0	0										0		
3458	0	95					399	2481	15206					4235	0	0			2481	8532	0	2500										0		
3720	0	1922					283	1615	101440					0	0	0			1615	30627	0	0										0		
3971	0	0					4505	0	101987					87173	0	0			0	5877	0	0										993		
4156	0	2518					426	0	62774					2500	0	0			0	41902	0	6736										115		
4231	0	4996					0	0	55904					0	0	0			0	32578	0	0										0		
5069	0	0					0	0	8789					0	0	0			0	2118	0	0										994		
5135	0	56995					1143	0	82371					23296	0	0			0	1269	0	0										0		
5210	0	0					2303	6454	437098					14270	0	0			0	44611	0	35202										1036		
5461	0	4963					3246	0	376491					0	0	0			0	132238	0	0										0		
5751	0	0					340	4000	84973					0	0	0			0	46384	0	0										162		
6039	0	26407					222	0	29997					0	0	0			0	1619	0	0										0		
6329	0	0					767	0	126889					5000	0	0			0	12387	0	0										0		
7009	0	341107					0	0	452967					0	0	0			0	86869	0	0										15388		
7045	0	0					759	0	157078					0	0	0			0	66089	0	0										0		
7072	0	0					3153	34104	40908					7956	0	0			5626	3856	0	0										0		
7456	0	0					631	0	32219					0	0	0			0	28852	0	0										0		
7634	0	0					78	0	13313					0	0	0			0	8045	0	0										0		
8033	0	0					1531	0	5410					5136	0	0			0	2437	0	0										0		
8462	0	0					21	0	86587					0	0	0			0	22639	0	0										0		
8631	0	0					331	0	19082					0	0	0			0	825	0	0										0		
9357	0	3933					1033	0	40503					0	0	0			0	0	0	0										978		
9553	0	997					2991	30377	47719					66299	0	0			30377	15253	0	0										0		
9807	0	150887					5745	0	496072					0	0	0			0	332024	0	32701										1252		
9955	0	0					2623	0	68734					22940	0	0			0	49960	0	0										0		
10250	0	5029					2708	0	263488					0	0	0			0	113819	0	0										0		
10849	0	4913					632	0	71175					0	0	0			0	20601	0	0										0		
11145	0	0					1350	0	133149					22288	0	0			0	84938	0	0										0		
11640	0	0					2358	0	134590					0	0	0			0	94183	0	0										0		
11837	0	9999					67	0	72778					0	0	0			0	7017	0	0										0		
12030	0	35170					11352	881	44991					0	0	0			600	0	0	0										0		
12142	0	0					708	82	143418					0	0	0			81	61305	0	0										0		
12311	0	4993	0	0	0	205303	563912	12446604	28458888	221443	173192919	0	154117699	3297836	578299	173535	192952	248417	2194	3526528	0	320229	7515292	15704418	4736166	6316601	0	2448328	0	4300	0	5752	1441189	
12647	0	0					2015	66449	0					5000	0	0			32556	0	0	0										0		
12656	104	0					14	2655	0					0	0	0			2002	0	0	0										77		
12946	0	0					9224	0	515537					46300	0	0			0	324276	0	0										4313		
13103	0	49018					2377	0	437628					9378	0	0			0	51126	0	0										246521		
13251	0	1447					502	0	6418					0	0	0			0	3105	0	0										0		
13457	0	1258					0	0	6516					0	0	0			0	3597	0	0										0		
14155	0	2990					549	0	26940					1000	0	0			0	18125	0	0										0		
14650	0	0					61	3831	0					0	0	0			3824	0	0	0										0		
14753	0	0					182	2391	9024					0	0	0			2240	6019	0	0										64		
14865	0	0					1014	710	40086					0	0	0			710	650	0	0										0		
14977	0	0					214	0	0					0	0	0			0	0	0	0										0		
16551	0	50003					1349	21782	79862					0	0	0			20032	25334	0	0										0		
17110	100	0					219	100	0					0	0	0			0	0	0	0										58798		
17147	0	0					28740	2180047	2340677					334055	0	0			1057301	1576532	0	181577										0		
17259	0	1473					267	985	17918					0	0	0			985	10545	0	0										0		
17950	0	26442					1940	0	431567					0	0	0			0	91670	0	0										0		
17978	39444	0					3343	138125	0					128	0	0			8126	0	0	0										0		
18050	0	6932					951	11215	367475					0	0	0			10242	167969	0	0										0		
18827	0	190049					4885	0	332276					0	0	0			0	57087	0	0										1177		
18836	0	2515					632	0	44123					3003	0	0			0	10123	0	0										0		
18854	0	6048					1202	0	84806					0	0	0			0	45290	0	0										0		
19356	0	0					493	0	12617					2000	0	0			0	11706	0	0										0		
19936	0	4020					631	1210	112985					11463	0	0			284	19934	0	0										0		
19972	0	0					33	27698	0					0	0	0			27637	0	0	0										0		
20053	0	0					229	0	7458					5000	0	0			0	3988	0	0										0		
20633	0	508					937	0	56393					8741	0	0			0	21952	0	0										774		
20857	0	63182					1379	0	171340					16661	0	0			0	95449	0	0										0		
21256	0	0					57	0	3371					0	0	0			0	0	0	0										0		
21359	0	2942					316	240	17044					0	0	0			0	2380	0	0										0		
21658	0	19980					36	0	90176					5393	0	0			0	24466	0	0										0		
22048	0	0					1127	0	60852					9286	0	0			0	19550	0	0										0		
22543	0	4763					900	0	12501					0	0	0			0	3976	0	0										62		
22552	0	3475					486	1407	9987					5767	0	0			1407	0	0	0										46		
22730	0	0					449	0	131665					300	0	0			0	61129	0	7471										0		
23456	0	499					732	192	120095					295	0	0			192	43909	0	0										0		
23504	0	244769					37732	179309	1560643					25000	0	0			0	38946	0	1862										0		
23643	0	0					1724	0	101613					0	0	0			0	42453	0	0										0		
23755	0	1017					442	0	113676					5000	0	0			0	48037	0	0										265		
24006	0	0					4180	394544	43687					68079	3824	3824			91800	6991	0	0										0		
24378	0	0					468	2668	8268					0	0	0			1699	0	0	0										0		
24659	3959	0					58	7891	0					0	0	0			3932	0	0	0										0		
24668	0	61451					5873	0	457980					0	0	0			0	347732	0	4419										0		
24949	0	6203					1581	0	66303					5000	0	0			0	0	0	0										0		
25357	0	0					3749	28298	31205					0	0	0			0	4986	0	0										0		
25647	0	1988					1440	0	36966					45847	0	0			0	0	0	0										0		
26457	0	14483					0	0	14483					0	0	0			0	0	0	0										0		
26765	0	6189					11734	853	188445					0	0	0			752	5507	0	0										0		
27070	0	9091					1916	0	251565					13000	0	0			0	111588	0	0										0		
27548	0	8973					2343	0	504341					5000	0	0			0	96375	0	0										2553		
27614	0	0					1826	0	272513					10000	0	0			0	129073	0	0										0		
27847	0	0					2199	76	153427					10000	0	0			0	106870	0	0										0		
28013	0	0					27416	5283	1208237					430890	14328	925			0	72	0	50000										328		
28152	0	11717					596	0	53890					0	0	0			0	27933	0	0										0		
28675	0	0					1484	0	109446					24500	0	0			0	2728	0	0										8		
28732	0	962					262	371	15934					0	0	0			371	7137	0	0										0		
29476	0	0					619	1337	2489					1138	0	0			1337	1748	0	0										0		
29636	0	0					1759	0	631342					0	0	0			0	227052	0	112760										493		
29878	0	0					2837	0	67261					12000	0	0			0	0	0	0										0		
30052	0	0					119	3005	0					94	0	0			3005	0	0	0										0		
30502	0	0					922	0	301428					0	0	0			0	16903	0	109606										25961		
30650	0	0					405	0	17705					0	0	0			0	6717	0	0										0		
30810																																		
31134	0	3280					105	0	29730					0	0	0			0	19119	0	0										0		
31255	0	11339					2865	0	163167					0	0	0			0	126507	0	0										0		
31657	0	0					373	113294	0					0	0	0			11733	0	0	0										0		
31826	0	0					1560	0	40929					0	0	0			0	25904	0	0										0		
31835	0	2011					1915	2210	36051					1600	0	0			2210	11589	0	0										0		
32234	0	36343					2497	0	233191					5000	0	0			0	134256	0	0										0		
32766	0	0					71	0	0					0	0	0			0	0	0	0										0		
32971	0	959					1355	1	47458					12500	0	0			0	43354	0	0										57		
33147	0	0					786	0	13497					0	0	0			0	2361	0	0										0		
33259	0	133568					1117	1405	203259					0	0	0			0	4045	0	0										0		
33268	0	1025					0	0	80598					0	0	0			0	44396	0	0										0		
33370	0	0					463	158	0					2607	0	0			0	0	0	0										0		
33839	0	0					40	0	8454					0	0	0			0	2166	0	0										0		
33857	0	17812					5217	0	128789					85377	0	0			0	46493	0	0										0		
34434	1988	4807					1031	9421	66100					0	0	0			7433	18065	0	0										0		
34537	0	197					35720	638640	1644319					0	0	0			0	33363	0	219963										9316		
34555	0	31446					4430	0	135851					1925	0	0			0	53610	0	0										0		
34742	0	0					2747	0	49643					10000	0	0			0	17836	0	0										0		
35057	0	2990					793	0	13744					0	0	0			0	4578	0	0										137		
35301	845000	17789000	292000	52000	14000	26000	406000	38464000	49254000	0	195639000	14142000	167421000	2987000	1119000	2564000	20000	0	0	1271000	2797000	1575000	10477000	7284000	20590000	10923000	4884000	2552000	1342000	9357000	0	5000	0	
35570	0	0					176479	1575652	2393541					3154021	25977	25977			214298	0	0	449117										5094		
35646	0	1779					1384	0	33040					0	0	0			0	23980	0	0										0		
35879	0	41535					1076	0	105520					10000	0	0			0	16464	0	0										0		
36456	0	3482					288	0	49992					0	0	0			0	14256	0	0										0		
36933	0	0					114	0	60205					0	0	0			0	23714	0	0										0		
37051	0	0					173	0	1606					2000	0	0			0	1106	0	0										9		
37341	0	0					549	0	5892					6000	0	0			0	4156	0	0										12		
37435	0	9991					966	42046	382132					0	0	0			9809	30974	0	0										0		
37640	0	0					13048	0	1884708					28051	4519	4762			0	925706	0	68328										0		
37659	0	0					46	4648	116					0	0	0			4648	106	0	0										0		
37949	0	0					336	0	140109					2600	0	0			0	59322	0	9377										0		
38740	0	0					1967	0	111991					9000	0	0			0	25926	0	0										0		
39327	8043	1939					355	13967	128655					0	0	0			1230	19059	0	0										0		
39756	0	11335					695	0	119100					11560	0	0			0	73531	0	4601										0		
40033	0	3989					309	4	23989					0	0	0			0	6945	0	0										0		
40499	0	0					7341	0	394036					55711	18874	19214			0	0	0	0										0		
40855	0	0					792	0	9478					9256	0	0			0	9478	0	0										0		
41553	0	0					343	21111	57463					0	0	0			21111	0	0	0										0		
41629	0	10235					654	0	61773					2500	0	0			0	18921	0	0										0		
41825	0	0					338	0	144019					0	5	6			0	35615	0	0										0		
41955	0	485					205	0	12684					1231	0	0			0	3687	0	0										0		
42037	0	0					0	0	27164					0	0	0			0	15602	0	0										0		
42354	0	9926					100	0	71084					0	0	0			0	19957	0	0										0		
42372	0	13383					213	0	93080					0	0	0			0	7913	0	0										0		
42420	0	0					12839	541311	1040633					11494	0	0			29402	8777	0	138315										0		
42448	0	0					7004	0	167193					107341	0	0			0	140308	0	0										0		
42457	0	0					643	9221	10717					1750	0	0			9221	0	0	0										0		
43052	0	0					1937	0	12143					6000	0	0			0	6120	0	0										0		
43351	0	0					826	0	5124					14282	0	0			0	2955	0	0										0		
43856	0	0					885	2992	8664					12	0	0			2992	4848	0	0										0		
43959	0	992					235	0	114923					0	0	0			0	51697	0	0										0		
44040	0	0					1603	0	146530					0	0	0			0	58750	0	0										0		
44433	0	0					2398	0	72035					24000	0	0			0	11280	0	0										0		
44741	0	1562					1643	0	125042					0	0	0			0	67376	0	0										301		
44750	0	0					1385	0	42405					0	0	0			0	3806	0	9600										0		
44929	0	40508					1237	0	50070					0	0	0			0	4849	0	0										0		
45038	0	0					305	597	78273					0	0	0			597	28198	0	1158										0		
45047	0	20825					572	0	44309					0	0	0			0	7356	0	0										0		
45056	0	1988					215	10028	15329					2637	0	0			10028	0	0	0										0		
45430	0	0					664	18889	36786					0	0	0			18889	0	0	0										0		
45458	0	1354					1876	0	66787					15341	0	0			0	35712	0	0										0		
45551	0	40105					4929	15000	290142					37000	0	0			0	103215	0	0										0		
45560	0	0					4728	46702	717649					0	0	0			5676	69099	0	0										8587		
45775	0	0					328	0	35334					5000	0	0			0	1172	0	0										0		
46053	0	4002					2186	0	114843					0	0	0			0	52178	0	0										69		
46941	0	744					538	2373	50723					8216	0	0			1873	15665	0	0										0		
47247	0	0					4991	2227	42581					48900	374	277			1727	19924	0	0										0		
47256	0	0					160	0	0					4000	0	0			0	0	0	0										0		
47452	0	8065					36	0	8326					3602	0	0			0	0	0	0										0		
47500	0	0					952	0	50263					8000	0	0			0	12659	0	0										36853		
48057	0	9361					517	0	45450					0	0	0			0	25461	0	0										0		
48150	0	3400					275	0	7814					483	0	0			0	2360	0	0										12		
48374	0	8537					11185	0	107030					65515	0	0			0	36173	0	1499										322		
48440	0	0					547	300	60491					7000	0	0			300	23226	0	0										0		
49054	0	0					971	0	31698					13533	0	0			0	1895	0	0										0		
49148	0	0					263	0	70108					0	0	0			0	15724	0	0										0		
49241	0	0					11051	22506	121650					10076	0	0			9921	48712	0	0										0		
49652	0	0					518	0	58081					8072	0	0			0	39141	0	0										643		
49858	0	0					1052	0	4917					0	0	0			0	3020	0	0										0		
49951	0	0					314	0	23315					0	0	0			0	0	0	0										0		
50144	0	0					346	62068	0					0	0	0			12055	0	0	0										0		
50461	0	0					0	0	0					0	0	0			0	0	0	0										0		
51253	0	0					2667	0	1214					32181	0	0			0	1213	0	0										0		
51356	0	0					0	0	19786					0	0	0			0	0	0	0										0		
51459	0	18208					2496	0	184432					0	0	0			0	40419	0	0										60		
51842	0	2966					204	0	79464					0	0	0			0	32756	0	0										12		
52719	0	0					6402	0	0					0	0	0			0	0	0	0										0		
52951	0	0					1168	0	47250					272	0	0			0	29185	0	0										0		
53051	0	0					5	31851	0					0	0	0			3102	0	0	0										0		
54058	0	0					1721	0	118311					5500	0	0			0	35165	0	0										0		
54656	0	38539					4862	0	1020753					0	0	0			0	792291	0	0										0		
54973	59871	44400					120989	522270	2574618					0	0	0			0	15427	0	88305										0		
55336	0	981					2293	0	114055					3181	0	0			0	30804	0	0										0		
55635	0	4952					279	0	10324					2688	0	0			0	0	0	0										0		
55653	0	11619					301	0	44015					0	0	0			0	9544	0	6852										0		
55970	0	87778					695	0	99639					1000	0	0			0	0	0	0										0		
56258	0	0					8	0	168996					0	0	0			0	34811	0	0										0		
56351	0	0					8267	281981	377861					0	0	0			177241	254499	0	0										0		
56548	0	0					2642	0	71380					11000	0	0			0	0	0	0										55		
56717	0	1486					3367	0	219574					46829	0	0			0	87832	0	0										0		
57040	0	21463					280	0	27185					0	0	0			0	4704	0	0										0		
57451	0	138352					737	0	474792					15600	0	0			0	130465	0	12008										1058		
58225	0	23064					644	0	111719					0	0	0			0	29747	0	0										0		
58243	0	0					27893	414754	321368					5000	0	0			42238	58610	0	1093										0		
58355	0	0					217	0	0					1300	0	0			0	0	0	0										0		
58551	0	0					0	0	81943					0	0	0			0	47372	0	0										0		
58636	0	0					1506	0	126555					10000	0	0			0	54967	0	0										0		
58757	0	23572					1554	0	78931					10619	0	0			0	19931	0	0										72		
58971	190929	99797					10060	2787036	537718					20063	0	0			3532	4372	0	239511										0		
59316	0	19350					3927	0	406782					29998	0	0			0	145867	0	60822										0		
59352	0	0					118	8469	173291					0	0	0			0	118842	0	0										0		
59370	0	0					261	1504	16319					0	0	0			0	6839	0	0										26		
59754	0	200					422	0	3303					3002	0	0			0	1942	0	0										0		
60143	0	2991000	0	0	0	0	548000	0	16984000	117000	94046000	0	85995000	657000	746000	212000	0	0	0	0	0	0	0	8653000	0	5340000	0	0	0	0	0	42000	0	
60330	0	2933					895	0	178349					136	0	0			0	37579	28000	0										0		
60545	0	4830					747	0	94274					8000	0	0			0	61709	0	0										0		
60554	0	0					230	0	4467					1112	0	0			0	4069	0	0										50		
60648	0	0					764	2855	111595					0	0	0			2855	48655	0	0										0		
61122	0	0					1029	56259	270955					0	0	0			20169	12803	0	57699										0		
61355	0	73148					4353	5906	547361					0	0	0			5906	204445	0	21933										0		
61476	0	0					4488	0	43039					19500	0	0			0	11079	0	0										0		
61757	0	42799					1440	2437	47201					0	0	0			2348	2360	0	0										0		
61832	0	0					1204	0	226693					0	0	0			0	160769	0	0										0		
61953	0	4984					253	1583	49414					0	0	0			1430	22702	0	0										0		
62044	0	0					401	0	1499					43	0	0			0	0	0	0										0		
62110	100	0					126	100	0					0	0	0			0	0	0	0										12781		
62147	0	0					114	500	35488					4000	0	0			0	23377	0	0										0		
63050	0	2452					25	0	111328					0	0	0			0	71653	0	0										0		
63069	100	708912	0	0	0	0	136274	5713819	21417536	0	93227302	0	86027456	743735	584072	79448	719520	1689802	528053	390	0	0	525142	26942	3941004	17667989	0	0	0	1323501	0	115496	0	
63201	0	3638					353	2188	67723					0	0	0			2188	30832	0	0										0		
63573	0	0					1866	0	68345					710	0	0			0	0	0	0										0		
63733	0	19377					4124	0	370307					22900	0	0			0	110076	0	0										92		
63742	0	17529					801	0	49758					10909	0	0			0	15101	0	0										0		
64150	0	3668					962	12378	143064					1343	0	0			12378	72510	0	0										0		
64552	0	0					644	0	34298					0	0	0			0	1755	0	0										0		
64730	0	0					116	0	121914					0	0	0			0	963	0	0										0		
65205	0	0					1563	0	179451					0	0	0			0	1769	0	0										29104		
65513	0	0	0	0	0	0	375	71968	1154	0	359705	0	307925	27250			0	0	0	1154	0	0	0	0	0	0	36544	0	35424	0		0		
65559	0	11147					0	0	533969					0	0	0			0	153442	0	0										0		
65746	0	0					10084	0	103591					41580	0	0			0	11864	0	3016										0		
65858	0	0					599	0	673778					5022	0	0			0	137068	0	0										369		
66154	0	0					1255	0	30104					2240	0	0			0	16349	0	0										0		
66275	0	0					173	0	21686					0	0	0			0	10961	0	0										61		
66677	0	0					4149	0	7891					0	0	0			0	0	0	0										0		
67142	0	0					2700	0	56573					11000	0	0			0	55861	0	0										0		
67151	0	5024					1209	5249	433927					23300	0	0			0	156070	0	0										0		
67209	0	1983					1405	0	125437					40168	2592	2592			0	4733	0	0										15085		
67254	0	0					0	0	105					0	0	0			0	0	0	0										0		
67656	0	0					1344	110729	187223					0	0	0			37410	78596	0	0										0		
67870	0	5104					191	0	45632					0	0	0			0	8597	0	0										0		
68671	0	0					454	0	0					0	0	0			0	0	0	0										0		
68756	0	0					1621	13500	93655					0	0	0			0	18220	128320	0										0		
68831	0	0					519	0	62375					0	0	0			0	29538	0	0										0		
69333	0	0					4186	185487	289713					0	0	0			116336	113478	0	37825										0		
69678	0	55633					1469	1330	308473					0	0	0			1330	173839	0	27984										60		
70218	0	0					89	0	3943					0	0	0			0	0	0	0										0		
70414	0	0					2473	779	255442					1498	0	0			779	86092	0	0										0		
70638	0	0					1868	0	36200					2324	0	0			0	34974	0	0										0		
70955	0	0					0	0	0					0	0	0			0	0	0	0										0		
71073	0	0					1329	1250	9507					27216	0	0			0	0	0	0										0		
71457	0	16043					3998	258	169454					10772	0	0			258	47749	0	31785										0		
71859	0	0					130	0	2339					0	0	0			0	1427	0	0										0		
72258	0	0					0	0	519337					0	0	0			0	150040	0	0										0		
72351	0	0					38	0	46661					0	0	0			0	21527	0	0										0		
72454	5234	13613					199	27076	13613					0	0	0			21842	0	0	0										0		
72678	0	0					3996	0	221078					14250	0	0			0	105208	0	0										6		
73116	0	0					785	0	165625					10000	0	0			0	8295	0	0										0		
73152	0	0					262	0	80556					0	0	0			0	42769	0	0										0		
73554	0	0					1654	3052	36217					22500	0	0			3052	1166	5202	0										0		
73956	0	0					169	303	25718					0	0	0			303	6037	0	0										0		
74056	0	0					311	0	44245					3386	0	0			0	1078	0	0										0		
74140	0	209703					17259	0	490601					20000	0	0			0	121205	0	50162										0		
74403	0	19159					1329	0	148661					7620	0	0			0	0	0	71236										0		
74449	4490	0					25	4990	0					0	0	0			0	0	0	0										0		
75259	0	0					1115	0	8264					20000	0	0			0	2264	0	0										0		
75446	0	0					4071	1000	239971					25147	0	0			0	180630	0	1559										26		
75455	0	21952					0	0	22769					0	0	0			0	0	0	0										0		
75633																																		
75651	0	922					489	0	21148					0	0	0			0	5339	0	0										3834		
76153	0	0					374	6488	0					400	0	0			3840	0	0	0										0		
76443	0	0					1373	0	46545					567	0	0			0	9251	0	0										0		
76854	0	0					1317	0	37835					5000	0	0			0	30000	0	0										0		
77150	0	0					211	0	12830					2914	0	0			0	0	0	0										0		
77253	0	0					1378	3835	158243					0	0	0			3835	76220	0	0										0		
77422	0	0					757	0	26062					9000	0	0			0	648	0	0										0		
77851	0	0					16425	573325	328321					103	0	0			167663	0	0	0										0		
78157	0	0					100	6887	8340					0	0	0			1621	1201	0	0										0		
78241	0	0					261	0	15908					0	0	0			0	6472	0	0										0		
78559	0	16867					308	0	16867					750	0	0			0	0	0	0										25		
79042	0	0					336	0	108878					1777	0	0			0	34703	0	0										0		
79127	0	2580					270	0	28603					48	0	0			0	10508	0	0										0		
79145	0	0					1578	0	17944					15955	0	0			0	5680	0	0										0		
79257	0	300					329	0	1505					5842	0	0			0	505	0	0										1		
79855	0	11978					312	837	14855					0	0	0			837	0	0	289										0		
80150	0	0					542	0	180370					72	0	0			0	76341	0	0										0		
80374	0	12085					1771	0	65199					0	0	0			0	27306	0	0										0		
80431	0	976					519	0	25583					0	0	0			0	3760	0	0										0		
81175	0	23529					2174	17	29286					11727	49	0			0	3355	0	0										0		
82033	0	0					721	0	77175					5000	0	0			0	14675	0	0										0		
82257	0	0					110	0	8668					0	0	0			0	2863	0	0										0		
82350	0	0					195	0	21911					16	0	0			0	2438	0	0										0		
83151	0	8301					475	0	10518					0	0	0			0	200	0	0										0		
83236	45892	8538					0	45892	8538					0	0	0			0	0	0	0										0		
83375	0	0					2464	0	351566					5	1122	0			0	258638	0	0										1588		
83638	0	0	0	23279	0	0	47495	118175	1154769	15545	7606709	0	6706652	809577			0	50781	0	0	0	0	95127	491897	23048	266405	0	309877	0	12530		252	0	
83834	0	0					893	1675	59600					2318	0	0			0	23871	0	0										0		
83852	0	1925					50	0	25626					0	0	0			0	12299	0	0										0		
83955	0	0					215	145	17772					1138	0	0			145	5336	0	0										0		
84046	0	0					98	0	48342					735	0	0			0	38913	0	0										0		
84541	0	4489					3356	142072	161090					2188	0	0			141572	0	0	1851										0		
84804	0	2444					119	0	36541					0	0	0			0	12399	0	0										0		
85052	0	0					842	0	184723					0	0	0			0	41396	0	0										0		
85472	0	45274					53195	1140660	568054					72711	0	0			279389	0	0	118770										18849		
85931	0	0					1592	16664	69190					0	0	0			16664	32996	0	0										0		
86349	0	18816					699	0	95546					0	0	0			0	42899	0	0										0		
86675	0	9963					511	0	224471					0	0	0			0	26226	0	0										0		
87047	0	733					487	0	72874					0	0	0			0	51256	0	0										0		
87159	0	7006					316	3299	103676					0	0	0			3299	20547	0	0										0		
87234	0	0					1628	0	64766					15000	0	0			0	22625	0	17526										0		
87476	0	0					3145	0	15007					0	0	0			0	0	0	0										0		
87579	0	9986					3323	28059	66650					0	0	0			0	0	0	0										5759		
88231	0	0					1342	11905	8879					20000	0	0			10405	7896	0	0										0		
88259	0	7916					340	0	20718					3312	0	0			0	3673	0	0										0		
88352	0	0					0	0	27465					0	0	0			0	10494	0	0										0		
88455	0	0					1203	33889	191890					16000	0	0			31682	103905	0	0										0		
88950	0	0					489	0	3187					6000	0	0			0	428	0	0										0		
89032	0	19005					1007	7195	50293					0	0	0			6456	0	0	0										0		
89135	0	0					55	0	8028					0	0	0			0	3635	0	0										0		
89854	0	0					802	0	3367					6252	0	0			0	0	0	0										0		
89957	0	0					486	0	492					0	0	0			0	0	0	0										0		
90047	0	0					0	0	21017					0	0	0			0	18934	0	0										0		
90177	0	0					4768	18649	22088					60929	0	0			7809	0	0	0										29		
90328	0	0					1971	0	129715					5000	0	0			0	44755	0	0										69		
90337	0	14762					3089	0	50774					6400	0	0			0	11772	0	0										0		
90579	0	25276					658	868	223057					0	0	0			868	0	0	0										0		
91615	0	0					389	0	39682					2000	0	0			0	15082	0	0										62		
91754	0	23713					3998	0	604453					0	0	0			0	506175	0	0										0		
91950	0	0					356	0	16847					645	0	0			0	11963	0	0										0		
92144	0	11316					107	0	29565					0	0	0			0	6853	0	0										0		
92676	0	0					1058	55	139693					0	0	0			0	5069	0	12873										38		
92706	0	0					470	0	95395					0	0	0			0	30497	0	0										2329		
92902	0	0					42	8506	0					0	0	0			8506	0	0	0										0		
93244	0	962					2270	2200	107824					42404	0	0			0	43194	0	4204										0		
93543	0	0					2738	0	66448					34500	0	0			0	57636	0	0										737		
93619																																		
94139	0	0					1816	0	106970					0	0	0			0	56971	0	4052										366		
94522	0	14903					745	11250	70320					0	5083	21			0	52075	0	0										1296		
94755	0	4932					623	0	86603					0	0	0			0	30617	0	0										0		
94858	0	0					329	0	77099					0	0	0			0	43288	0	0										0		
95051	0	0					2841	0	1401					72899	0	0			0	435	0	0										49		
95677	0	0					97	2944	48					0	0	0			0	0	0	0										0		
96553	1624	0					161	5853	0					2000	0	0			3078	0	0	0										0		
97055	0	0					2629	0	41346					51400	0	0			0	32986	0	0										138		
97279	0	489					303	0	13351					0	0	0			0	5945	0	0										0		
97457	0	0					897	0	11376					0	0	0			0	11315	0	0										0		
97804	0	0					1088	0	100024					7700	0	0			0	5992	0	0										0		
97943	0	43774					1332	0	215798					0	0	0			0	111275	0	0										0		
98351	0	0					0	0	32135					0	0	0			0	15891	0	0										0		
98463	0	43215					3971	0	552051					0	0	0			0	31866	0	43930										0		
98717	0	0					395	0	40843					1134	0	0			0	0	0	0										0		
99143	0	0					2341	1157	85984					597	0	0			1014	43424	0	0										0		
99376	0	0					10512	2761	296702					75000	0	0			0	0	0	0										0		
99442	0	0					1112	0	294330					16192	0	0			0	172729	0	0										0		
