"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
291732																																																											
292234																																																											
292467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
292850																																																											
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916	0	0	0	0	0	0	0	0	0	0	0	305959									
293053																																																											
293352																																																											
293437																																																											
293651																																																											
293754																																																											
294023																																																											
294564																																																											
294751																																																											
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57498									
294827																																																											
295011																																																											
295057																																																											
295646																																																											
296456																																																											
296474																																																											
296559																																																											
296755																																																											
296858																																																											
297051																																																											
297257																																																											
297631																																																											
297761																																																											
298049																																																											
298218																																																											
298245																																																											
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
300009																																																											
300063																																																											
300157																																																											
300353																																																											
300456																																																											
300933																																																											
300942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
300960																																																											
301574																																																											
301800																																						0	0	0	0	0	0	0	0	0	0	0	0	188846									
302030																																																											
302133																																																											
302553																																																											
302656	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	784	0	0	0	0	0	0	0	522402									
303653																																																											
303701																																																											
303747																																																											
303952																																																											
304173																																																											
304520																																																											
304575																																																											
304762																																																											
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
305059																																																											
305077																																																											
305237																																																											
305442																																																											
306056																																																											
306140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
306159																																																											
306337																																																											
306908																																																											
307062																																																											
307334																																																											
307361																																																											
307679																																						0	0	0	0	0	0	0	0	0	0	0	0	232947									
307932																																																											
308256																																																											
308340																																																											
308836																																																											
309150																																																											
309655																																																											
309851																																																											
310754																																																											
310950																																																											
310978													1578				1578																					5948	1578	0	0	0	1578	312738	0	0	303922	0	0	180304									
311050																																																											
311144																																																											
311256																																																											
311265																																																											
311603																																																											
311658																																																											
311845																		45750				45750																382572	47980	347	0	2577	45750	1150066	0	0	1113802	0	0	8624281					GNMA ROAP early buyout eligible loans				
311939																																																											
312244																																																											
312356																																																											
313009																																																											
313157																																																											
313223																																																											
313577																																																											
314257																																																											
314444																																																											
315656																																																											
316840	1404	0	0	0	0	0	0	0	0	0	0	0	5488	0	0	5488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5488	0	0	5488	0	29393	0	19917	28668	0	19840	493899	Mandatory Forward Contracts	Rate Lock Loan Commitments							
316859																																																											
316934																																																											
317258																																																											
317342													3919			3919																						0	3919	0	0	3919	0	0	0	0	0	0	0	1180178									
317379																																																											
317650																																																											
318639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
318974																																																											
319047																																																											
319458																																																											
319551																																																											
320034																																																											
320052																																																											
320070																																																											
320119													13790			13790																						0	13790	0	0	13790	0	0	0	0	0	0	0	2263276									
321152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
321255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
321273																																																											
321330																																																											
321947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
322449																																																											
322476																																																											
322551																																																											
323204																																																											
323651																																																											
324153																																																											
324229																																																											
324256																																																											
324340																																						0	0	0	0	0	0	0	0	0	0	0	0	1104822									
324854																																																											
324863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246116									
324975																																																											
325141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
325459																																																											
325534																																																											
326054																																																											
326344																																																											
326858																																																											
326979																																																											
327220																																																											
327305																																						0	0	0	0	0	0	0	0	0	0	0	0	111032									
327435																																																											
327556																																																											
327855																																																											
328058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
328357																																						0	0	0	0	0	0	0	4341	0	0	4399	0	102286									
328656																																																											
328777													2435			2435																						0	2435	0	0	2435	0	0	0	0	0	0	0	728305	SBIC Investment								
329149																																																											
329345																																																											
329550																																																											
329952																																																											
330239																																																											
330248																																																											
330855																																						0	0	0	0	0	0	0	0	0	0	0	0	468463									
330873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
330949																																																											
331076																																																											
331375																																																											
331544																																																											
331713																																																											
332224																																																											
332345																																																											
332402																																																											
332671																																																											
332756																																																											
333034																																																											
333203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269521									
333650																																																											
333856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
333940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
334264																																																											
335346																																																											
336147																																																											
336361																																																											
336576																																																											
336950																																																											
337340																																																											
338646																																																											
338851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
338945																																																											
339072																																						2882	0	0	0	0	0	97531	0	0	95314	0	0	61801									
339353																																																											
339456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
339607																																																											
339773	0	0	0	0	0	0	0	0	0	0	0	0	8845	0	0	8845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10072	0	0	10072	0	0	0	0	0	0	0	251704									
339858	0	0	0	0	0	0	0	0	0	0	0	0	1388	0	0	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163198	1388	0	0	1388	0	186175	0	0	182710	0	0	13173466									
339876																																																											
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
340144																																																											
340256																																																											
340443																																																											
340742	360	0	41	0	0	41	0	18	0	0	18	0	0	0	0	0	0	340	0	0	340	0	8	0	0	8	0	2	0	0	2	0	18	0	0	18	0	0	368	0	0	368	0	0	0	0	0	0	0	106647		Mortgage interest rate lock commitments	Mortgage written option	TBAs related to mortgage banking	Interest rate swap	Mortgage interest rate lock commitments	Mortgage written option	TBAs related to mortgage banking	
340751																																																											
341310																																																											
342054																																																											
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
342410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	2	0	0	2	0	7217	1651	0	7046	1619	0	472039									
342634	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89546	398	0	0	398	0	0	0	0	0	0	0	3238877	Loans held for sale								
343051																																																											
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
343770																																																											
343903																																																											
343958																																																											
344647																																						0	0	0	0	0	0	0	0	0	0	0	0	665258									
344852																																																											
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336066									
345345																																																											
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111744									
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	54911									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4117	0	0	4117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4117	0	0	4117	0	0	0	0	0	0	0	53085	INTEREST RATE SWAP				INTEREST RATE SWAP				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350572																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772		1161											1185			1185																						11259	10874	0	0	10874	0	39775	0	0	38577	0	0	3638993	Investments in limited partnerships at fair value	SBA Servicing assets at fair value							
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	436973									
353957																																																											
354057																																																											
354253																																																											
354310																		1629				1629																0	2214	0	0	204	2010	0	48	0	0	48	0	319027	Interest Rate Locks				Itemized Contingency Payable				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	286418									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359650																																																											
359744																																																											
360777																																																											
361055																																																											
361167													2194	17629		19823																						1687	2194	17629	0	19823	0	0	0	0	0	0	0	2770245									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358379									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657													554			554																						0	554	0	0	554	0	0	0	0	0	0	0	589633									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
365325													3728			3197	531																					9505	3728	0	0	3197	531	504416	0	0	493340	0	0	4029107									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	376130									
366247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
368522																																																											
368933																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370271	0	0	0	0	0	0	0	0	0	0	0	0	10358	464660	0	475018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10358	464660	0	475018	0	0	0	0	0	0	0	18474766									
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
373272																																																											
373553																																																											
373601																																						0	0	0	0	0	0	0	0	0	0	0	0	27234									
374130																																																											
374653																																						0	114	0	0	114	0	0	0	0	0	0	0	623245									
374774																																																											
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113539									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	4226									
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
376947																																																											
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
379920													758			603	155																					8943	758	0	0	603	155	131520	137741	0	130655	138325	0	3425648									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381343																																						0	0	0	0	0	0	0	0	0	0	0	0	208759									
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	296436									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													790			790																						0	852	0	0	852	0	191108	0	0	187809	0	0	1546044									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
389826																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Portion								
391959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
393953																																																											
394156																																																											
394259																																																											
395238													20553			20553		27205		27205																		3233	47758	0	27205	20553	0	108198	0	0	105786	0	0	10934781	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
397531																																																											
397540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2313	0	2313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2313	0	2313	0	0	0	0	0	0	0	0	117864	Pos Int rate swap				Neg int rate swap				
397559																																																											
397755																																																											
397858																																																											
398051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517													2124			2124																						0	2124	0	0	2124	0	0	0	0	0	0	0	702752									
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	225883									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
410944																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411512																																						0	0	0	0	0	0	0	0	0	0	0	0	11374									
411549																																																											
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751																																						0	0	0	0	0	0	0	0	0	0	0	0	486092									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	88276									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
415770																																																											
416245													20543			20543																						11	20543	0	0	20543	0	23875	0	0	23345	0	0	3981251									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
418856																																																											
419406	2																	45			45		421			421												0	466	0	0	466	0	0	0	0	0	0	0	2394992	MORTGAGE DERIVATIVE	CASH FLOW HEDGES			MORTGAGE DERIVATIVE	CASH FLOW HEDGES			
419460																																																											
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
420877																																																											
421445																																																											
421539																																																											
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
422116																																																											
422433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	0	0	0	0	0	0	211113									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
424633																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534	0	0	0	0	0	0	0	0	0	0	0	0	8697	0	0	8697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7994	8697	0	0	8697	0	0	0	0	0	0	0	945101									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													540			540																						0	540	0	0	540	0	0	0	0	0	0	0	85504									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1889	33	0	0	33	0	0	0	0	0	0	0	4273864	Equity Warrants								
431323																																																											
431350																																																											
432058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	474213									
433550																																						0	0	0	0	0	0	0	0	0	0	0	0	168091									
433608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748541									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	136585									
434539																																																											
435059																																																											
435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1794623									
435255																																																											
435666																																																											
435750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	645224									
436159													20215			20215																						115512	20215	0	0	20215	0	672924	0	0	658017	0	0	1680801									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													23291			3039	20252																					0	23291	0	0	3039	20252	0	0	0	0	0	0	5205311									
438434																																																											
439132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
439338																																																											
439356																																																											
439404																																						0	0	0	0	0	0	0	0	0	0	0	0	320564									
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11716	0	0	0	0	0	3881	0	0	3881	0	0	509113									
441359																																																											
441470																																																											
441630																																																											
442011																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
446877																																																											
447070																																																											
447100													952			908	44																					0	952	0	0	908	44	0	0	0	0	0	0	100808									
447557																																																											
448040																																																											
448554																																																											
449038																																																											
449430																																																											
449832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
449935																																																											
