"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
1669	0	0	0	0	0	0	29	0				0	118	0		0							0	0	0	0			0	0	0	0	22	0			0	0	0	0	0	0	0	0				36	4	60	25	
1856	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
2161	0	0	0	0	0	0	13	1				0	6	0		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	12	
2732	0	0	0	0	0	0	15	15				0	14	14		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
2750	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
3252	0	9	0	0	0	0	214	56				64	899	698		78				70		64	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				1	8	122	76	
3458	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
3720	0	0	0	0	0	0	8	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	5	
3971	2	0	0	0	0	0	35	12				2	233	0		0				0		2	0	0	0	0			0	0	7	1	5	0			0	10	0	0	0	0	0	0				0	0	226	3	
4156	0	0	0	0	0	0	138	133				0	1	0		0							0	0	0	0			0	0	4	0	1	0			0	0	0	0	0	0	0	0				0	0	0	1	
4231	0	0	0	0	0	0	8	0				0	14	0		0							0	0	0	0			0	0	3	0	13	0			0	0	1	0	0	0	0	0				0	0	0	5	
5069	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
5135	0	54	0	0	0	0	86	1				23	313	11		293				293		23	0	0	0	0			5	0	5	0	0	0			0	0	0	0	0	0	0	0				3	1	1	2	
5210	0	0	0	0	0	0	26	3				13	95	3		29				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	63	10	
5461	0	0	0	0	0	0	23	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	17				0	0	2	6	
5751	0	0	0	0	0	0	1	1				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	0	0	0	
6039	0	0	0	0	0	0	7	0				0	151	102		0				0		0	0	0	0	0			0	0	1	0	0	0			5	0	0	0	0	0	40	0				1	0	3	6	
6329	0	0	0	0	0	0	685	51		0		29	3074	39		0		0	0	0	0	0	0	0	0	0			0	2	111	0	0	0			0	0	0	0	75	51	0	0	0	0		2086	324	874	117	
7009	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7045	0	0	0	0	0	0	67	27				0	85	0		0				0		0	0	0	0	0			0	0	14	0	56	0			0	0	0	0	0	0	0	0				0	0	29	26	
7072	0	0	0	0	0	0	109	24				0	19	19		0				0		0	0	0	0	0			0	0	32	2	0	0			0	0	0	4	0	0	0	47				0	0	0	0	
7456	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
7634	0	0	0	0	0	0	39	8				0	117	40		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	9	0	0	0	0				0	5	77	17	
8033	0	0	0	0	0	0	17	16				1	230	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	222	0	0	0	0	0				7	0	1	0	
8462	0	0	0	0	0	0	1	0				0	15	11		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	3	1	
8631	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
9357	0	0	0	0	0	0	76	76				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9553	0	0	0	0	0	0	1	0				1	0	0		0				0		0	0	1	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
9807	0	0	0	34	0	0	152	49		0		0	50	50		0		0	0	0	0	0	0	0	0	0			0	0	51	0	0	0			0	0	0	0	0	0	0	18	0	0		0	0	0	0	
9955	0	0	0	0	0	0	2	2				0	24	24		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
10250	0	0	0	0	0	0	47	26				11	38	0		34				0		0	0	0	0	0			0	1	0	5	0	0			0	0	0	2	0	0	0	0				0	0	4	2	
10849	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
11145	0	0	0	0	0	0	60	0				0	29	0		0							0	0	0	0			0	0	4	0	0	0			0	0	0	0	1	31	0	0				6	6	22	19	
11640	0	0	0	0	0	0	40	0				15	59	3		21				0		0	0	0	0	0			0	0	25	0	0	0			0	0	32	0	0	0	0	0				1	0	2	0	
11837	0	0	0	0	0	0	1	0				1	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
12030	4	22	0	0	0	0	3143	379				51	1262	208		47				12		12	0	0	0	0			2	4	1269	0	562	0			0	3	31	32	199	663	87	458				60	147	62	115	
12142	0	0	0	0	0	0	41	0				41	42	0		34							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
12311	27	383	0	16			70916		19040	0	0	1469	196771		0	3549	82524	0	0	43	0	140	92	60	4078	4497	0	0	10595	4333	3611	1494	3641	503	0	30922	0	0	107	243	625	1550	21289	6338	0	0	627	16169	18626	22699	8549	
12647	0	0	0	0	0	0	3	0				0	2	0		0				0		0	0	0	0	0			0	1	1	0	1	0			0	0	0	0	0	0	0	0				0	0	1	1	
12656	0	0	0	0	0	0	0	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	0	0	0	0				0	0	0	0	
12946	76	1	0	0	0	0	464	91				43	978	164		48				48		43	0	0	0	0			3	1	30	0	86	44			51	22	0	62	115	0	21	12				0	0	370	202	
13103	0	0	0	0	0	0	193	178		0		0	84	53		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		5	6	26	9	
13251	0	0	0	0	0	0	8	5				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	3	
13457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14155	0	0	0	0	0	0	67	2				63	51	0		41				0		0	0	0	0	0			1	0	0	0	5	0			0	0	0	0	0	0	0	0				4	2	0	0	
14650	0	0	0	0	0	0	7	0				0	10	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	4	6	3	
14753	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
14865	0	0	0	0	0	0	24	12				0	540	0		540				540		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	12	0	0				0	0	0	0	
14977	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
16551	0	0	0	0	0	0	16	8				0	16	0		0				0		0	0	0	0	0			3	0	0	0	6	0			0	0	0	0	0	0	0	0				4	4	3	4	
17110	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17147	44	0	0	0	0	0	1106	320		0		20	6034	924		0		0	0	0	0	20	0	0	334	74			0	0	139	236	140	19			0	0	2	1	679	23	3669	174	0	0		96	72	127	47	
17259	0	0	0	0	0	0	1	0				1	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
17950	0	0	0	0	0	0	14	3				0	29	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	5				7	0	22	6	
17978	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
18050	0	0	0	0	0	0	50	1				1	83	2		2				2		1	0	0	0	0			0	0	0	0	3	0			0	0	0	0	0	0	0	0				1	0	75	48	
18827	0	0	0	0	81	0	74	42				2	162	0		0				0		0	0	0	0	0			0	0	26	1	29	0			0	0	0	0	0	0	0	0				6	0	46	3	
18836	0	0	0	0	0	0	43	6				0	102	0		0				0		0	0	0	0	0			0	0	0	0	48	0			0	0	0	0	0	0	0	0				2	3	52	34	
18854	0	0	0	0	0	0	153	15		0		138	61	1		0		0	0	0	0	138	0	0	0	0			0	0	0	0	60	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
19356	0	0	0	0	0	0	10	0				0	6	0		0				0		0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0				5	1	1	1	
19936	0	0	0	0	0	0	52	0				3	77	50		4				0		0	0	0	0	0			0	0	0	0	13	0			0	0	0	15	0	0	0	34				3	0	7	0	
19972	0	0	0	0	0	0	2	0				0	3	0		0							0	0	0	0			0	0	0	2	0	3			0	0	0	0	0	0	0	0				0	0	0	0	
20053	0	66	0	0	0	0	68	0				0	1	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	1	0	0	0				0	0	0	0	
20633	0	0	0	0	0	0	4	0				0	166	0		2				0		0	0	0	0	0			0	0	0	0	20	0			0	0	0	0	144	0	0	0				0	0	0	4	
20857	0	0	0	0	0	0	132	130				0	1	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
21256	0	0	0	0	0	0	6	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	6	0	0	
21359	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
21658	0	0	0	0	0	0	10	2				6	40	35		3				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
22048	0	0	0	0	0	0	15	6				0	27	15		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	3	3	6	
22543	0	0	0	0	0	0	8	0				0	8	0		0							0	0	0	0			0	0	0	0	5	0			0	0	0	0	0	2	0	0				0	0	3	6	
22552	0	0	0	0	0	0	2	0				2	237	119		0				0		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	118	0				0	0	0	0	
22730	0	0	0	0	0	0	75	0				0	53	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				7	0	46	73	
23456	0	0	0	0	0	0	0	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	5	0	0	0				3	0	5	0	
23504	0	0	409	4	0	0	117	109		0		0	5309	4462		0		0	0	0	0	0	0	0	7	0			0	0	0	0	13	0			0	0	0	0	6	0	407	1	0	0		0	0	5	3	
23643	0	0	0	0	0	0	49	0				0	187	72		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	0				60	46	55	1	
23755	0	0	0	0	0	0	7	0				0	55	24		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				23	1	8	6	
24006	0	0	0	0	0	0	136	120				0	43	34		0				0		0	0	0	0	4			0	0	12	0	0	0			0	0	0	0	0	0	0	0				0	0	9	0	
24378	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
24453	0	0	0	0	0	0	108	0				0	381	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	380	108	
24659	0	0	0	0	0	0	9	0				0	0	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	4	0	0	
24668	0	0	0	0	0	0	124	31				0	8005	7848		0				0		0	0	0	0	0			0	0	51	0	0	0			0	0	0	0	0	41	0	0				0	0	157	1	
24949	0	0	0	0	0	0	85	10				0	85	0		0				0		0	0	0	0	12			3	1	20	10	0	0			0	0	5	0	0	4	73	20				0	0	4	8	
25357	0	0	0	0	0	0	35	0				2	81	1		2				2		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	78	33	
25647	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26457	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
26765	0	0	0	0	0	0	283	40				34	151	0		62				0		0	0	0	0	0			0	0	10	0	7	0			0	0	0	21	82	78	0	100				0	0	0	0	
27070	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
27548	0	0	0	0	0	0	608	66				0	643	159		0				0		0	0	0	0	1			0	0	477	7	40	0			0	0	0	0	384	1	0	0				6	0	54	56	
27614	0	0	0	0	0	0	9	0				0	33	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	33	8	
27847	0	0	0	0	0	0	116	44				0	335	120		3				3		0	0	0	0	0			0	0	21	0	149	0			0	0	0	0	0	28	0	0				33	20	30	3	
28013	0	0	0	0	0	0	52	28		0		2	2443	12		0		0	0	0	0	0	0	0	0	0			0	0	2	1	21	0			0	0	0	0	2410	19	0	0	0	0		0	0	0	0	
28152	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28675	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
28732	0	0	0	0	0	0	1	0				0	7	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	1	
29476	0	0	0	0	0	0	0	0				0	21	0		0				0		0	0	0	0	0			0	0	0	0	21	0			0	0	0	0	0	0	0	0				0	0	0	0	
29636	0	0	0	0	0	0	145	10				0	847	175		0				0		0	0	0	0	0			16	32	41	0	0	0			30	2	0	1	163	5	430	35				2	12	31	7	
29878	0	0	0	0	0	0	0	0		0		0	15	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	15	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
30052	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30502	0	0	0	0	0	0	108	9				20	74	13		37				0		0	0	0	0	0			0	0	50	2	0	0			0	0	0	1	0	2	0	0				0	1	24	23	
30650	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
30810	0	0	0	0			442224		253	0	0	0	1434767		0	0	2290	0	0	0	0	0	0	0	0	0			1280947	396830	73	45	125	233	251521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151172	45023	
31134	0	0	0	0	0	0	49	9				1	28	0		0				0		1	0	0	0	0			1	1	0	0	0	0			0	0	0	0	23	0	0	0				0	6	4	32	
31255	0	0	0	0	0	0	29	10		0		3	55	54		1		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	16	0	0	0	0	0	0		0	0	0	0	
31657	0	0	0	0	0	0	17	16				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
31826	0	0	0	0	0	0	18	0		0		1	25	1		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	6	6	0	0	0	0		0	0	18	11	
31835	0	141	0	14	0	0	187	6				3	347	3		291				291		3	0	0	0	0			0	0	0	0	0	29			0	0	17	0	0	1	0	0				2	1	5	21	
32234	0	0	0	0	0	0	8	0				0	10	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	10	7	
32766	0	0	0	0	0	0	5	5				0	5	5		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
32971	0	0	0	0	0	0	56	13				0	32	0		0							0	0	0	1			0	0	20	4	10	2			0	0	0	0	0	0	0	0				0	0	20	18	
33147	0	0	0	0	0	0	7	0				4	78	0		0				0		4	0	0	0	0			0	0	0	0	52	0			0	0	0	0	20	0	0	0				1	1	5	2	
33259	0	0	0	0	0	0	154	1				0	0	0		0				0		0	0	0	0	0			0	0	94	0	0	0			0	0	0	0	0	59	0	0				0	0	0	0	
33268	0	0	0	0	0	0	2	0				0	51	48		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	2	
33370	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33839	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
33857	0	0	0	0	0	0	65	44		0		1	610	40		550		0	0	550	0	1	0	0	0	0			0	0	3	1	20	0			0	0	0	0	0	1	0	0	0	0		0	2	0	13	
34434	0	0	0	0	0	0	19	9				0	53	23		0				0		0	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0				8	2	18	8	
34537	0	0	0	0	0	0	1700	472		0		0	2736	2320		0		0	0	0	0	0	0	0	0	33			1	0	574	243	9	19			0	0	2	114	0	0	0	2	0	0		0	43	385	219	
34555	0	20	0	0	0	0	25	1				0	269	255		0				0		0	2	1	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	4	12	0	
34742	0	0	0	0	0	0	5	1				0	116	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	116	4	
35057	0	0	0	0	0	0	10	0				0	2	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	5	0	0				0	0	2	4	
35301	0	0	0	0			0		0	0	0	0	1000		0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35570	0	0	389	1864	0	0	3921	972		0		0	1378	520		0		0	0	0	0	0	0	0	8	58			0	0	1001	15	248	0			0	0	0	0	95	8	118	0	0	0		0	0	0	3	
35646	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
35879	0	0	0	0	0	0	7	0				0	30	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	30	6	
36456	150	0	0	0	0	0	12	1				3	228	74		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	3				0	5	0	0	
36933	0	0	0	0	0	0	0	0				0	36	10		0							0	0	0	0			0	0	0	0	10	0			0	0	0	0	0	0	0	0				5	0	11	0	
37051	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
37341	0	0	0	0	0	0	25	1				1	13	10		0				0		1	0	0	0	0			0	0	21	0	0	0			0	0	0	0	0	0	0	0				0	2	3	0	
37435	0	0	0	0	0	0	302	71				0	166	47		0				0		0	0	0	0	1			29	8	67	2	13	0			0	0	0	25	0	49	0	0				16	13	61	66	
37640	0	0	0	0	0	0	249	43		0		162	613	191		243		0	0	0	0	0	0	0	0	6			142	6	2	3	2	0			0	0	0	0	1	0	9	20	0	0		4	6	21	1	
37659	0	0	0	0	0	0	1	0				0	50	30		0				0		0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	19	1	
37949	0	0	0	0	0	0	90	90				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
38740	0	0	0	0	0	0	9	0				5	21	0		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				13	1	1	3	
39327	0	0	0	0	0	0	12	0				10	25	0		23				0		0	0	0	0	0			0	0	1	1	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
39756	0	0	0	0	0	0	64	0		0		1	63	28		0		0	0	0	0	1	0	0	0	0			0	0	2	60	35	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
40033	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
40499	0	0	0	0	0	0	357	18		0		0	284	186		0		0	0	0	0	0	0	0	0	9			0	0	144	67	0	0			0	0	0	0	12	4	0	0	0	0		52	105	34	10	
40855	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
41553	67	0	0	0	0	0	3	0				0	67	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
41629	0	0	0	0	0	0	197	0				1	202	0		1							0	0	0	0			4	1	13	1	0	0			0	0	0	0	0	7	0	0				170	155	27	19	
41825	0	0	0	0	0	0	7	0				0	4574	4563		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	11	7	
41955	0	0	0	0	0	0	0	0				0	37	0		37				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
42037	0	0	0	0	0	0	18	3				0	58	17		0				0		0	0	0	0	0			0	0	4	0	2	0			0	0	0	0	0	0	0	0				0	0	39	11	
42354	0	0	0	0	0	0	1	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	1	
42372	0	0	0	0	0	0	25	8				0	0	0		0				0		0	0	0	0	2			0	3	12	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
42420	0	0	1	0	0	0	1407	120		0		73	8604	4068		388		0	0	0	0	0	0	0	76	15			247	42	182	14	36	7			0	0	0	135	0	0	1556	40	0	0		1068	575	1157	211	
