"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1669																																		0	138	0	0	0	0		0	0	138	0	0	6138	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					81	2474	0	0	0	0	0	0																					www.lnbparis.com	
1856																																		98	1100	2500	98	0	2500		0	0	0	1100	0	139	0	0			0	2500	0	0	0	0	0	0	0	0	0	0						0																					62	1008	0	0	0	0	0	0																					www.washitastatebank.com	
2161																																		0	0	0	0	0	0		0	0	0	0	0	484	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					578	27248	0	0	0	0	0	0																					http://www.lamarnationalbank.com	
2732																																		1112	0	0	0	0	0		0	0	0	0	0	32285	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1112																					112	15655	0	0	0	0	0	0						Albank															www.albanybank.com	
2750																																		0	0	0	0	0	250		0	0	0	0	0	400	1	0			250	0	0	0	0	0	250	0	0	0	0	250					0	0																					136	2541	0	0	0	0	0	0																					www.genoacb.com	
3252																																		0	0	2100	0	0	5100		0	0	0	0	0	1644	1	0			0	2100	3000	0	0	0	0	0	0	0	0	0						0																					732	14503	0	0	0	0	0	0																					https://www.fnbgordon.com	
3458																																		0	0	782	0	0	4282		0	0	0	0	0	0	0	0			0	782	3500	0	0	0	0	0	0	0	0	0						0																					124	1369	0	0	0	0	0	0																					www.farmbank.com	
3720																																		0	458	0	0	0	0		458	0	0	0	0	1421	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					160	7320	0	0	0	0	0	0																					www.bankofclarendon.bank	
3971																																		6730	398	43970	489	0	110082		0	0	398	0	0	0	0	0			0	43970	49983	16129	0	0	0	0	0	0	0	0					960	6241																			1	true	304	30839	0	0	0	0	0	0																					www.midcountrybank.com	
4156																																		1783	15	2250	1783	0	3750		0	0	15	0	0	389	0	0			0	2250	0	1500	0	0	0	0	0	0	0	0						0																					115	3291	0	0	0	0	0	0																					www.kanzabank.com	
4231																																		0	0	0	0	0	0		0	0	0	0	0	40	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					66	1664	0	0	0	0	0	0																					http://www.fmbanksylvania.com	
5069																																		0	4897	0	0	0	0		4897	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					1000	0																					0	0	0	0	0	0	0	0																						
5135																																		1042	2007	5000	1042	0	16329		996	0	0	0	1011	7555	4	0			0	5000	0	10000	1329	0	0	0	0	0	0	0						0																					313	6917	0	0	0	0	0	0																					http://www.fsbanks.com	
5210																																		39344	0	26000	35800	0	34561	true	0	0	0	0	0	5504	4	0			74	26000	5000	0	0	0	74	79	688	2720	0	3561					1044	3544																					967	93354	0	0	0	0	0	0					http://www.nwsbbank.com	NWSB Bank, A Division of ACNB Bank	http://www.fcbmd.com	FCB Bank, A Division of ACNB Bank													http://www.acnb.com	
5461																																		77	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	77																					387	56477	0	0	0	0	0	0																					www.bankbac.com	
5751																																		1114	43	7500	1089	0	7500		0	0	43	0	0	627	1	0			0	7500	0	0	0	0	0	0	0	0	0	0					102	25																					338	10255	0	0	0	0	0	0						Garden City State Bank															www.kcbks.bank	
6039																																		0	475	0	0	0	0		300	0	0	0	175	639	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					246	8726	0	0	0	0	0	0																					http://www.pineland.bank	
6329																																		0	331	0	0	0	5000		6	157	55	0	113	237	0	0	true	0	0	5000	0	0	0	5000	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1213	44286	0	0	0	0	0	0																					www.abbank.com	
7009																																		0	0	0	0	0	0		0	0	0	0	0	19050	3	0			0	0	0	0	0	0	0	0	0	0	0	0					8035	0																					0	0	0	0	0	0	0	0																					http://www.bessemertrust.com	
7045																																		0	0	0	0	0	0		0	0	0	0	0	2441	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					75	1558	0	0	0	0	0	0																					http://www.banktpb.com	
7072																																		5425	0	6000	3707	1035	10586		0	0	0	0	0	888	0	815			0	6000	4586	0	0	0	0	0	0	0	0	0					0	683																			2	true	0	0	0	0	0	0	0	0																					www.wallkill.com	
7456																																		0	0	0	0	0	0		0	0	0	0	0	545	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					305	5474	0	0	0	0	0	0					www.bankofhartington.net																www.bankofhartington.com	
7634																																		0	0	0	0	0	0		0	0	0	0	0	1931	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					THEFOURCOUNTYBANK.COM	
8033																																		0	308	5000	0	0	10136		257	0	0	0	51	6223	2	0			0	5000	5136	0	0	0	0	0	0	0	0	0						0																					281	15013	0	0	0	0	0	0																					www.thefriendlybank.com	
8462																																		0	0	0	0	0	0		0	0	0	0	0	1331	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					17	3644	0	0	0	0	0	0																					http://www.perrytonbank.com	
8631																																		0	0	0	0	0	0		0	0	0	0	0	66	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					20	2693	0	0	0	0	0	0																					www.pcbsm.com	
9357																																		32868	0	0	28667	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					970	4201																					217	51060	0	29871	0	0	0	0																					www.fidelitybankmn.com	
9553																																		0	0	420	0	0	60548		0	0	0	0	0	444	0	0			150	420	1588	2171	55043	21513	150	1	0	1175	0	1326						0																					190	3521	0	0	0	0	0	0																					http://www.adamscountybank.net	
9807																																		0	8511	0	0	0	0		3815	0	4696	0	0	20872	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					585	75245	0	0	0	0	0	0																					www.amboybank.com	
9955																																		0	0	12379	0	0	20647		0	0	0	0	0	638	1	0			0	12379	2588	5680	0	0	0	0	0	0	0	0					0	0																					87	4768	0	0	0	0	0	0																					www.fusion.bank	
10250																																		0	0	0	0	0	0		0	0	0	0	0	63	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					476	33757	0	0	0	0	0	0																					www.thebankofelkriver.com	
10849																																		694	618	4000	694	0	4000		618	0	0	0	0	2842	1	0			0	4000	0	0	0	0	0	0	0	0	0	0						0																					104	3824	0	0	0	0	0	0																					https://www.firststatebk.com	
11145																																		450	266	2741	450	0	23733		0	0	266	0	0	3568	2	0	false	0	0	2741	11748	4244	5000	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					132	8676	0	0	0	0	0	0																					www.losb.com	
11640																																		0	0	0	0	0	0		0	0	0	0	0	9635	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					133	7030	0	0	0	0	0	0																					http://www.fnbclarksdale.com	
11837																																		0	620	0	0	0	0		620	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.farmbk.com	
12030																																		0	1737	0	0	0	0		0	1648	58	0	31	1419	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					423	10233	0	0	0	0	0	0																					http://www.fnbsouth.net	
12142																																		0	0	0	0	0	0		0	0	0	0	0	368	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					286	8490	0	0	0	0	0	0																					www.clevelandstatebank.com	
12311	5881808	7261	0	5263434	327936	3438043		174893	4	328241	true	0	955848	0	2155	210504	901	0	955848	2124694	105153	38788	346171	0	0	0	290438	0	0			0	0						3438043		282	126	5212	0	1641																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						35846	4266033	0	0	0	0	0	0					apply.huntington.com																www.huntington.com	
12647																																		598	0	5000	0	86	5000		0	0	0	0	0	5057	2	86			0	5000	0	0	0	0	0	0	0	0	0	0						512																					125	5525	0	0	0	0	0	0						Saratoga Community Bank															http://www.PORTAGECOUNTYBANK.COM	
12656																																		0	0	0	0	0	0		0	0	0	0	0	394	1	0			0	0	0	0	0	0	0	0	0	0	0	0					15	0																					23	355	0	0	0	0	0	0																					http://www.mybankathome.com	
12946																																		24407	410	8435	19470	0	46637		299	0	111	0	0	4982	3	0			0	8435	13109	0	25093	0	0	0	0	0	0	0					3070	4937																					1111	32315	0	0	0	0	0	0																					www.myfarmers.bank	
13103																																		16477	0	182	11072	0	9542		0	0	0	0	0	10211	2	0	false	0	0	182	3508	3612	2240	0	0	0	0	0	0	0	false	false	0	0	0	5405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					652	100083	0	0	0	0	0	0																					www.bristolcountysavings.com	
13251																																		0	50	0	0	0	0		0	0	50	0	0	75	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					77	1394	0	0	0	0	0	0																					www.elysianbank.net	
13457																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.bankoflewellen.com	
14155																																		0	0	3000	0	0	3000		0	0	0	0	0	604	1	0			0	3000	0	0	0	0	0	0	0	0	0	0						0																					447	7493	0	0	0	0	0	0																					https://www.fandcbank.com	
14650																																		90	0	0	90	0	0		0	0	0	0	0	8	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					24	294	0	0	0	0	0	0																					www.banklg.com	
14753																																		0	0	0	0	0	0		0	0	0	0	0	1946	2	0			0	0	0	0	0	0	0	0	0	0	0	0					4	0																					62	986	0	0	0	0	0	0																					www.fsbbucklin.com	
14865																																		1308	0	0	0	0	0	true	0	0	0	0	0	931	0	0			0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	1308																					1093	49702	0	0	0	0	0	0						Bank of Eastern Washington, a branch of Bank of Eastern Oregon															www.beobank.com	
14977																																		0	0	0	0	0	0		0	0	0	0	0	1547	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					51	1311	0	0	0	0	0	0																					http://firstfedlfd.com	
16551																																		4728	294	0	2433	2289	0		49	0	95	0	150	337	0	2289			0	0	0	0	0	0	0	0	0	0	0	0					0	6																					314	8359	0	0	0	0	0	0					www.vacationpropertyloans.com																http://www.northviewbank.com	
17110																																		0	0	0	0	0	0		0	0	0	0	0	3467	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	71737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.haverfordquality.com	
17147																																		577863	601	75000	544937	4525	334243	true	312	0	193	96	0	11855	3	4525	true	0	0	75000	115000	35000	109243	0	0	0	0	0	0	0	true	false	0	0		28401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3239	415837	0	0	0	0	0	0						First Merchants Private Wealth Advisors, A Division of First Merchants															http://www.firstmerchants.com	
17259																																		0	0	0	0	0	0		0	0	0	0	0	472	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					69	953	0	0	0	0	0	0						THE FIRST NATIONAL BANK IN COMANCHE															WWW.FNBMARLOW.COM	
17950																																		5584	607	0	3677	0	0		0	0	0	0	607	5003	1	0			0	0	0	0	0	0	0	0	0	0	0	0						1907																					1246	14399	0	0	0	0	0	0					www.bankofjoliet.com	BANK OF JOLIET, BANK OF THERMOPOLIS	www.bankofthermopolis.com	BANK OF HARLEM, BANK OF RED LODGE	www.bankofharlemmt.com	BANK OF GREYBULL, BANK OF LOVELL	www.bankofredlodge.com	BANK OF POWELL	www.bankofgreybull.com	BANK OF BUTTE, BANK OF PLENTYWOOD	www.bankoflovell.com	BANK OF MALTA, BANK OF GLASGOW	www.bankofpowell.com	www.bankofbutte.com	www.bankofplentywood.com	www.bankofmaltamt.com	www.bankofbridger.com	
17978																																		0	629	200	0	0	247		254	0	0	0	375	0	0	0			0	200	47	0	0	0	0	0	0	0	0	0					0	0																			2	true	0	0	0	0	0	0	0	0																					www.elizfed.com	
18050																																		0	0	0	0	0	0		0	0	0	0	0	3069	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					202	11070	0	0	0	0	0	0																					www.fnbbastrop.bank	
18827																																		10155	43	0	9122	0	50000		0	0	0	0	43	18597	4	0			0	0	50000	0	0	0	0	0	0	0	0	0						1033																					922	89746	0	0	0	0	0	0																					http://www.nextierbank.com	
18836																																		0	1126	0	0	0	3221		0	0	176	0	950	1034	1	0			0	0	1271	811	1139	0	0	0	0	0	0	0					0	0																					186	5803	0	0	0	0	0	0																					www.caponvalleybank.com	
18854																																		479	0	0	0	0	0		0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	479	0	0	940	0	0	0	0	1828	38	1155	0	0	0	0	0	0					419	48408	0	0	0	0	0	0																					www.bank7.com	
19356																																		796	270	0	762	0	0		0	0	270	0	0	9	0	0			0	0	0	0	0	0	0	0	0	0	0	0						34																					70	1329	0	0	0	0	0	0																					https://www.sbtmiami.com	
19936																																		0	132	1000	0	0	6512		24	0	0	0	108	3032	1	0			0	1099	5198	198	17	0	0	0	0	0	0	0					0	0																					219	10125	0	0	0	0	0	0																					www.cbkamericus.com	
19972																																		0	0	0	0	0	0		0	0	0	0	0	692	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
20053																																		0	0	5000	0	0	5000		0	0	0	0	0	0	0	0			0	5000	0	0	0	0	0	0	0	0	0	0						0																					254	6384	0	0	0	0	0	0																					www.securityonlinebank.com	
20633																																		0	7078	0	0	0	8847		644	0	236	6198	0	2834	1	0			0	0	7250	0	1597	0	0	0	0	0	0	0					0	0																					46	3471	0	0	0	0	0	0																					www.mcnbbanks.com	
20857																																		569	468	9418	444	0	16932		340	0	0	0	128	623	1	0			0	9418	1043	839	5139	3151	0	154	206	133	0	0						125																					322	10966	0	0	0	0	0	0					fmbankminnesota.com		granitefallsbank.com														mybankfm.com	
21256																																		0	0	0	0	0	0		0	0	0	0	0	184	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					8	107	0	0	0	0	0	0																					www.statebankofburrtononline.com	
21359																																		91	0	0	0	0	4		0	0	0	0	0	0	0	0			4	0	0	0	0	0	4	0	0	0	0	0						91																					231	3600	0	0	0	0	0	0																					http://www.asbgrygla.com	
21658																																		0	50	0	0	0	5438		0	0	0	0	50	774	0	0	true	0	0	0	0	438	5000	0	0	0	0	0	0	0	true	true	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					253	3314	0	0	0	0	0	0																					www.alliancebank.us	
22048																																		0	165	2000	0	0	9491		0	0	145	0	20	13494	4	0			0	2000	5296	456	1739	0	0	0	0	0	0	0						0																					256	9708	0	0	0	0	0	0																					http://www.unionbnk.com	
22543																																		2813	208	0	0	2813	10000		0	0	0	0	208	4427	4	2813			0	0	0	10000	0	0	0	0	0	0	0	0					0	0																					182	11989	0	0	0	0	0	0					www.icentralstatebank.com																www.ssbankmi.com	
22552																																		0	590	2000	0	0	7768		0	0	0	0	590	664	1	0			0	2000	2500	2500	768	0	0	0	0	0	0	0					43	0																					138	2666	0	0	0	0	0	0																					http://www.firstsoutheastbank.com	
22730																																		0	0	0	0	0	318		0	0	0	0	0	1123	1	0			0	0	0	0	318	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.westunionbank.com	
23456																																		0	0	0	0	0	268		0	0	0	0	0	275	0	0			0	0	0	0	0	0	0	0	268	0	0	0						0																					367	6426	0	0	0	0	0	0																					www.fnbhenning.com	
23504																																		164840	0	25000	151210	3838	25000		0	0	0	0	0	6079	4	3838	true	0	0	25000	0	0	0	0	0	0	0	0	0	0	true	false	0	0		9792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2594	465538	0	0	0	0	0	0																					http://www.dime.com	
23643																																		0	608	0	0	0	0		94	0	145	0	369	3274	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					111	2089	0	0	0	0	0	0																					http://www.commercial-bank.net	
23755																																		1616	703	5000	0	1601	5000		0	0	0	0	703	2103	2	2657			0	5000	0	0	0	0	0	0	0	0	0	0					265	15																					239	7215	0	0	0	0	0	0					cm.netteller.com		www.airteller.com/fn-cb														www.fnc.bank	
24006																																		6257	0	17500	6106	0	76614		0	0	0	0	0	0	0	0			0	17500	45000	3457	0	0	10657	0	0	0	0	10657					0	151																					192	37050	0	0	0	0	0	0																					www.PCSB.com	
24378																																		0	0	0	0	0	0		0	0	0	0	0	788	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					44	1175	0	0	0	0	0	0																					www.gblbank.com	
24453																																		2150	0	0	2150	0	0		0	0	0	0	0	4187	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					157	16982	0	0	0	0	0	0																					http://www.rockymountainbank.com	
24659																																		1880	0	0	1622	0	0		0	0	0	0	0	179	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	258																					105	2281	0	0	0	0	0	0																					www.producestatebank.com	
24668																																		730	200	0	328	402	0		0	0	0	0	200	694	1	402			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					319	65607	0	0	0	0	0	0																					www.bthbank.com	
