"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
10250				false			false			false	false		false		false		false			false	false																	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12311								2758430	1391162																								0	0	4057	526	0	
12647				false			false			false	false		false		true	9183	false			false	false																	
12656				false			false			false	false		false		false		false			false	false																	
12946	0	0		true	8270	0	true	9094	8270	false	false		false		true	39672	false			false	false																	
13103	186366	0						6086	728																				0	0	0	0						
13251	0	1771		true	0	0	false			false	true	3799	true	30781	true	34580	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	2720	true	2720	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865	1663	0		true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	8738	0		true	0	0	false			false	false		true	2921	true	299904	false			false	false																	
17110	0	0						0	0																				0	0	0	0						
17147	2189082	0						130638	18483																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18827	211594	0		true	0	0	false			true	false		false		false		false			false	false						5614	4904								91	130	
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	1128	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	8946	true	67110	false			false	false																	
20633				false			false			false	false		true	2468	true	50920	false			false	false																	
20857	11327	0		true	0	0	false			false	false		false		true	44232	false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	612																											0	0	0	0						
22048				false			false			false	false		false		false		false			false	false																	
22543	13341	0		true	0	0	true	30056	1980	true	false		false		true	270207	false			false	false						2813	0								561	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	5729	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	150000	3318256						13059	1441																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	5414	4249		true	0	0	true	23310	0	false	false		true	153	true	223649	false			false	false																	
24006	0	182700		true	0	0	false			true	false		false		false		false			false	false						4232	4232								-2759	2759	
24378				false			false			false	false		false		false		false			false	false																	
24453				false			true	62282	1062	false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24668				false			false			false	false		false		true	99393	false			false	false																	
24949				false			true	11776	1420	false	false		true	8473	true	185521	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26457	0	0																											0	0	0	0						
26765				false			false			false	false		true	89061	false		false			false	false																	
27070				false			false			false	true	69514	false		false		false			false	false																	
27548	57499	0		true	0	0	true	49196	6469	true	false		false		true	593405	false			false	false						9076	35								-303	130	
27614				false			false			false	false		false		true	33085	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	77307																											0	0	0	0						
28152	46525	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636				false			false			false	false		false		false		false			false	false																	
29878	0	0																											0	0	0	0						
30052				false			false			false	false		true	7244	false		false			false	false																	
30502	141727	0		true	0	0	false			false	false		true	638	true	137207	false			false	false																	
30650				false			false			false	false		false		false		false			false	false																	
30810																																	251521	0	112000			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	105000	0		true	0	0	false			false	false		false		false		false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			true	12886	538	false	false		false		true	120216	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259				false			false			false	false		false		false		false			false	false																	
33268	2371	0		true	0	0	false			false	false		true	4365	false		false			false	false																	
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	1262	false		false			false	false																	
33857	20233	0						39573	3864																				0	0	0	0						
34434	0	782		true	0	0	false			false	false		false		false		false			false	false																	
34537	748436	0						131220	40445																				0	0	0	0				1164	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	20989	6940	false	false		true	24823	false		false			false	false																	
35057	3738	0						0	0																				0	0	0	0						
35301								0	0																													
35570	3575566	1378476						2065	0																				0	0	0	0						
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	56597	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	14536	0		true	0	0	true	34498	2798	false	false		true	34498	true	394892	false			false	false																	
37640	31141	263336						61893	17459																				0	0	0	0				-80	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	1114	0																											0	0	0	0						
40033				false			false			false	false		false		false		false			false	false																	
40499	622204	829685						619273	103886																				0	0	0	0				41889	0	
40855				false			false			false	false		true	3702	false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	205	5		true	0	0	true	18479	205	false	false		false		false		false			false	false																	
41955				false			false			false	false		false		false		false			false	false																	
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	1994448	0						87111	17340																				0	0	0	0						
42448	0	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	33246	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	11065	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	40000	0																											0	0	0	0						
44741				false			true	8519	395	false	false		false		true	114535	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	8354	true	8354	false			false	false																	
45551				false			true	8221	2939	false	false		true	7618	false		false			false	false																	
45560	215405	0						37166	7371																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053	4191	0		true	0	0	false			false	false		true	32550	true	100274	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	178782	4469						127432	90944																				0	0	0	0						
47256				false			false			false	false		true	55	true	34716	false			false	false																	
47452				false			false			false	false		false		false		false			false	false																	
47500				false			false			false	false		true	35983	true	35998	false			false	false																	
48057				false			false			false	false		true	15841	true	15841	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374				false			true	40071	9670	false	false		false		true	1030100	false			false	false																	
48440	1207	0		true	0	0	true	13494	80	false	false		true	80717	true	119173	false			false	false																	
49054				false			false			false	false		false		false		false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241	15284	0		true	0	0	false			true	false		false		false		false			false	false						261	261								1306	1306	
49652				false			false			false	false		false		true	12358	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						481	0								225	0	
51842	1288	0						11555	195																				0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
54058	0	457																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	35552	0						111811	50877																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			true	13774	1478	false	false		false		true	176616	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0						22357	3729																				0	0	0	0				31032	0	
56548	11641	0		true	0	0	true	16519	474	false	false		false		true	213188	false			false	false																	
56717	10389	0		true	0	0	false			false	false		true	22584	true	121015	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	134090	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	1461417	0						319524	53478																				0	0	0	0						
58355	1619	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636	10000	0		true	0	0	false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	125635	0						52651	7058																				0	0	0	0						
59316	11726	0		true	0	0	false			false	false		false		true	71518	false			false	false																	
59352				false			false			false	false		false		false		false			false	false																	
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								57000	8000																													
60330	51582	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	67229	false			false	false																	
61122	4062	0						9632	1443																				0	0	0	0						
61355	42855	0		true	0	0	true	86134	6240	false	false		false		true	918773	false			false	false																	
61476				false			false			false	false		true	26804	true	36639	false			false	false																	
61757	0	0						9326	802																				0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	688	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	80	true	51379	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069																																				-10693	0	
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	47916	false			false	false																	
63733	0	0																											0	0	0	0						
63742	30568	0		true	0	0	true	45186	2806	false	false		true	753	true	375154	false			false	false																	
63751	0	0																											0	0	0	0						
64150				false			true	27177	3599	false	false		false		false		false			false	false																	
64552	100819	0						105962	28819																				0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205				false			false			false	false		true	108	true	108	false			false	false																	
65513																																						
65559	0	0						16517	3513																				0	0	0	0						
65746	0	7381						34447	3085																				0	0	0	0						
65858	50000	0		true	0	0	false			false	false		true	666	true	120	false			false	false																	
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	50	false			false	false																	
66677	57268	0						58288	12822																				0	0	0	0				30	0	
67142				false			false			false	false		false		false		false			false	false																	
67151	78743	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	41640	191365		true	0	33797	true	4511	2355	false	false		true	80805	true	131459	false			false	false																	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	596	false			false	false																	
68671	15000	0		true	0	0	false			false	false		false		false		false			false	false																	
68756	1765	0						0	0																				0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	1142	0						18468	0																				0	0	0	0						
69678				false			false			true	false		false		true	106906	false			false	false						341	0								-18	0	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	138853	false			false	false																	
70638				false			true	24211	5822	false	false		true	1421	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			false			false	false		false		false		false			false	false																	
71457	10410	0		true	0	0	false			false	false		true	77507	true	3365	false			false	false																	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			true	17287	1072	false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			true	12992	2120	false	false		false		true	399	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	14452	true	379	true	14464	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056				false			false			false	false		false		false		false			false	false																	
74140	12727	0						11246	1189																				0	0	0	0						
74403	0	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75259	2899	0		true	0	0	true	44509	2899	false	false		false		true	247500	false			false	false																	
75446	7262	0		true	0	0	false			false	false		true	18131	true	42561	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75633								154845	24730																											0	-12163	
75651				false			false			false	false		true	7586	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	50330	false			false	false																	
76854				false			false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	103613	0						95837	15765																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127				false			false			false	false		false		false		false			false	false																	
79145	2724	0		true	0	0	true	10363	1556	false	false		true	29702	true	193043	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	21312	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		false		false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
81175	9040	0		true	0	0	true	16935	192	false	false		true	39757	true	163655	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
82659	0	0						0	0																				0	0	0	0						
83151	265	0		true	0	0	false			false	false		false		false		false			false	false																	
83236				false			false			false	false		false		false		false			false	false																	
83375				false			false			false	false		false		true	1650	false			false	false																	
83638								3205	1775																											26	0	
83834				false			false			false	false		false		false		false			false	false																	
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541	10191	0		true	0	0	true	30623	1806	false	false		false		false		false			false	false																	
84804				false			false			false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85472	1631161	0						29556	1493																				0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87159				false			false			false	false		false		false		false			false	false																	
87234	25702	46000		true	0	0	true	73034	22616	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	20013	false			false	false																	
87579	0	0																											0	0	0	0						
88231	607969	0		true	0	0	true	551269	123510	true	false		false		true	837478	false			false	false						123878	329								-2887	-101	
88259	669	0		true	0	0	false			false	false		false		true	11268	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	937	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	52	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		false		true	6971	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	8558	true	35978	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	2439	0		true	0	0	false			false	false		true	26115	true	99149	false			false	false																	
93543	20078	0		true	0	0	true	22331	1890	false	false		false		true	174859	false			false	false																	
93619																																						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			true	18788	3038	false	false		false		false		false			false	false																	
94755				false			false			false	false		false		false		false			false	false																	
94858				false			false			false	false		false		false		false			false	false																	
95051	225611	0						1234649	261765																				0	0	0	0						
95677				false			false			false	false		true	8503	true	4059	false			false	false																	
96553	531	0		true	0	0	false			false	false		false		true	32734	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	31254	0		true	0	0	true	5122	1533	true	false		true	2623	true	67444	false			false	false						5556	5568								0	0	
97943	2607	0		true	0	0	false			false	false		true	453	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		true	10279	false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	6727	0		true	0	0	false			false	false		false		false		false			false	false																	
99376	482085	0						38442	12861																				0	0	0	0				1285	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						61986	5723																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	30000	0		true	0	0	false			false	false		true	3276	true	16133	false			false	false																	
101019								0	0																													
101037				false			false			false	false		false		false		false			false	false																	
101439	0	0																											0	0	0	0						
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	4974	0		true	0	0	false			false	false		true	24982	true	24982	false			false	false																	
102539				false			false			false	false		false		false		false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0						13004	0																				0	0	0	0						
103134				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105473				false			true	32728	3668	false	false		false		true	114	false			false	false																	
105530				false			false			false	false		false		false		false			false	false																	
106359	65000	43767																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	17160	false			false	false																	
107244	0	8253						0	0																				0	0	0	0						
107459				false			false			false	false		false		false		false			false	false																	
107570				false			true	19333	1116	false	false		false		true	184036	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951				false			true	26550	9535	false	false		true	11299	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	51	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	3708	true	5151	false			false	false																	
109659				false			false			false	false		false		true	65529	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205	0	0		true	900	0	false			false	false		true	25642	true	81095	false			false	false																	
111942	12254	0		true	0	0	true	36417	0	false	false		true	80619	true	297940	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	55088	0						28258	5088																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112444				false			false			false	false		true	649	true	42325	false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								0	0																								34741	0	27318			
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441				false			false			true	false		true	47563	true	47563	false			false	false						285	0								530	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	45613	0						56775	9033																				0	0	0	0						
113937	0	514		true	0	0	false			false	false		false		false		false			false	false																	
114149				false			false			false	false		false		false		false			false	false																	
114260	29980	0						46468	10098																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	11507	0		true	0	0	true	43653	1590	true	false		false		true	516311	false			false	false						1315	0								-114	0	
114840	32124	0		true	0	0	true	13869	1242	false	false		false		false		false			false	false																	
114859				false			false			false	false		true	5581	true	5581	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	13962	true	124872	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	27392	4518	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	2837	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		true	499	false			false	false																	
117458	0	4334		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	6921	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119528				false			false			false	false		false		true	28951	false			false	false																	
119779	0	70911						17532	5013																				0	0	0	0						
119872	10000	10000		true	0	0	false			false	false		false		true	42452	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	36223	false			false	false																	
120609				false			true	27082	2785	false	false		true	12757	true	180464	false			false	false																	
120953				false			false			false	false		false		false		false			false	false																	
121642	97810	0						118030	17109																				0	0	0	0						
121651	36000	0		true	0	0	false			false	false		false		false		false			false	false																	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	854689	0						176616	43684																				0	0	0	0				-1780	0	
123075				false			false			false	false		false		true	308	false			false	false																	
123374				false			false			false	false		false		false		false			false	false																	
124344	72119	0		true	0	0	true	19324	2799	false	false		false		true	230866	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125471	0	5532473																											0	0	0	0						
125855	20941	0		true	0	0	true	23374	2996	true	false		false		true	345568	false			false	false						2883	0								-1	0	
125873				false			false			false	false		false		true	29057	false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	132920	0						78442	88339																				0	0	0	0						
126834	1183	0		true	0	0	false			false	false		false		true	110087	false			false	false																	
127055				false			false			false	false		true	109	true	45	false			false	false																	
127224				false			false			false	false		true	387	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	3512217	0						46128	2734																				0	0	0	0						
129349				false			false			false	false		true	9360	false		false			false	false																	
129358				false			true	49969	5591	false	false		false		true	50	false			false	false																	
129479				false			true	51502	12913	false	false		false		false		false			false	false																	
129732	400000	465512						0	0																				0	0	0	0				-1498	0	
129853				false			false			false	false		false		false		false			false	false																	
129910	16	0		true	0	0	true	21787	3840	false	false		false		true	1942	false			false	false																	
