"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
1669	0	4234	6224																																	5515	0	826								
1856	0	407	1449																																	2964	0	1896								
2161	0	3541	5994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5914	0	0								
2732	0	0	36510																																	32004	0	2634								
2750	6300	87	2671																																	1406	0	10676								
3252	0	113	1332																																	3044	0	11485	Promnet Repo Inv.							
3458	1500	161	217																																	809	0	419								
3720	5000	3817	2418																																	3103	0	4715								
3971	0	13861	36956																																	96941	0	9939								
4156	0	3929	3552																																	9731	0	6032								
4231	0	433	255																																	425	0	3483								
5069	0	34441	6986																																	765	0	0								
5135	0	2652	12598																																	8590	0	39423								
5210	0	15423	55071																																	111996	0	33830								
5461	32500	1116	3335																																	11957	0	24073								
5751	0	185	3956																																	10073	0	9105								
6039	0	7763	7380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4340	0	6521								
6329	0	57559	34256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	17394	0	16867								
7009	0	0	0																																	0	0	0								
7045	0	1691	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2002	0	3027								
7072	10000	1191	658																																	2293	0	7910								
7456	0	575	587																																	7147	0	24826								
7634	0	887	213																																	145	0	576								
8033	0	17498	5099																																	7820	0	22488								
8462	0	0	403																																	2401	0	5664								
8631	0	817	1315																																	505	0	100								
9357	0	0	4107																																	128959	321156	4384								
9553	0	1617	283																																	2837	0	29008								
9807	0	126459	318660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	7058	0	4333	MUNICIPAL LETTER OF CREDIT FHLBNY							
9955	0	404	7191																																	8207	0	17944								
10250	0	1856	16600																																	37850	0	9114								
10849	0	4717	8552																																	2582	0	3594								
11145	0	3893	26587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5846	0	2333								
11640	0	3762	8567																																	6894	0	34376								
11837	0	1449	318																																	96	0	501								
12030	0	1465	9077																																	11717	0	8267								
12142	0	1814	2662																																	13832	0	7997								
12311																																														
12647	0	469	147																																	4225	0	10509								
12656	0	8	0																																	568	0	74								
12946	371560	11246	38063																																	83302	0	18348								
13103	0	47181	65661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	99528	0	110511								
13251	0	172	0																																	545	0	975								
13457	0	0	0																																	330	0	3668								
14155	0	13750	4849																																	4279	0	6984								
14650	0	0	0																																	194	0	390								
14753	0	0	0																																	612	0	5570								
14865	19000	5794	11224																																	41361	0	87851								
14977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																51	0	10407								
16551	0	6509	5199																																	4699	0	724								
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11799	0	146527								
17147	0	52875	418798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2394592	0	402781								
17259	0	233	13																																	0	0	523								
17950	0	5440	5616																																	10359	0	19355								
17978	0	13299	271																																	0	0	321				Commit's to Originate Single Family Mortgages				
18050	0	4828	15992																																	3736	0	6472								
18827	0	14166	71223																																	135484	0	12995								
18836	0	1304	4623																																	1265	0	4993								
18854	602	48352	95046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33755	0	14722								
19356	0	149	3734																																	6359	0	268								
19936	0	253	3759																																	13122	0	7513								
19972	0	679	0																																	0	0	0								
20053	5550	1443	2435																																	4355	0	5618								
20633	0	1980	3618																																	3581	0	1691								
20857	0	42	4565																																	15584	0	74452								
21256	0	0	0																																	88	0	3								
21359	0	2	750																																	518	0	2730								
21658	0	713	7432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4260	0	5350								
22048	0	2675	14029																																	8493	0	4628								
22543	0	7792	2102																																	25517	0	2390								
22552	2000	273	817																																	7216	0	7134								
22730	0	341	3164																																	2635	0	3055								
23456	0	5408	1878																																	3725	0	4518								
23504	1170422	2232	309498	0	0	14981	0	0	0	0	0	0	14981	0	0	0	0	0	0	0														263	5161	973367	0	55719								
23643	0	1739	4167																																	8618	0	1420								
23755	0	6477	1921																																	6802	0	745								
24006	0	9557	76088																																	78644	0	0								
24378	0	763	661																																	538	0	33								
24453	0	10704	11202																																	15825	0	11516								
24659	0	0	422																																	4300	0	3620								
24668	0	35573	13631																																	346406	0	47067								
24949	0	1603	10376																																	25227	0	5430								
25357	1300	6982	11820																																	1686	0	22334								
25647	0	536	5769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																721	0	1954								
26457	0	227	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																152	0	4072								
26765	160000	72910	385637																																	186757	0	23492								
27070	0	1725	7335																																	21629	0	4766								
27548	0	8216	21640																																	123943	0	13109								
27614	0	623	3178																																	6129	0	15690								
27847	0	7796	12815																																	7394	0	630								
28013	0	5718	168335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	79460	0	11823								
28152	0	1737	3524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7013	0	9174								
28675	0	1542	3889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4727	0	5596								
28732	0	8547	793																																	2925	0	2114								
29476	0	181	1552																																	3734	0	498								
29636	0	19585	63769																																	27115	0	8161								
29878	0	337	56591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	27611								
30052	0	2984	816																																	13	0	0								
30502	0	5154	24250																																	18739	0	35609								
30650	0	13409	5090																																	8749	0	1378								
30810																																														
31134	0	2226	2602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2097	0	6197								
31255	0	12665	27364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	28468	6365	2499								
31657	0	2560	0																																	2214	0	3550								
31826	0	2748	13227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1251	0	19579								
31835	0	0	0																																	3510	0	19394								
32234	0	752	125																																	12444	0	3547								
32766	0	3937	12188																																	3270	0	1306								
32971	0	10390	4610																																	8129	0	5124								
33147	41960	1918	3147																																	14578	0	24832								
33259	0	21464	60380																																	48523	0	16268								
33268	0	2584	2976																																	2893	0	5108								
33370	0	222	144																																	0	0	0								
33839	0	0	0																																	331	0	1711								
33857	0	43841	11325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	56325	0	75791								
34434	43000	7137	7563																																	6211	0	18341								
34537	0	122601	115313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														2270	0	382537	0	569043								
34555	0	5144	13874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4103	0	8035								
34742	27950	45246	16844																																	8746	0	6141								
35057	5500	2231	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2165	0	10482								
35301																																														
35570	3602000	478157	390850	0	0	33655	0	0	0	0	0	0	0	33655	0	0	0	0	0	0	220	17851	0	0	0	0	0	0	0	0	0	0		0	0	671243	0	653096								
35646	0	38	0																																	2490	0	0								
35879	0	1359	271																																	0	0	4539								
36456	0	0	0																																	1202	0	10501								
36933	0	12438	10144																																	1419	0	2032								
37051	0	7	760																																	2081	0	8969								
37341	0	0	0																																	840	0	1829								
37435	0	71973	71187																																	19751	0	5029								
37640	0	30698	127745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														22101	40089	288232	0	184369								
37659	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																623	0	229								
37949	0	0	0																																	0	0	23094								
38740	0	2560	4741																																	4259	0	2409								
39327	0	14190	26267																																	19033	0	16181								
39756	9875	29696	26832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	80291	0	27882								
40033	0	0	362																																	672	0	101								
40499	0	30787	268123	0	0	80382	51321	0	0	17441	62941	0	0	0	0	12158	39163	0	0	0														0	0	129640	0	303768								
40855	0	1763	383																																	2883	0	2459								
41553	0	0	0																																	250	0	1824								
41629	0	90	4781																																	3944	10000	4828								
41825	0	12180	21184																																	106629	0	9849								
41955	0	0	0																																	7872	0	0								
42037	0	0	0																																	1728	0	0								
42354	0	626	4007																																	2331	0	2812								
42372	0	19733	775																																	588	0	8580								
42420	0	140665	251405	0	0	227943	0	86852	0	0	7500	0	133705	86738	0	0	0	0	44882	41970														79270	58754	714819	0	155924								
42448	76200	72822	112873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														6875	3028	58471	0	66753								
42457	0	7	915																																	660	0	8311								
43052	0	1224	0																																	11032	0	1622								
43351	0	4553	222																																	6907	0	14270			0					
43856	3000	1499	0																																	1740	0	62								
43959	0	5697	7099																																	4348	0	1971								
44040	0	1349	57																																	5260	0	23769								
44433	0	9975	12593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	1513	9402	0	0								
44741	0	3070	28126																																	5301	0	4532								
44750	0	3890	4852																																	3126	0	226								
44929	0	0	2850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3176	0	1667								
45038	0	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6675	0	5443								
45047	5500	868	0																																	1670	0	7768		0						
45056	0	152	255																																	4819	0	11827								
45430	0	2509	663																																	3	0	364								
45458	0	1000	6358																																	4441	0	13220								
45551	0	0	7215																																	0	0	227977								
45560	0	59300	126940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	84839	0	41432								
45775	0	961	0																																	411	0	10670								
46053	0	1382	0																																	4679	0	18112								
46941	0	694	2025																																	1312	0	7153								
47247	0	47055	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1073	5121	26065	0	2842								
47256	0	347	10																																	480	0	423								
47452	0	1496	232																																	794	0	12								
47500	0	2365	9661																																	12868	0	20149								
48057	3650	0	125																																	968	0	6269								
48150	0	321	0																																	155	0	2856								
48374	0	556	45521																																	34827	0	46692								
48440	0	0	0																																	7264	0	0				FHLB Pool (8026)	FHLB New (14578)	FHLB (17742)		
49054	0	3308	10238																																	2430	0	3426								
49148	0	14	0																																	3386	0	2257								
49241	34400	16663	65691																																	67883	0	47589								
49652	0	0	5352																																	5303	0	8732								
49858	0	37393	214																																	1774	0	13								
49951	0	0	3007																																	655	0	4232	Federal Home Loan Bank							
50144	0	59	0																																	1910	150	344								
50461	0	12284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11671	0	192								
51253	0	4414	3814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	564	0	2890								
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	1161								
51459	0	49	1621																																	5719	0	28184								
51842	0	0	24224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21658	0	27225								
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	0								
52951	18850	651	289																																	1906	0	4149								
53051	0	0	565																																	4082	0	2708								
54058	0	5877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	36029								
54656	0	2344	23470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	27936	0	11333								
54973	0	114537	51512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	416459	0	128798								
55336	0	952	6918																																	8126	0	3594								
55635	0	0	842																																	1302	0	285								
55653	0	325	3224																																	5432	0	352								
55970	0	20744	19532																																	5039	0	7749								
56258	0	148	4898																																	21469	0	8301								
56351	0	60221	127167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	84010	1050	70618								
56548	12750	3612	21641																																	1208	0	9460								
56717	0	2353	43039																																	39530	0	18521								
57040	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	8173								
57451	0	2384	862																																	48662	0	3285								
58225	0	3157	5558																																	7667	0	931								
58243	0	114911	154042	0	0	1917	0	0	1917	0	0	0	0	0	0	0	0	0	0	0														56393	22450	592322	35280	269662								
58355	0	2209	0																																	2623	0	1809								
58551	0	0	0																																	982	0	9334								
58636	0	15500	12933																																	4031	0	2593	17 million LOC with FHLB for MS Public Deposits							
58757	0	7211	5076																																	17666	0	25791								
58971	0	125404	361092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														72010	71651	1367962	1367	436909								
59316	172800	12656	67991																																	67040	0	16719								
59352	0	3493	8101																																	8924	0	8356								
59370	0	2246	3229																																	8311	0	5071								
59754	0	0	0																																	0	0	0								
60143																																														
60330	0	9434	13177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	60381	0	18795								
60545	0	329	1344																																	8947	0	16805								
60554	0	0	0																																	2355	0	7052								
60648	0	1442	2054																																	3480	0	7518								
61122	0	23695	23372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	94936	0	4638								
61355	0	17108	31787																																	100359	0	7247								
61476	0	12343	20005																																	5424	0	35030								
61757	0	2467	15354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	22038	0	12432								
61832	0	4899	4359																																	7924	0	2394								
61953	0	391	1788																																	1972	0	890								
62044	0	149	259																																	557	0	99								
62110	0	0	0																																	0	0	0								
62147	0	2430	2511																																	0	0	875								
63050	0	2873	376																																	2468	0	6228								
63069																																														
63201	0	1494	167																																	5505	0	109								
63573	0	2300	9060																																	0	0	2844								
63733	0	13149	19504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	11926	0	51002								
63742	4500	6778	12741																																	58291	0	1845								
63751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	20								
64150	0	4853	2308																																	4247	0	11008								
64552	10925	6835	4015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5370	0	7379								
64730	0	9135	9139																																	8496	0	766								
65205	0	3971	11416																																	3114	0	4937								
65513																																														
65559	0	10347	2539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	36882	0	29145								
65746	10992	26399	59588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	46249	0	17826								
65858	0	131390	132129																																	127540	0	102561								
66154	0	8813	11511																																	13025	0	79								
66275	10000	2431	15591																																	25322	0	27713								
66677	0	9181	2769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	29988								
67142	0	7589	10470																																	1736	0	1827								
67151	0	86944	61337																																	68684	0	8501								
67209	0	31505	142398																																	38066	0	20892								
67254	0	0	0																																	0	0	0								
67656	0	10162	71543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														131298	360	12575	0	21102								
67870	0	4150	8398																																	4813	0	19								
68671	0	2332	0																																	0	0	0								
68756	0	26889	13194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33006	0	34897								
68831	0	1780	1539																																	1395	0	7036								
69333	0	10964	22539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	163914	3550	5458								
69678	0	1197	13527																																	53712	0	32485								
70218	0	2243	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																573	0	1596								
70414	0	1404	19584																																	14923	0	37098								
70638	0	4183	2184																																	4217	0	16109								
70955	0	0	0																																	0	0	831								
71073	0	0	1256																																	880	0	3513								
71457	15000	0	12546																																	9194	0	93436								
71859	0	0	0																																	216	0	0								
72258	0	920	1510																																	10433	0	10416								
72351	0	9	0																																	413	0	1018								
72454	0	891	42																																	5752	0	4250								
72678	0	3133	0																																	5889	0	6169								
73116	0	20194	24748																																	21145	0	78								
73152	0	0	119																																	202	0	4578								
73554	0	39	61																																	7935	0	32309								
73956	0	0	100																																	2537	0	820								
74056	0	457	30529																																	1527	0	27856								
74140	0	7346	22653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	4965	107138	4375	87004								
74403	44250	15185	41716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	68289	0	19650								
74449	0	41	0																																	2	0	19								
75259	20610	16683	18182																																	65367	0	71422								
75446	0	1866	2198																																	10097	0	17825								
75455	0	0	0																																	81	0	221								
75633																																														
75651	0	0	0																																	1392	0	4135								
76153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																396	0	6929								
76443	0	9400	916																																	500	0	2592								
76854	11662	3721	15854																																	19514	0	1622								
77150	0	33	1639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2435	0	6977								
77253	0	2827	6754																																	7030	0	15469								
77422	0	523	6303																																	2000	10550	5002								
77851	0	28759	161080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1413863	48402	271199	17600	178574								
78157	0	76	152																																	75	0	10								
78241	0	444	250																																	1698	0	2002								
78559	0	894	456																																	1179	0	3398								
79042	0	21678	10993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																189	0	84								
79127	0	514	1868																																	1163	0	77								
79145	25375	5307	3750																																	535	0	4251								
79257	0	0	0																																	455	0	310								
79855	0	4231	5877																																	5315	0	6893								
80150	0	0	0																																	0	0	820								
80374	0	1754	0																																	596	0	1679								
80431	0	430	0																																	1140	0	459								
81175	0	5988	8971																																	19656	0	34539								
82033	0	4260	12564																																	4188	0	4227								
82257	0	0	0																																	2971	0	5358								
82350	0	0	54																																	845	0	750								
82659	0	3646	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2664	0	2870								
83151	0	7732	9787																																	16711	0	2867								
83236	0	0	2181																																	0	0	0								
83375	19500	12559	80136																																	105569	0	26002								
83638																																														
83834	23400	1048	6345																																	7534	0	3578								
83852	0	0	0																																	1569	0	10646								
83955	0	719	364																																	5572	0	3974								
84046	0	0	0																																	1403	0	2700								
84541	0	9484	2031																																	45068	5400	72235								
84804	3000	516	0																																	269	0	883								
85052	0	73	1589																																	3916	0	109								
85472	1571108	112262	452042	0	0	50202	0	21873	0	0	0	0	50202	0	0	0	0	0	7706	14167	2846	26953	27060	0	0	0	0	0	0	0	27060	0		0	0	674740	0	108879								
85931	0	4120	1391																																	4089	0	1918								
86349	13500	2477	330																																	3486	0	2095								
86675	0	18124	10970																																	0	0	0								
87047	0	1024	2396																																	657	0	580								
87159	0	0	2143																																	2514	0	1770								
87234	0	29397	25817																																	15552	0	0								
87476	0	169	564																																	0	0	0								
87579	0	21105	6536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	9	0	18709								
88231	12500	105792	34023																																	17404	0	465								
88259	1000	885	93																																	1965	0	6865								
88352	0	48	6035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6645	0	3615								
88455	920	3221	2297																																	19731	0	132545								
88950	1000	629	2473																																	4531	0	2815								
89032	13500	6755	1047																																	3723	0	1664								
89135	0	3719	131																																	3873	0	529								
89854	6250	2394	7776																																	7959	0	9400								
89957	0	18508	981																																	231	2921	0								
90047	0	150	0																																	756	0	2263								
90177	0	0	0																																	0	0	10258								
90328	0	6156	28471																																	14143	0	23752								
90337	28058	17294	33117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	46638	0	5870								
90579	0	5186	9354																																	4914	0	0								
91615	8600	0	0																																	0	0	16064	FHLB LOCs							
91754	0	10285	1862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	21001	0	13144								
91950	0	0	0																																	0	0	4055								
92144	0	0	0																																	0	0	6002								
92676	0	1885	39813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	56195	0	19110								
92706	0	6555	4124																																	3301	0	7609								
92902	0	0	0																																	0	0	0								
93244	0	5021	7385																																	6083	0	7781								
93543	0	4263	13040																																	16072	0	12014								
93619																																														
94139	130000	11847	5279																																	24940	0	9137								
94522	45000	36661	16101																																	28261	0	13373								
94755	0	2349	1236																																	2603	0	8447								
94858	0	2557	1137																																	1795	0	6322								
95051	0	2002	2097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4607	0	5059								
95677	0	0	0																																	1415	0	246								
96553	2000	0	271																																	1855	0	8652								
97055	5865	75	133																																	6242	0	34147								
97279	0	90	501																																	722	0	1579								
97457	22820	2811	1004																																	3796	0	5930								
97804	0	825	62351																																	72626	0	11495								
97943	0	4399	995																																	19622	0	18231								
98351	0	9504	7227																																	130	0	469								
98463	0	1006	3095																																	51357	0	31826								
98717	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
99143	9000	1257	3888																																	3785	0	19637								
99376	4309	0	698888	0	0	24237	0	0	0	0	0	0	0	24237	0	0	0	0	0	0														0	0	214854	158983	184				Commitments to purchase loans	Recourse on loans			
99442	0	2313	4352																																	10771	0	27391								
99536	0	22598	56456																																	16376	0	1261								
99853	0	0	141																																	118	0	168								
100236	0	14584	14453																																	9314	0	4218								
100357	0	16834	8364																																	43017	0	66855								
100562	0	28684	399791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														4057	37875	337927	0	198445								
100777	0	10794	0																																	6059	0	2335								
100843	0	1845	9440																																	5001	0	30941								
101019																																														
101037	0	45603	36350																																	20328	0	55286								
101439	0	660	4662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1948	0	6039								
101671	0	0	25735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	40152	0	13060								
101738	0	2865	128																																	11019	0	4294								
101952	7500	1168	0																																	9892	0	2676								
102333	0	211	124																																	75	0	133								
102342	0	5112	0																																	15130	0	53554								
102539	0	0	0																																	255	0	651								
102557	0	5847	0																																	9665	0	165								
102874	0	5421	8658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																987	0	5627								
103134	5000	3224	3592																																	4606	0	7018								
104234	0	1975	1591																																	13	0	476								
104542	0	0	0																																	0	0	0								
104971	0	0	0																																	0	0	0								
105026	0	9422	5023																																	17883	0	5230								
105473	0	55643	48453																																	88429	2673	81145								
105530	0	3411	0																																	320	0	992								
106359	0	77375	112039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3212	2947	90065	0	18130								
106452	0	51689	26220																																	40508	0	14649								
106676	0	1219	96																																	0	0	0								
107244	1454135	1772283	8259428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	21	0	0	0	0	0	0	0	0	0	0		0	0	99226	266472	149380								
107459	0	0	0																																	161	0	1389								
107570	447	2461	14708																																	32107	0	1379								
107758	0	250	0																																	1115	0	3947								
108072	0	1627	1027																																	7268	0	2040								
108269	0	1020	0																																	12	0	111								
108652	0	319	0																																	250	0	5								
108746	0	0	0																																	0	0	4487								
108951	0	5953	5838																																	35919	0	33627								
109136	0	28727	7819																																	2919	0	1778								
109154	0	7171	1021																																	1755	0	0								
109453	2500	3609	1976																																	3090	0	12013								
109574	0	16224	5900																																	19859	0	9353								
109659	24150	5149	5831																																	5783	0	4590								
110413	0	491	45853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														5095	4515	52746	0	13053								
110936	0	2350	29878																																	3541	0	8943								
110945	0	2460	7510																																	8798	0	12784								
110972	0	609	1330																																	1713	0	477								
111157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1546	0	23111								
111205	0	8531	11940																																	55859	0	30886								
111942	0	11281	6834																																	33573	0	7767								
111979	0	14234	546																																	18915	0	13803								
112163	0	88200	59537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	149808	0	51737								
112332	0	3594	343																																	382	0	2617								
112444	0	0	949																																	169	0	4704								
112510	0	397	2																																	721	0	2966								
112556	0	0	266																																	637	164	2501								
112837																																														
113003	0	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	3286								
